"","204516__214856","28118__457412","40520__166486_410072","1211813__33959_658085","100886__665951","908612__1681_246787","457402__729_33043","1535__820_674529","469610__301301_328813","469591__291644_658081","454154__46503_47678","166486__410072","658086__39488_239935","292800__1623_84112","1689__457392","358743__457421","187327__626932","469588__563193","1681__246787","552396__573_454155","626935__850_1604","33959__658085","61171__649756_1161942","729__33043","301301__328813","39777__1318_1583","820__674529","1358__261299_363265","1309__156974","291644__658081","626934__88431_357276","1584__29361_328812","658087__1226323","665950__853_1680","584__626931","552395__1304_329854","39488__239935","46503__47678","1099853__28111_33039","28025__52226_97478","573__454155","154046__1512_163665","1623__84112","88431__357276","649756__1161942","548__28117_40545","853__1680","261299__363265","1304__329854","1203555__46228_338188","861__562_310298","156456__851_907","1547__1308_487173","905__187326","28111__33039","376805__823_165179","150055__1735_28026","658082__28116_360807","28117__40545","29361__328812","850__1604","52226__97478","333367__818_310297","658089__2173_29466","39486__384638","1683__1352_387090","562__310298","851__907","46228__338188","1318__1583","1512__163665","33035__371601_626940","1308__487173","823__165179","40519__821_39485","28116__360807","1735__28026","55565__46506_487174","103892__208479_411489","936548__39492_74426","818__310297","1352__387090","2173__29466","821__39485","371601__626940","658083__33038_751585","39492__74426","208479__411489","28126__1531_45851","46506__487174","626929__40518_216816","28080__817_39491","33038__751585","1531__45851","817__39491","40518__216816"
"SRR053017",0,0,0,0,3.31289792281357,0,0,0,0,0,0,0,-3.19054103704653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50723204966328,0,0,5.52617917979808,0,-2.40256442551244,0,0,0,0,0,0,0,-4.34265329638186,0,0,0,0,0,-3.69926478936825,0,-4.16136365344508,0,0,0,0,0,0,0,0,0,0,-1.85905887294901,0,0,0,0,0,0,6.4073145658364,0,0,0,0,0,0,0,0,3.21998442220943,0,0,0,-2.68311303303999,0,0,0,0,-2.90224835804309,-2.43104229714341,4.64728809567549,0,-4.21068877400133,-5.02684161231398
"SRR053018",0,0,0,0,0,0,0,-3.09568578302801,-2.53757211131368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39520382466513,0,5.36188506047316,0,0,0,-3.04699513938307,0,0,-2.5262832215963,0,0,0,0,0,0,0,0,0,-5.2775503918269,0,-3.02130511063619,-4.37565089411358,0,0,0,0,0,0,0,0,0,0,-3.33544223440237,5.2330539567894,0,0,0,-2.34748277745838,0,0,0,0,0,0,0,0,0,0,0,-3.22617879001133,5.77715541569597,0,0,0,0,4.06595944045082,0,0,5.58790557860071,0,0,0,0,0,0,0,0,0,0,0,0
"SRR053019",0,0,0,0,2.47957091771884,0,0,0,0,0,0,0,-3.29067653698539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56797027592353,0,0,5.6996189533335,0,0,0,0,0,0,0,0,0,-4.44785499022622,0,0,0,0,0,-3.7170203656372,0,0,0,0,0,0,0,0,0,0,0,0,4.04243808326468,0,0,0,0,0,0,6.43806812605187,0,0,0,0,0,0,0,0,0,0,0,0,-0.354766575437662,0,0,0,0,-2.88062073515835,-2.33750512139641,4.6522182668266,0,-4.04867763321104,-4.98938147063068
"SRR053020",0,0,1.98729764045762,0,0,0,0,-2.27902316048143,0,0,0,4.99407090974414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94738390558003,0,0,0,0,0,0,-3.58177047711414,0,0,0,0,-2.40858291979233,0,0,0,0,0,0,0,-6.20380844741191,0,0,-2.39163439678695,0,0,0,0,-4.17178799132292,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14243228836434,0,0,0,0,0,0,0,0,0,0,-2.63757916630001,0,0,0,0,0,0,-4.56842112501677,0,0,0,-3.1777051563704,0,0,0,0,-5.50394678230714
"SRR053021",0,0,2.00943660733778,0,0,0,0,0,0,0,0,4.99486234130412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55321463757758,0,-2.2609483112496,0,0,-2.24086994497826,0,0,0,0,0,0,0,-6.1543482824818,0,3.91607734837136,-2.36232259699764,0,0,0,0,-3.88130059785643,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09166276186797,0,0,0,0,0,0,0,0,0,0,-2.63796980919064,0,0,0,0,0,0,-4.56909773835097,0,0,0,-3.10341964494719,0,0,0,0,-5.37528050225589
"SRR053022",0,0,-3.21550093282404,0,-3.7733954231536,0,0,-2.98541659103488,0,0,0,5.56941098743635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17089321743149,0,0,0,0,0,0,-5.99645365813307,0,0,0,0,0,0,0,0,0,0,0,0,-1.17775012361792,0,0,-2.72952978959361,0,0,0,0,0,0,0,-2.54404919810018,0,0,0,0,0,0,0,0,0,0,4.72768427634892,0,0,0,0,0,0,4.40642246806437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR053023",0,0,-3.20622986324365,0,-3.85560243502796,0,0,-2.87951414060011,0,0,0,5.55335302388262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98746479263243,0,0,0,0,0,0,-5.88067538626084,0,0,0,0,0,0,0,0,0,0,0,0,-1.58010300677176,0,0,-2.63856193097268,0,0,0,0,0,0,0,-2.53350596640949,0,0,0,0,0,0,0,0,0,0,4.57012332336172,0,0,0,0,0,0,4.38816105510013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08167361646275,0,0,0,0,-3.60556446848914
"SRR053024",0,0,0,0,0,0,0,-2.95424627569647,0,0,-2.61067550565536,0,-2.78066717760417,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11690464757742,0,0,0,-2.91227679366637,0,0,-2.6267216238745,0,0,-4.81625683054957,-4.52182261787065,-2.56635886952008,0,0,0,0,-5.04421137233394,0,-3.11741066285322,-4.54961530989047,0,0,0,0,0,0,0,-4.44506395246381,0,0,-3.15887642628236,5.39951365611875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2337263324803,5.47133446515266,0,0,0,0,0,0,0,5.60097830562925,0,0,0,0,0,0,0,0,0,0,0,0
"SRR053025",0,0,0,0,0,-2.92627441045769,0,0,0,0,0,0,-2.5845128845931,0,0,0,0,0,5.06845595580138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31378511800467,0,0,4.47650762893166,0,0,0,0,0,0,0,0,0,-5.73964418974972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6355019030619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37353562975869,0,0,4.56482319954768,0,0,0,4.11108430431704,0,0,0,-6.0261325266601,0,0,0,0,0.625016465324754
"SRR053026",0,0,0,0,0,0,0,-1.77486727697774,0,0,-0.863010669826052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07416030041687,0,0,0,0,0,0,-1.43180693578688,0,0,0,-0.217484455794679,0,0,0,0,0,0,0,-1.56595506082013,-2.47996235941239,0,0,0,0,0,0,0,0,-5.76558018095596,0,0,-2.71231372771008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83509484478186,-3.38392247222968,0,0,0,0,0,0,0,0,5.86112565077588,0,0,0,0,0,0,0,0,0,0,0,0
"SRR053027",0,0,0,0,0,-2.98753140431182,0,0,0,0,0,0,-2.67755496325416,0,0,0,0,0,5.17455618147567,0,0,0,0,0,0,0,0,0,0,0,-2.68278088309195,0,0,-3.35967539407532,0,0,4.63766123641442,0,0,0,0,0,0,4.64671279508976,0,0,-5.81912847947744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53457780868522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39001754037939,0,0,0,0,0,0,0,-6.13958635283607,0,0,0,0,0.588065684425538
"SRR053028",0,0,0,0,0,0,0,-3.12748339419361,0,0,-5.21016900166909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41696013857129,0,0,0,-2.64373860878711,0,0,-2.64040728316419,0,0,0,-0.0641559707642241,0,0,0,0,0,-4.57908959235073,0,-3.25114653359735,4.57331956711529,0,0,0,-2.45327523501844,0,0,0,0,0,0,0,5.63115097904205,0,0,0,0,0,0,0,4.24919735200242,0,0,0,0,0,0,0,-2.83434476859248,0,0,0,0,0,0,0,0,4.90922914536923,0,0,0,0,0,0,0,0,0,0,0,0
"SRR053029",0,0,0,0,0,0,0,0,-2.71213550509691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69755649183933,0,0,0,0,0,0,0,0,-2.97723725943611,0,-2.02726256948199,0,0,0,0,0,0,0,0,0,0,-5.15672619953047,0,3.51132177062544,-2.51642505270991,0,0,0,0,0,0,0,-2.74761875436708,0,0,0,0,0,0,0,0,0,0,4.35857604473275,0,0,0,0,0,-3.00139332275243,4.7590152823929,0,0,0,0,0,0,0,5.19856572850518,0,0,0,0,0,0,-3.36313902542228,-3.53231522019039,0,0,-6.11814942971861,5.82512766494907
"SRR053030",0,0,0,0,0,0,0,0,-2.06155992316149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57072652976349,0,0,0,0,0,0,0,0,-3.08506819654595,0,0,0,0,0,0,0,0,0,0,0,0,-5.34349486123248,0,0,-2.20304088790183,0,0,0,0,0,0,0,-2.40783345309086,0,0,0,0,0,0,0,0,0,0,3.81577874899762,0,0,0,0,0,-2.80776091159974,4.17048987691738,0,0,0,0,0,0,0,4.86318455439666,0,0,0,0,0,0,-3.45458264716963,-3.57625384747443,0,0,-6.1942533645894,5.98351266384358
"SRR053031",0,0,4.46120716857579,0,0,0,0,0,-2.26317053870534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91992635923068,0,0,0,0,0,0,0,0,-3.05861810816302,0,0,0,0,0,0,0,0,0,0,0,0,-5.29768196428855,0,0,-2.59878166459501,0,0,0,0,0,0,0,-2.55170202106018,0,0,0,0,0,0,0,0,0,0,4.50122188085698,0,0,0,0,0,-2.88354811344726,4.41967754625242,0,0,0,0,0,0,0,4.99445183856004,0,0,0,0,0,0,-3.37558101872443,-3.55073339862973,0,0,-6.15005065055841,5.84667782949582
"SRR053032",0,0,0,0,0,0,0,-3.10296763655229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37449760075048,0,0,0,-3.01529975980474,0,0,-2.73658515668301,0,0,0,0,0,0,0,0,0,-5.22265238403205,0,-3.05921286030032,-4.73990453061381,0,0,0,0,0,0,0,0,0,0,-3.31707186900157,5.29871210520826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25833605739797,5.74533700946817,0,-2.3590661980896,0,0,0,0,0,5.64360359954695,0,0,0,0,0,-4.08602251350954,-2.29885409401128,0,0,0,0,-3.98173209001526
"SRR053033",0,0,0,0,0,0,0,0,0,0,0,0,-2.98372174122804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16795765145484,0,-3.69144325940713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39376727855081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94329148031305,0,0,0,0,0,-3.04546776136234,-5.09793038538682,0,0,0,0,0,5.27490489549262,0,0,0
"SRR053034",0,0,0,0,0,0,0,-3.05159792340431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28552264760795,0,0,0,-3.03043212968633,0,0,-2.65016562686951,0,0,0,0,-3.02401211928686,0,0,0,0,-5.24886241750588,0,-2.97731887375676,-4.59022151421062,0,0,0,0,0,0,0,-5.23774263330887,0,0,-3.29547895679404,5.15686755968045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33908855687983,5.70793698844136,0,-2.11322438964675,0,0,0,0,0,5.78347103148771,0,0,0,0,0,-3.66021201066189,0,0,0,0,0,0
"SRR053035",0,0,0,0,5.1417715008285,0,0,0,0,0,0,0,-2.61483506866851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34763253032461,0,0,4.52902719234671,0,0,5.65511071672612,0,0,0,0,0,0,-5.79826962759258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17183407038882,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06047645289529,0,4.97857539264668,0,0,0,0,-5.30090071178282,0,0,0,-5.66630548770082,0,0,0,0,-0.10790344719076
"SRR053036",0,0,0,0,5.13394532700898,0,0,0,0,0,0,0,-2.69778849708987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38526798161597,0,0,4.67270674503454,0,0,5.57542006989628,0,0,0,0,0,0,-5.863456141395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05992270184489,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01620194055718,0,4.96796129776261,0,0,0,0,-5.22421500693287,0,0,0,-5.64214517621222,0,0,0,0,-0.183319635883375
"SRR054211",0,0,0,0,3.55471788427451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78729267311026,0,0,0,0,0,0,0,0,0,0,0,0,-6.55978333296032,0,0,0,-1.30178697677421,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70809518613193,0,2.25476118440441,0,0,0,0,0,0,0,0,0,0,0,0,-2.33915449607149,0,0,0,0,0,-1.89769913572685,-4.051534433949,0,0,0,-3.33281610063752,-2.16563954256642,3.28691132055845,0,-3.75099771860526,-5.77260681858777
"SRR054212",0,0,6.76936800350369,0,0,0,4.52021007978922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59015967961731,0,0,0,0,-2.08110218113229,0,0,0,0,0,0,0,-6.21833897238238,0,0,0,0,0,0,0,-3.60457471346353,0,0,0,0,0,0,0,0,0,4.11764305478978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08872073554652,0,0,0,0,-5.34982124435809
"SRR090269",0,0,0,0,0,0,0,0,0,0,0,0,-3.01088465611674,0,0,0,0,0,0,0,4.29317589424165,0,-1.84461151688477,0,0,0,0,0,0,0,-2.52917230422258,0,0,-3.48693407028618,0,0,5.21500520012374,0,0,0,0,0,0,4.38065493200956,3.19496086747111,0,-6.03954697237861,0,0,0,0,0,0,0,0,0,-3.26819750424533,0,0,0,0,0,0,0,4.01617326640417,0,0,0,0,0,0,0,0,0,0,0,-5.66068412652271,0,0,-3.00160272009088,0,0,0,0,0,0,-5.19892841533434,0,0,0,-3.20600055275066,0,0,0,0,-5.55295584645805
"SRR090271",0,0,0,0,0,0,0,0,0,0,0,0,-3.00355460446982,0,0,0,0,0,0,0,4.71214276758689,0,0,0,0,0,0,0,0,0,-2.64531898340253,0,0,-3.47747055378768,0,0,5.20230917824917,0,-2.18538135427659,0,0,0,0,4.58182688147964,0,0,-6.02315568098494,0,0,0,0,0,0,0,-3.78519153952073,0,-3.19101215126947,0,0,0,0,0,0,0,4.15722595974435,0,0,0,0,0,0,0,0,0,0,0,-5.52699517356838,0,0,-3.04151560370661,0,0,0,0,0,0,-5.26805955763337,0,0,0,-3.19304738719566,0,0,0,0,-5.53052030559793
"SRR090272",0,0,0,0,0,0,0,0,0,0,0,0,-3.02665586448953,0,0,0,0,0,0,0,4.56526989846628,0,0,0,0,0,0,0,0,0,1.30635619797304,0,0,-3.49866418772764,0,0,5.24232173432216,0,0,0,0,0,0,4.40145597212775,0,0,-6.05986413176598,0,0,0,0,0,0,0,0,0,-3.22052639985326,0,0,0,0,0,0,0,4.0284998368954,0,0,0,0,0,0,0,0,0,0,0,-5.57811535166272,0,0,-2.94383711192971,0,0,0,0,0,0,-5.09887544706909,0,0,0,-3.23917084098354,0,0,0,0,-5.6104084709791
"SRR090273",0,0,0,0,0,0,0,0,0,0,0,0,-3.01342291432516,0,0,0,0,0,0,0,0,0,-2.45911404835678,0,0,0,0,0,0,0,-2.90740164178844,0,0,0,0,0,5.21940159230345,0,0,0,0,0,0,5.03576736158674,4.25931047336034,0,0,0,0,0,0,0,0,0,0,0,-3.08341454765059,0,0,0,0,0,0,4.85247151011523,0,0,0,0,0,0,0,0,0,0,0,0,-5.34063065732784,0,0,0,0,0,0,0,0,-2.33503601098714,0,0,0,0,-6.52191351791044,0,4.04440100853269,0,0,0.6407777336291
"SRR090275",0,0,0,0,0,0,0,0,0,0,0,0,-2.9977032467775,0,0,0,0,0,0,0,0,0,-2.58481136034084,0,0,0,0,0,0,0,-2.87395553615974,0,0,0,0,0,5.19217432943282,0,0,0,0,0,0,4.97783700732253,4.47702460409157,0,0,0,0,0,0,0,0,0,0,0,-3.04409227562529,0,0,0,0,0,0,5.04625074106414,0,0,0,0,0,0,0,0,0,0,0,0,-5.27252248431096,0,0,0,0,0,0,0,0,-2.38178777538711,0,0,0,0,-6.53872432708182,0,4.12537743981692,0,0,0.577430607107562
"SRR495448",0,0,0,0,-4.19389302090274,0,0,0,0,0,0,0,0,-2.17646768886278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97809812990621,0,0,0,0,0,0,0,-3.30611848014941,0,0,0,-3.76975261814235,3.42616646335453,0,0,0,0,0,0,0,0,0,0,-5.72636518346117,0,0,0,0,0,0,0,0,-2.53705992884419,0,-2.77277502285633,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48834054755376,0,4.80258721754512,-4.39431669860522,0,0,0,-6.04198306246574,0,0,0,-3.13364765483272,-2.85722427620435,0,0,-4.94885761500515,-5.42763695118933
"SRR497643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.402617965732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97846840525354,0,0,0,-3.20726503476578,0,0,0,0,0,0,0,0,3.4268077990689,0,0,-2.32491243569014,0,-4.17237786021353,0,0,0,0,0,0,-5.89350719539448,-5.5551459935535,0,-2.76972302365538,4.16538404973061,0,0,4.02686646176403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.79730099986441,0,0,0,0,0,0,0,-3.51677315599842,0,0,0,0,-6.09122978488361
"SRR497644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34922178048005,0,0,0,0,0,0,0,-3.32745642865975,0,-2.64248211492375,0,0,-3.12935424160931,0,0,0,0,0,0,0,-5.76332359441038,0,4.57691328113999,0,0,0,0,0,-5.42020054134849,0,0,0,0,0,0,0,0,-2.1422927882618,0,-2.30711343146561,0,0,0,4.06897148203886,0,0,0,0,0,0,0,0,0,0,0,3.99603768212301,-3.71055995395783,0,0,1.59715893826071,0,0,0,0,-3.37195860708499,0,5.54857210699687,0,0,-5.84040362849038
"SRR497645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57276827003828,0,0,0,0,-2.90750760557236,0,0,0,0,0,0,0,-6.18821616737626,0,0,0,0,0,0,0,-5.03595089624427,0,0,0,0,0,0,0,0,-2.42031495598076,0,-2.08001847831103,0,0,0,0,0,0,0,0,-1.83683907550956,0,0,0,0,0,0,3.6026976851168,-4.19210847407751,3.1814986041104,0,0.591431823372711,0,0,0,0,-3.43756733788093,0,5.40366528210697,0,0,-5.95404128364907
"SRR497646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58119950379209,0,0,0,0,0,0,0,3.1241437184099,0,0,0,0,0,0,-1.88573127053004,0,0,0,-3.25000233369071,0,0,0,0,0,0,0,0,3.26618236997944,0,0,0,0,0,0,0,0,0,0,0,-6.20281949260835,-5.62916916666974,0,-1.69278397311563,4.35086311363116,0,0,0,0,0,0,3.84732355292254,0,0,0,0,0,0,0,0,0,0,-2.93198784767458,0,0,-2.40408782634627,0,0,0,0,-3.4540915079339,0,4.16400226108956,0,0,-5.98266198573372
"SRR497647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58304183825656,0,0,0,0,0,0,0,3.42401588580995,0,0,0,0,0,0,-1.99438452459139,0,0,0,-3.17222084887732,0,0,0,0,0,0,0,0,3.45437532642138,0,0,0,0,0,0,0,0,0,0,0,-6.20601050950536,-5.4944476830848,0,0,4.38343985773451,0,0,0,0,0,0,3.81602927648244,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35604398602406,0,0,0,0,-3.43542233812213,0,4.08078788866078,0,0,-5.9503260350846
"SRR497648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72241081904278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06023590386937,0,0,0,0,0,0,0,0,0,0,0,-2.10956841037372,0,-4.43294420605486,0,0,0,0,0,0,-6.44740466522617,-5.30048406864822,0,-2.76728390091425,3.65372466203943,0,0,3.65387966880959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.79307631535088,0,0,-1.90348583794117,0,0,0,0,-3.1184037913784,0,3.29693418280192,0,0,-5.40123380518281
"SRR497650",0,0,0,0,0,0,0,-3.08453652087456,0,0,0,0,0,0,0,0,0,0,0,0,-3.5780001612156,0,0,0,0,0,5.34257397195648,0,0,0,0,0,0,0,0,0,0,0,0,-2.96375932322778,0,0,0,0,0,-2.325015916667,0,0,0,0,0,-2.78906132246415,0,-4.26044192865296,0,0,0,0,-4.02704569607357,0,-6.19727806871506,-5.13338172923647,0,0,0,0,0,4.83079591593315,0,0,0,0,0,0,-2.70148472583019,0,0,0,0,0,0,0,0,4.67910880100916,0,0,0,0,0,0,-2.92333320849951,0,0,0,0,-5.0633616445745
"SRR497651",0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2664448040606,0,0,0,0,0,0,0,0,0,0,0,-2.47188421351722,0,0,0,0,-2.66493293729095,0,0,0,0,0,0,0,-2.85036840635498,0,0,0,-3.92559755318344,4.61579924615168,0,0,0,0,0,0,0,0,0,0,-4.93698290009596,0,0,0,0,0,0,0,0,-2.09146221458148,0,-2.97550455857989,0,0,0,4.28142904823926,0,0,0,0,0,0,0,0,0,-3.56588996702256,0,5.15372507361317,-3.62251881776564,0,0,0,-6.17630259708318,0,0,0,-3.20846255455082,0,0,0,0,-5.55722015866426
"SRR497652",0,0,0,0,0,0,0,0,0,-2.18417860922706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96037218809744,0,0,0,-3.78310832398639,-1.80690777922334,0,0,-3.62673098431361,0,-2.25473519245225,0,0,-2.37679627000826,0,0,0,0,3.12965607820627,0,0,-6.28168233021545,0,3.90531591094089,0,0,0,0,0,-4.11673189889451,0,0,0,0,0,0,0,0,0,0,-1.91328761881328,0,0,0,3.39546423152975,0,0,0,0,0,0,0,0,0,0,0,3.31391136527708,0,0,0,-3.22973753437957,0,0,0,0,-3.36585329818611,0,5.59406950465765,0,0,-5.82982892328163
"SRR497654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8709498395358,0,0,0,0,-1.20112170426431,0,0,-3.71279580945629,0,-1.76974044476479,0,0,-2.65643021195423,0,0,0,0,2.08040381785951,0,0,-6.43075098010711,0,3.06528036654216,0,0,0,0,0,-4.60107209386568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24058018048884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971715330411923,0,0,0,0,-3.42285851344376,0,4.78439758915278,0,0,-5.92856485240427
"SRR497657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34349429075609,0,0,0,0,0,0,0,-2.29120029379937,0,0,0,-2.69367522806687,0,0,0,-2.13177518156873,0,0,-2.52101171015052,0,4.05905117883714,0,0,0,0,0,0,3.96847531917725,3.6923429247914,0,-2.28932413255064,0,-2.94490749189826,0,-4.36652036845681,0,0,0,0,4.6655823541015,0,0,0,0,0,-3.01733849106397,3.96522571257126,0,0,0,0,0,5.10072939955802,0,0,0,0,0,0,0,0,5.22618357015601,0,0,0,-3.75370940712782,0,0,0,0,0,0,6.50161540999464,0,0,0
"SRR497943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7883726366177,0,0,0,0,0,0,0,0,0,0,0,0,3.09755226948777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61218199514479,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4309438940274,0,2.79238112663854,0,0,0,-1.29349539564724,-5.94256914237367,0,0,0,-3.77490647883646,0,2.24039974461743,0,0,-6.53832981516568
"SRR497944",0,-5.81293166497532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56457319123074,0,-2.59927379532229,0,0,-2.77505334914615,0,0,0,0,0,0,0,0,0,0,0,0,4.80653339443531,0,0,0,4.5020742762806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46384685843826,0,0,0,0,0,4.4419710669407,0,0,0,0,0,0,0,0,0,2.32167879250467,0,0,-4.26750794088403,0,0,-2.77800534155179,-5.23854084516366,0,0,0,-3.16844748880566,0,4.81164639526543,0,0,-5.48791203172542
"SRR497946",0,0,0,0,0,0,0,-2.20804362758976,0,0,0,0,0,0,0,0,0,0,0,0,-3.76268941394471,0,0,0,0,0,3.82444374831416,0,0,0,0,0,0,0,0,0,0,0,0,-2.89904848872465,0,0,0,0,0,0,0,0,0,0,0,-2.36035599738304,0,-4.78298006840468,0,0,0,0,0,0,-6.5171692380538,-5.02129927607686,0,-2.64526405776505,3.98983914295457,0,0,4.08825651141733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58173174748488,0,0,0,0,0,0,0,-2.69140159482082,0,0,0,0,-4.66164430580157
"SRR497947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76737322884421,0,0,0,0,0,0,0,1.39491844192339,0,0,-3.43633943501771,0,0,0,0,0,0,0,0,4.79323103586411,4.91549308909748,0,-2.37327117346696,0,-3.21769548264348,0,-5.9519144935032,0,0,0,0,0,0,0,0,0,0,0,4.11062625258338,0,0,0,0,0,5.57321205922338,0,0,0,0,0,0,-3.04539985352484,0,0,0,0,0,-2.32206595226171,-5.27478727566784,0,0,0,-2.5997696426365,0,4.02193620784309,0,0,-4.5029331090216
"SRR497948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55300272120108,0,0,0,0,0,0,0,-2.57122727873614,0,0,-3.43385015090649,0,0,0,0,0,0,0,0,4.42193042498187,4.45349628457806,0,-2.61061886234177,0,1.68168088863379,0,-5.94760292694809,0,0,0,0,0,0,0,0,0,0,0,4.5217245087736,0,0,0,0,0,5.52170522687544,0,0,0,0,0,0,-3.15908725378852,0,0,0,0,0,-2.47443581495356,-5.47169962910495,0,0,0,-2.85105646167035,0,4.28584855156767,0,0,-4.9381746468606
"SRR497949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03830848037679,0,0,0,0,0,0,0,0,0,0,0,4.06024136708479,0,0,0,0,0,0,-2.16016484553004,0,3.53045384951112,0,0,0,0,0,0,0,0,0,-2.19130147876988,0,-2.97219479708855,0,-3.74151526518221,0,0,4.71702046366979,0,0,0,0,0,0,0,0,3.79544549593025,0,0,0,0,0,5.14799239854923,0,0,0,0,0,0,0,0,0,0,0,0,-3.68751241575139,0,0,0,0,-3.09966602420767,0,6.38695885762245,0,0,-5.36877904042271
