"","387090__46503_166486","46503__166486","1358__584_751585","1582__820_46506","29382__1352_1680","1078764__39485_328813","301301__550_53345","571__573","584__751585","47770__204516_360807","147802__729_33043","820__46506","376804__165179_310298","1352__1680","116085__1283_310297","296__1735","1747__329_754333","322095__28111_47678","39485__328813","548__410072","729__33043","1260__1579_74426","1363__1351_1353","204516__360807","28126__823_328814","411489__457412","165179__310298","1304__1512_37734","154046__626940","1318__100886","28111__47678","1283__310297","550__53345","626929__329854_357276","239935__246787","28125__371601_487174","626933__33039_39492","147207__291644","823__328814","1351__1353","649756__674529","1118060__552398_665956","1535__147206_384638","626935__817_338188","1579__74426","329__754333","287__103892","285__363265","291645__562_218538","147206__384638","293__39486_88431","329854__357276","80866__303_546","48296__43765_208479","665951__853_39491","371601__487174","33039__39492","562__218538","1512__37734","40214__40324","491921__40545_216816","1685__28116_1118061","303__546","39496__40518_45851","1354__658081","552398__665956","1681__28026_501496","29466__818_28117","29361__33038_39488","40518__45851","28116__1118061","43765__208479","39486__88431","853__39491","818__28117","817__338188","40545__216816","28026__501496","33038__39488"
"ERR2608639",-2.60382151500708,4.50995115783323,0,-3.00513280835307,0,0,0,-5.29187309194248,0,0,0,5.20504270755966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40277057731747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16172071884546,0,0,-2.82893132113194,0,0,0,0,0,0,-2.7658697770147,0,-2.90371576901744,0,0,0,-5.80508418244486,0,5.02938324267715,4.79062698090866,0,0,4.89985277932346,-0.608425061401873,0,0,0,0
"ERR2608640",-2.44342504411334,4.23213632089054,0,-2.77929838621409,0,0,0,0,0,0,0,4.813886014317,0,0,-2.50193124059989,0,0,-2.69745325442178,0,0,0,0,0,0,0,0,0,0,0,0,-4.67212608770054,-4.33347202576285,0,0,5.57703161990813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2811551314122,0,0,0,0,0,-2.7213024276523,-3.26845529417334,0,0,0,0,0,0,0,0,5.66113063177571,0,0,5.68312739512127,0,0,-4.71343406745431,0,0
"ERR2608641",0,0,0,-3.25125981711428,0,0,0,0,0,0,0,5.63134719184902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70775738190087,0,0,0,0,0,0,0,-2.47169437426125,0,0,0,0,0,0,-5.15782261252025,0,0,-4.68997336002198,0,0,-2.7864508089111,0,0,-0.544338646998647,0,0,-2.45700430055916,-2.84475321812744,0,-2.8721027868837,0,-4.28110023700266,0,0,0,4.97462795144273,4.9272571087918,0,0,4.82627437382542,0,0,-4.2556562829837,0,0
"ERR2608642",0,0,0,0,0,0,5.70265090748138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67174207276815,0,0,0,0,0,-2.62385306677045,0,0,-4.62759301475382,0,0,0,-2.84206334706996,0,2.1851226233389,0,0,2.0311189312761,0,0,4.84517431681009,4.92259811545444,0,0,4.54464682324184,0,0,0,5.5141157285623,0
"ERR2608643",0,0,0,-2.70730894829189,0,0,0,0,0,0,0,4.68919665022741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06138297962549,0,0,0,0,0,0,0,0,-2.59297472226563,0,0,0,0,-2.89502615484433,0,0,0,0,0,-6.04759531430601,0,0,-5.01433238943114,0,0,0,0,0,-3.08526607720733,0,0,-2.75861796839436,0,0,5.34383760059181,0,0,0,0.252217533059003,0,4.49116396170587,0,4.77806647993146,0
"ERR2608644",0,0,0,0,0,-2.62525116656835,0,0,0,0,0,0,0,0,0,0,0,0,4.54706840312584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54107798615987,0,0,0,0,0,0,0,0,0,-2.91403433609044,0,0,0,0,0,0,0,4.40127617802371,0,0,0,0,0,0,0,0,6.11334788634136,-2.8274925911498,0,-2.75783825685052,0,0,-2.74075609625899,-2.49689922890475,0,4.7767159799223,4.89736082589604,0,0,0,4.32475632584258,5.04725552510888,0,4.74712880987471,0
"ERR2608645",0,0,0,0,0,0,0,0,0,-2.78765674218211,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82836311152135,0,0,0,0,4.46160830387548,0,0,0,0,-2.82497666567484,0,0,-2.98176290578404,0,0,0,0,0,0,-3.20446361845909,0,0,0,0,-2.54734597732595,0,0,4.89300311514534,0,0,0,0,5.16456484894216,4.41213265718474,0,0,0,0,0,0,0,0,0,-2.55116813811298,1.88070844507938,0,0,0,0,0,4.41875283386257,5.55029379817715,0,0,5.1318530769848
"ERR2608646",-2.71859048171869,4.70873683930992,0,-5.76871553892549,0,0,0,0,0,0,0,-1.75100315204077,0,0,0,0,0,-2.69505386581002,0,0,0,0,0,0,0,0,0,0,0,0,-4.66797022471786,0,0,-3.38412557511104,0,-2.29002781651744,0,0,0,0,0,0,0,0,0,0,0,0,-3.16523779245045,0,0,-5.86147743528558,0,0,0,3.96644452895422,0,5.48235267456133,0,0,0,0,0,0,0,0,0,0,2.59911518691496,0,0,0,0,0,0,0,0,0,4.08611491985721
"ERR2608647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80097198067181,-3.11533634307879,0,0,0,0,0,0,0,-2.50084688602512,0,0,0,0,-2.63717713985905,0,0,0,0,0,-2.72519228749622,5.39592082887829,0,-4.56772479479505,0,0,0,2.7160653589604,0,0,0,0,0,-2.83010097175559,0,0,4.26151120893001,0,0,4.72017150233831,4.90187867363073,4.33159386854592,0,0,0
"ERR2608648",0,0,0,-5.52679737156597,0,-3.07864624368374,0,0,0,-2.83183576429137,0,0.581118626762228,0,0,0,0,0,0,-5.33237171259131,0,0,0,0,4.90488342244329,0,0,0,0,0,0,0,0,0,0,5.39375368499544,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80514136910213,0,0,0,0,0,-2.59608468916024,0,0,-4.8586473736982,0,0,0,0,0,0,0,0,0,-2.88219692095895,0,0,0,0,0,4.49655058237719,-4.99211150451948,0,0,0,0
"ERR2608649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73487621504877,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73694455687614,0,0,0,0,-2.77624173070572,0,0,-4.90485594298205,0,-2.74270017020899,0,0,0,0,0,-2.72765694230582,0,0,4.75049604472978,0,0,-2.72717150840018,-2.93998715401263,0,0,0,0,5.24639293775797,0,0,0,5.0922071243497,0,0,4.72444040969166,0,4.80859173167526,-4.72359961350336,0,0
"ERR2608650",0,0,0,-5.67634008079625,0,-3.01616205555811,0,0,0,0,0,0.758162184115891,0,0,0,0,0,0,5.22414592408803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16185867364459,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74605063189921,0,0,0,-2.39128253167664,0,5.47649986910478,0,0,0,4.73155585794958,0,0,0,0,0,0,-2.56677147334963,0,0,0,0,4.75629921460605,4.14182284011587,-4.44577860325998,0,0,0,0
"ERR2608651",0,0,0,-2.44618072266358,0,0,0,0,0,0,0,4.23690929614887,-5.67021785922548,0,0,0,0,-2.96233414382981,0,0,0,0,0,0,0,0,1.38453999047374,0,0,0,-5.13091324610929,0,0,-3.23332635245632,0,0,0,0,0,0,0,0,0,-2.29881517715031,0,0,0,0,0,0,0,-5.60028551990571,0,0,-3.01729099820581,0,0,0,0,0,0,0,0,0,0,0,-2.57272434943985,-2.60108812689535,0,0,0,0,0,5.22610131011267,-4.50521679074691,3.98166468403479,0,4.45608928709941,0
"ERR2608652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57158925836319,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40626052052211,0,0,0,0,0,-2.75035539303846,0,0,5.89981628536031,0,0,-2.67373592927316,-2.56971353931127,0,-3.05313725429524,-4.58748531037201,0,-2.57611400532118,0,0,5.2881888469207,4.45087441098476,0,0,4.76375527961368,0,0,-4.63104647552349,4.46196034330605,0
"ERR2608653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13143310170841,0,0,0,-2.58827708346349,0,0,0,0,0,0,0,0,-3.69175042509309,0,0,0,0,-2.33897537434092,0,0,0,0,0,0,0,0,4.48302741262495,0,0,0,-2.29432108720517,0,-2.37348061610116,0,0,0,-3.16899013548588,4.0512241860109,0,3.97388069191603,0,0,0,0,0,-3.27732707139638,0,0,0,0,3.10078335243797,5.67649700067944,0,0,4.11098901786709,5.48885192334612,0,0,0,0,5.66979667978276
"ERR2608654",0,0,0,-3.33658862863758,0,0,0,0,0,0,0,5.77914102875686,0,0,0,0,0,0,0,-4.39954836189465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41604130047127,0,0,0,0,0,0,0,0,0,0,0,-2.52481699937375,0,-2.48304779444328,0,0,0,-2.98405184926896,0,4.18470628560102,4.37311132272893,0,0,0,0,0,0,0,0,0,-5.46868773478752,0,0,0,0,4.3007649375976,5.1685294153537,-0.669600377464088,0,0,0,0
"ERR2608655",0,0,-2.98664637908493,-2.65988625697699,-2.46397618334945,0,0,0,-5.17302327281672,-2.23768934404688,0,-4.60705813943835,0,-4.26773193820089,0,0,0,0,0,0,0,0,0,-3.87579163544466,0,0,0,0,0,0,0,0,0,0,0,0,-2.54371762657558,0,0,0,0,0,0,0,0,0,0,0,-2.30018859762956,0,0,0,0,0,-6.8467430800665,0,-4.40584816933742,3.98404351808499,0,0,-2.51065672530651,0,0,0,0,0,0,0,0,0,0,0,0,-0.425352768166644,0,0,-4.34858500859538,0,0
"ERR2608656",5.35002936594371,0,0,0,0,0,0,-4.33175790148715,0,0,0,0,-2.97424804476443,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15154872784438,0,0,4.40487997576969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62449847061537,0,0,0,0,-2.60273420516246,-2.74913403564369,0,0,4.54576469549264,0,0,0,0,0,0,0,0,0,0,-3.18458295922416,0,0,-4.50806788193878,0,4.76163982655174,0,0,0,0,5.51585948629429
"ERR2608657",-2.25268130827754,-3.90175847919744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98845942280183,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.74134222889519,0,-2.08812532829273,0,0,0,-3.51389565403079,0,0,-0.469351641097286,0,0,-1.61815343174214,0,0,0,0,0,0,3.12720054779868,0,0,0,0,3.61673916117444,6.0862458052768,0,0,-2.80272395821933,0,0
"ERR2608658",-2.37467902860968,-4.11306472922027,0,0,-2.26810703273071,0,0,0,0,0,0,0,0,-3.92847661769388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33878201108168,4.10882574960952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46430549099196,0,5.78294007859047,0,0,0,-2.31237846084478,0,0,0,-4.13554501218417,0,0,0,0,0,0,0,0,-1.12200892382978,0,0,-4.00515698051107,0,0
"ERR2608659",0,0,0,0,0,-2.88647487329965,0,0,0,0,0,0,0,0,0,0,0,0,4.99952113532592,0,0,0,0,0,-2.54449670421868,0,0,0,0,0,0,0,0,-3.06764868459348,0,0,0,0,4.4071975713983,0,0,0,0,-2.60178551971104,0,0,0,0,-2.8832747881492,0,0,5.31332338148775,0,-2.46142007351895,0,0,0,-4.99397842525681,0,0,0,-3.05544434769386,0,0,0,0,0,-3.31423961710908,0,0,5.29218484990491,-4.26330462610474,0,0,5.74043140529054,4.50642471053651,0,0,0
"ERR2608660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64742953003976,0,0,0,0,0,0,-2.43182739853195,0,0,0,0,-2.62535641310835,-3.01683359013393,0,0,4.21204860949538,0,0,-2.95626424383984,-2.60543644480158,0,0,0,-4.58548245548705,-3.10782372661244,0,-2.95160122861797,0,4.51274829828796,-4.54725069548045,0,5.22530905609239,0,0,-5.12039987092979,5.38290859546079,5.11232329164905
"ERR2608661",0,0,-2.16431261131754,-1.95769676266283,0,0,3.95943154391174,0,-3.74869940626405,0,-2.24562494222611,-3.39083025874513,-6.3455727966696,0,0,0,0,0,0,0,3.88953649467955,0,0,0,0,0,1.99465000801619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90797394005487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224957100370662,0,0,0,0,0
"ERR2608662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52142322399279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53866648325289,0,0,0,0,-2.55251169697469,0,0,0,0,-2.51386966098816,-3.49748039792298,0,0,-4.42107994607401,4.36723313133963,0,0,6.45772619680475,0,-2.97862075319535,0,0,0,5.33578722317694,-2.56186455279206,5.15912248101342,0,-4.35414997643745,0,6.05781374767882,0,4.39709933246622,0,0,4.43727956754556
"ERR2608663",0,0,0,-2.41859979269472,0,0,0,0,0,0,0,4.18913772412282,0,0,0,0,0,-2.53771694292673,0,0,0,0,0,0,0,0,0,0,0,0,-4.39545468037746,0,0,0,5.30281805252956,0,0,0,0,0,0,2.42940416646883,0,0,0,0,0,0,0,0,-2.57095937518937,0,0,0,-2.99142012130279,0,0,0,0,0,-3.1646063344803,0,0,0,0,-4.50253341176921,-3.34440661581091,0,0,0,0,0,4.45303226202353,5.18129163688028,0,0,-5.48125895727418,5.79268217975398,0
"ERR2608664",0,0,-2.90560716147064,0,0,-2.7345294192576,0,0,-5.03265923050313,-2.75048946741861,0,0,0,0,0,0,0,-2.61407041783428,4.73634388894597,0,0,0,0,-4.7639875032521,0,0,0,0,0,0,4.52770277825177,0,0,0,0,0,0,0,0,0,0,0,0,5.06141830054306,0,0,0,0,0,0,0,0,0,0,-6.31241834738651,0,0,0,0,0,-2.51336277222498,0,0,-2.83547998656489,0,0,0,0,0,4.9111954005751,0,0,0,-0.506780675525531,0,0,-4.35327201934582,0,0
"ERR2608665",0,0,0,0,0,0,0,0,0,-4.88501837073876,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3685188172113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00393366432609,0,0,0,0,0,-6.83124856286299,0,0,5.20296572917934,0,0,-2.4705102747405,0,0,0,0,0,-2.6055309920914,0,0,0,0,0,0,0.215664652253551,0,0,-4.27904931647149,4.51291205899764,0
"ERR2608666",0,0,0,-2.63934864975794,0,0,0,0,0,0,0,4.57148596026906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09662014236646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17175141407374,0,0,0,0,0,-2.8202739933947,0,0,5.49363459815415,0,0,0,-2.93789511741585,0,2.66473122459732,0,0,0,-3.24010729701296,0,5.16181068745179,5.08858361067278,0,0,4.8848578478248,5.61203046040112,0,0,0,0
"ERR2608667",0,0,0,-2.90356735435908,0,0,0,0,0,0,0,5.02912618094827,0,0,0,0,0,0,0,0,0,0,0,0,-2.6594722898586,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60634112735663,0,0,0,0,-2.88908669655854,0,0,0,0,-2.70750592260458,0,0,0,0,0,-5.42187197425802,0,0,4.68953781974477,0,0,0,-3.23879206660241,0,0,0,0,0,-3.09455980903005,-2.59407737826507,0,5.60975241450638,0,0,0.172583407133136,5.35993481630068,5.00404494591072,0,0,4.49307381792017
"ERR2608668",-2.82664186906973,4.89588733203023,0,-2.57285325093346,0,0,0,0,0,-2.3765612846066,0,4.45631255103551,0,0,0,0,0,-2.80822719508058,0,0,0,0,0,-4.1163248922398,0,0,0,0,0,0,-4.86399218107619,0,0,0,0,0,-2.45631291931467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18130381812085,0,4.25445877554084,0,0,0,0,0,0,0,0,0,0,-2.39206809731103,-2.38760368446022,0,0,0,0,5.51017984729818,4.14318347970732,0,0,0,4.13545088982376
"ERR2608669",-2.75786605098485,4.7767641207751,0,-5.8967741127373,0,0,0,0,0,0,0,-0.364486993658388,0,0,0,0,0,0,0,0,0,0,0,0,-2.69063167666319,0,0,-2.62614691829558,0,0,0,0,0,0,0,0,-2.73129268406031,0,4.66031076843488,0,0,0,0,-2.735143078132,0,0,0,0,0,0,0,0,0,0,0,0,4.73073769913363,0,4.54861989062837,0,-3.09128609249644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73740677729496,-5.3542645729349,0,0
"ERR2608670",-3.0340542799949,-5.25513616587298,0,0,0,-3.07664788925775,0,0,0,-3.41816830895181,0,0,0,0,0,0,0,0,5.32891046119398,0,0,0,0,-5.92044117992632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88975068437876,0,0,0,0,0,0,0,0,0,0,-3.04211358758937,0,0,0,0,0,-2.44193872177839,-2.52596869388864,0,0,0,0,-2.52612226602506,0,-2.28435907423705,0,4.37510611614352,0,0,5.26909529610043,0,5.00519500655094,-4.22956193508998,4.37537211088643,3.95662597930957
"ERR2608671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20841148946876,0,-2.47423257365947,0,0,0,0,0,1.55537892446325,0,0,0,0,0,0,5.20830506814529,0,0,0,0,0,0,4.28549652732011,0,0,0,-2.77898527535406,0,0,-2.82211532821823,0,0,2.44717157568254,0,-2.48674043667158,4.88804713329289,0,0,0,0,0,0,-4.81334369039902,4.38294768438809,4.30716078155119
"ERR2608672",0,0,0,0,0,-2.69751430951776,0,-4.20775038380967,0,-2.79659510760473,-2.20724916377215,0,-3.6222267696206,0,0,-3.95187461899711,0,0,4.67223183822884,0,3.82306769661729,0,0,-4.84384481456994,0,-4.20550903010627,6.27388080151897,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99853177376972,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17411438056841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4977273761795,0,0,0,0,0
