"","107580__1680_28116","179995__309120","77095__74426_349096","1680__28116","189722__1584_371601","40519__33959_39485","35833__850_633701","1559__28026_228603","82688__470_1352","1685__216816","28128__28130_76517","28130__76517","470__1352","78345__762212","53408__44749_1329370","1661032__38313_1465754","1308__328814_454154","1490051__28111_77098","1584__371601","103891__28161_97478","28026__228603","33959__39485","28118__214856","77038__328813_351091","2173__310514","40520__360807","274__52226_187327","850__633701","999468__39483_508460","301301__487175_762210","1246__308994_1870820","44749__1329370","1303__228604_395922","38313__1465754","1596__83771_574375","1605__1515_329854","74426__349096","328814__454154","33038__823_29375","28161__97478","28111__77098","52226__187327","376804__1097668","905__78342","328813__351091","493__729_204516","246787__817_818","876__1363","169435__1586267","83771__574375","308994__1870820","228604__395922","39950__28135_47678","487175__762210","33043__907_1623","1735__40518","39029__562_29466","39778__47770","1264__45851_46506","1515__329854","39483__508460","729__204516","823__29375","840__357276_423605","817__818","901__1539","1755629__1630_218538","28135__47678","562__29466","45851__46506","39484__821_310297","907__1623","264027__28117_69825","1535__165179_234908","39488__46503_239935","357276__423605","1161942__28125_1297750","387090__820_310298","1630__218538","28117__69825","821__310297","165179__234908","46503__239935","28125__1297750","820__310298","1304__853_1755626","853__1755626"
"SRR6928772",0,0,0,0,0,0,-2.22888705156483,-2.23239397681881,0,0,0,0,0,0,0,0,0,0,0,0,-3.86661979036092,0,0,-2.5568515411937,-4.32711879382783,0,0,-3.86054561764268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42859677675827,0,0,0,0,0,0,0,-2.6763331607057,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58527983832442,4.63554501232368,0,0,0,0,0,-3.25000186511212,0,0,-2.75307510350232,0,-4.47783603176134,0,0,5.6291683550678,0,4.76846595631897,0,-2.85856361410876,-4.95117741630409
"SRR6928773",0,-3.81590318280883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04517756044999,0,0,0,0,0,0,-5.39070242405004,0,0,4.41730219374288,0,0,0,0,0,0,0,0,0,3.54235144519914,0,-1.34506505739767,0,0,0,-2.50093021701363,0,0,0,0,0,0,0,0,-3.17752291652432,0,0,0,0,0,0,4.33173820205187,0,0,0,0,0,0,0,0,0,5.50363113363456,0,-3.6038490736246,0,0,0,0,0,0,0,6.24204969832784,0,0,0,-2.3022411740944,-3.98759868480853
"SRR6928774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11497563873154,0,0,0,0,0,0,0,3.76736467038513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66324526305346,0,3.66380179207626,0,0,0,-2.11438531921826,0,0,0,0,0,-2.12109690099556,0,0,0,0,0,-2.73963804417867,0,0,0,0,0,3.66222279966377,0,0,3.6738476003012,0,4.74519228686609,0,0,0,-3.39066188866891,-2.82542055067413,0,0,0,0,0,0,5.872798662462,-4.89377194651683,0,0,-2.06708073239063,-3.58028885184726
"SRR6928775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4900756642877,0,0,0,0,0,0,0,0,-2.22786229314165,0,0,-2.3525969919243,0,0,0,0,0,0,0,0,-4.31293756523711,0,0,0,0,0,0,-3.85877068398825,0,0,-2.22576194467013,0,0,0,0,-4.07481751974659,0,0,0,0,0,0,-2.29119263388324,0,0,0,0,3.85513277372197,-2.49227399125424,-3.41786038522946,-3.40875848740833,0,0,0,-3.96846205181332,4.31674517923482,0,5.91990784039436,-5.90414289092286,0,0,-2.33778556102007,-4.04916336888768
"SRR6928776",0,0,0,0,0,0,-2.19835150406663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59352453141767,0,-3.80765649793886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139074890362235,0,0,0,0,-3.64121066341056,-3.80943993315788,0,0,0,0,0,0,0,0,0,-2.57857694599022,0,0,0,0,0,0,0,0,0,0,4.46622628168085,0,0,0,-3.44205582246762,-2.57244348325685,0,0,0,0,0,0,5.9618155670022,-4.45560281260033,0,0,0,0
"SRR6928777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98771331863022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17487126631776,-3.12746879419138,0,0,0,-2.43340956670534,0,0,0,0,0,0,0,-2.42021403939654,0,0,-4.21478900515782,-2.72629476132699,5.41693485062565,0,-3.1278117531688,-2.62554613158816,0,0,-3.17504808042277,-4.19193368142632,0,4.72208104302722,5.41752887299945,-4.54757929752661,0,-5.49934459176628,-2.62922105753353,-4.55394445597805
"SRR6928778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27507750907428,-2.10618156100775,0,-2.81736728953509,0,0,0,0,0,0,0,0,0,0,0,0,-2.22331495939997,-3.94054983687389,0,3.64801347363015,0,0,0,0,0,0,-4.87982328905739,0,0,0,0,0,0,0,0,0,-3.85089447090869,0,-2.34484025923484,0,0,0,0,0,-3.00788492744911,0,0,0,0,0,0,0,-2.15380364233214,4.06138246462773,0,5.20980951766248,0,0,0,-3.51720189674074,0,0,0,0,-3.73049733804618,0,0,6.09197238563259,0,0,0,-2.25716709556373,-3.90952809068906
"SRR6928779",-2.47443020364011,0,0,4.28583883248767,0,0,0,0,0,0,0,0,0,0,0,0,-2.14245743525779,0,0,0,0,0,0,-2.49981568686903,0,0,0,0,0,-2.13742014047755,0,0,0,0,0,0,0,-3.7108451309202,0,0,0,0,0,0,-4.32980777921485,0,0,0,0,0,0,0,0,3.70212028042813,-2.63880405596206,0,0,0,0,0,0,0,0,0,0,0,2.29112265896948,0,0,0,0,4.57054269614511,0,-3.59939739823419,-3.23561360582726,0,0,0,-4.22450708737683,0,0,6.23433917037284,-5.60424715895395,0,0,0,0
"SRR6928780",-2.70458677480292,0,0,-4.68448170743751,0,0,0,-2.53144014905688,0,0,0,0,0,0,0,0,0,0,0,0,4.38458295448624,0,0,0,0,0,0,0,0,5.3374722638746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64235696209738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839652499010071,0,0,0,0,0,-2.87165573269601,0,0,0,-2.32158683423185,0,0,-3.25123564771699,0,0,4.97385363087592,0,-4.02110635107254,0,-5.63130532922493,-2.97205896591999,-5.14775713206404
"SRR6928781",0,-3.50530444556442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33279215853635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04051454208323,0,0,0,0,0,0,0,0,0,-3.17485060271495,0,0,0,0,0,0,0,0,0,0,0,-2.60895149643727,0,0,0,-2.38445500204227,5.49900255034296,0,-3.46053831348868,-2.28544251409596,0,0,-3.32104600699572,-4.51883654631221,0,-4.12999721189897,5.9938281805011,-3.95850255219216,0,-5.75222041839033,-2.23091558887057,-3.86405914732127
"SRR6928782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56009106987744,0,0,-2.66779700464748,0,0,0,0,0,-2.20723619889371,0,0,0,0,0,0,0,0,0,0,0,-2.9766497802484,0,0,-3.82304524078911,0,0,0,0,0,-3.73388821162899,0,0,0,0,4.6207599563295,0,0,0,5.15570865572896,0,0,0,0,0,0,0,0,0,0.839470788207497,0,0,0,0,0,0,0,-6.09615269194423,0,0,2.05241671676333,-3.8721096815963
"SRR6928783",-2.64631921575386,0,0,-4.58355933473151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3785600555455,0,0,4.94283110365297,0,0,0,0,0,0,0,0,0,0,0,-4.11978686505866,0,0,0,0,-2.50134035623111,0,0,0,0,0,-2.35367516595671,0,0,0,0,0,-3.30475510992299,0,0,0,0,0,-4.33244858401472,0,0,-4.07668497195012,0,-5.72400375695949,-3.05524925225278,0,0,0,0,0,0,-2.66881437092177,0,0,5.29184693468864,0,0,0,4.62252208640648,-2.97902363238546,-5.15982028824001
"SRR6928784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69940496477225,-2.47795012262923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29193551101536,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62786971283364,0,0,0,0,-3.08050759134056,0,-4.35521680847935,0,0,0,-4.5516038582993,-2.37626632675955,0,0,-3.57807885538877,0,-5.33559566130348,0,-2.17453072136384,0,0,4.11581401026261,6.19741437102124,0,0,3.76639769202156,-2.42938873020387,-4.20782471204834
"SRR6928785",-2.50295085920161,0,0,-4.33523805698537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.185369621592,0,0,0,0,0,-2.95506715392883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78517121791491,0,-2.29308311007388,0,0,0,0,0,0,5.1183264503827,0,0,0,0,0,0,0,0,0,0,-3.97173645262602,0,-2.57186598944345,0,0,0,-2.95049400764349,0,0,-3.57846023232161,-2.60411769171133,0,0,0,-4.45460256397446,0,5.11040552866604,6.19807493524575,-4.51046415093301,0,0,-3.02001637646713,-5.23082180373113
"SRR6928786",0,0,0,0,0,0,-2.3461677207863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0322480177265,0,3.5763080951134,0,-4.06368169547994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64181002678175,0,-3.51995682028344,0,0,0,0,0,0,0,-2.01670540762601,0,0,0,0,0,-2.6636771240409,0,0,0,0,0,0,0,0,3.49303622990715,0,4.61362411379779,0,0,0,-3.49828765109172,-2.55540334906234,0,0,0,0,0,0,6.05921195118164,-4.42608843440765,0,0,-2.04729267019707,-3.54601492274468
"SRR6928787",0,0,0,0,-2.28655773779189,0,0,0,0,0,0,0,0,0,0,0,-2.5891458968957,0,-3.9604341762953,0,0,0,0,0,0,0,-3.06113724752048,0,0,0,0,0,0,0,0,0,0,-4.48453224163184,0,0,0,-5.30204524164701,0,0,0,-2.67067494508043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62574469538053,0,0,0,0,0,0,0,0,-5.40954781536489,0,0,0,0,0,0,-5.98951105320211,0,0,-0.336598520957679,0,0,0,-1.64774881338632,-2.64335568086766,-4.57842634173861
"SRR6928788",-2.08904026129488,0,0,3.61832387161969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13197107231209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69268221751164,-2.09758109045078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63311702165648,0,0,0,0,-2.34726098620557,0,0,0,-1.98771895030419,0,0,-3.62310955108802,-2.59652780519975,0,0,-2.70026302964109,-4.06557528673227,0,-3.44283021309434,6.27540982387251,-4.49731808187128,0,-4.67699276113824,-2.98724571267908,-5.17406134905247
"SRR6928789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26486886131811,-2.48101507824737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29724416986891,0,0,0,0,0,0,0,0,0,0,-3.51109946424362,0,0,0,0,0,0,0,-3.16113575026473,0,-4.69526219708592,0,0,0,0,0,0,0,0.407096628369913,-2.00385156969144,-5.47524772908088,0,0,0,0,0,6.25001936768593,-3.47077272953222,0,0,-2.37482407155009,-4.11331595096235
"SRR6928790",0,0,0,0,0,0,0,-2.12988195504756,0,0,0,0,0,0,0,0,0,0,0,0,-3.68906376026651,0,0,0,0,0,-2.71607957024508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70438781306433,0,0,0,0,0,0,0,0,0,0,0,0,0.74559586026411,0,0,0,0,0,0,0,0,0,0,0,-2.82147355248073,0,0,0,0,5.51767111502638,0,-3.66516428313972,-1.99778887712817,0,-2.33064638103088,0,-4.88693554510848,0,0,6.34825075648475,-3.46027183798197,4.03679794642202,0,-1.9843799578109,-3.43704690844986
"SRR6928791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18959880188063,0,0,0,0,0,-2.00233046893094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79249637304919,0,0,0,0,0,0,0,0,3.4681381057316,-2.3267645805196,0,0,0,0,0,0,0,0,0,0,0,-2.079809036107,0,0,0,0,4.03007447071164,-3.59662106553236,-3.83731442319734,-1.71837519866125,0,0,0,-3.60233492057818,0.291408535058869,0,6.64642354559465,-2.97631315054754,0,0,-2.194744512899,-3.80140900597407
"SRR6928792",0,0,0,0,-2.14337774957724,0,0,-2.31304858171925,0,0,0,0,0,0,0,0,0,0,-3.71243916208042,0,4.00631766391288,0,0,0,0,0,0,0,0,-2.65436632333369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59749733391376,-3.17311924710419,0,0,0,0,0,0,0,0,0,0,0,-2.31132715262073,0,0,0,-5.17045059567203,5.49600375445917,0,0,0,0,0,-3.56154365708542,-4.0033360612526,0,-0.922209514256492,0,0,0,-6.16877456744662,-2.53797070447346,-4.39589420826942
"SRR6928793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06727928321816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00128928972189,0,0,0,0,0,-3.58063275196843,0,0,0,0,0,0,0,0,0,-2.18853528259905,0,0,0,0,0,0,0,-3.46633473044175,0,0,0,-2.49900984776175,0,0,0,0,3.79065430361866,-1.90274946112036,-3.78408878191485,-1.93525120306557,0,-2.81135337257603,0,-4.32841202493832,-3.29565874073476,0,6.55423403062795,-3.35195340911836,4.86940687933181,0,-2.08920960505674,-3.61861718361919
"SRR6928794",-2.38808255876467,4.75079450487958,0,4.1362803244495,0,0,0,-2.12362923003443,0,0,0,0,0,0,0,0,0,4.10429838967316,0,0,3.678233722858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.13097102658367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665127335569652,0,-3.57610353349548,-2.1878119221526,0,0,0,0,0,0,6.19399301314075,-3.78940140657323,0,0,-2.16019308371828,-3.74156417515896
"SRR6928795",0,0,0,0,0,0,-1.89762584251113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28678437298498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29384963695977,0,0,0,0,0,0,0,0,0,-2.0220895054713,0,-2.86557442965435,0,0,0,0,0,0,0,0,0,0,0,-1.91333713820951,3.50236176092811,0,0,0,4.96332050503155,0,-3.50852302574999,-2.32084725186265,0,0,0,-3.31399713538731,0,0,6.07694014012428,-4.01982535683271,0,0,-2.19569056029945,-3.80304760813803
"SRR6928796",0,0,-2.22983726736609,0,0,0,-2.43250666161207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69101355589938,0,-4.21322512766185,-2.085885181497,0,0,0,0,0,0,0,-3.86219143968861,0,0,0,0,0,0.206033553504403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61285911310783,0,0,0,0,0,0,0,0,0,0,0,0,-3.39563461392945,-2.72476841126506,0,0,0,0,0,0,5.88141167526535,-4.71943732716981,0,0,-2.14631935881929,-3.71753417874367
"SRR6928797",0,0,-1.8058540259238,0,0,0,0.967348247380741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32716177772325,0,3.68539111520119,-1.78951965690443,-5.74598802032379,0,0,0,0,0,0,0,0,-3.12783092395283,0,0,0,0,-3.09953896690169,0,0,-4.03076243644897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70684517247798,-1.99883384635918,0,0,0,0,0,0,6.42044417452329,-3.46208177778242,0,0,-2.26376343746831,-3.92095329001189
"SRR6928798",-2.52838491994845,4.7242838909578,0,4.37929114244169,0,0,0,-2.26165046986092,0,0,0,0,0,0,0,0,0,0,0,0,3.91729352276113,0,0,0,0,0,0,0,0,-2.1203829334315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67261097220529,-6.1591011415601,0,0,0,0,0,0,0,0,0,0,0,-1.93081488005583,0,0,0,0,0.957024820306937,0,-3.60545190189152,0,0,0,0,-3.3442694722667,0,0,6.24482587832195,0,0,0,-2.12418216858164,-3.67919144051524
"SRR6928799",0,0,0,0,0,0,-2.01158576059905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03050095877261,0,0,0,-3.48416874113965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417565704265126,0,0,0,0,0,0,0,0,0,0,0,-2.50301094190159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33534212327439,0,-3.39015085498674,-2.55591943697757,0,0,0,0,0,0,5.8719135261601,-4.426982324898,0,0,0,0
"SRR6928800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38751039943338,-2.03248586518794,0,-2.89682147187474,0,0,0,0,0,0,0,0,0,0,-2.14112110578157,0,0,-4.13528931541769,0,3.5203687841711,0,0,0,0,0,0,-5.0174419697435,0,-4.25681223919005,0,0,0,0,0,0,0,0,0,0,0,-5.00660597627619,0,0,0,0,0,-3.70853054037174,0,0,0,0,0,0,0,0,0,0,0.450058360897558,0,-3.4929555153858,-2.0375343278492,0,0,0,0,0,0,6.04997642122615,-3.52911297800052,0,0,0,0
"SRR6928801",-2.20012734899971,0,0,3.81073235158932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.308975177657,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77053110460009,0,0,0,0,0,0,0,0,0,3.9992623211173,-2.40230326152767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39663920170961,4.16091130415434,0,-2.94126251540914,-2.59286284900825,0,0,-2.94970936335039,0,0,4.15110086477236,5.09441611508647,-4.49097019154007,0,-5.10904648488452,-2.41159606920618,-4.1770069191985
"SRR6928802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19129744216945,4.16701507078723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00082113202664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46845129529352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27548305945758,0,-3.18429804054833,-2.36911729221036,0,0,0,0,0,0,5.51536599267173,-4.10343151919834,0,0,0,0
"SRR6928803",-2.41739635269076,5.0103781352359,0,4.18705330489209,0,0,0,-2.16093862173413,0,0,0,0,0,0,0,0,0,0,0,0,3.74285548488137,0,0,0,0,0,0,0,0,-1.94358100648188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36638105185247,-5.99240070735135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13752780356176,0,-3.574981343847,-2.1499959906551,0,0,0,0,0,0,6.19204932365388,-3.72390229188402,0,0,-2.24454173302598,-3.88766032130969
"SRR6928804",0,3.8045521765844,0,0,0,0,0,-2.2768324966265,0,0,0,0,0,0,0,0,0,0,0,0,-3.943589564481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5617690079217,0,-2.38264006618998,0,0,0,0,0,0,0,0,0,0,0,-2.24663488448896,4.4371140789757,0,0,0,4.12685365079032,0,-3.67218481174232,0,0,-2.59694782437364,-2.46404979076002,-3.89128576599151,0,0,6.36041066872046,0,4.49804557642061,-4.26785942997582,-2.21091651183262,-3.82941972978705
"SRR6928805",0,0,0,0,-2.44116121236844,-2.23829112769923,0,0,0,0,0,0,0,0,0,0,0,0,-4.22821524928858,0,0,-3.8768339553057,0,0,0,0,0,0,0,-2.15485576309229,0,0,0,0,0,0,0,0,4.49504859592598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73231966465846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6778843299491,0,0,0,-2.24514820913601,0,0,-3.43114510261522,0,0,-0.713293588181203,0,-3.88871076874585,0,-5.9429176458707,-3.3181083714198,-5.74713228431871
"SRR6928806",0,5.20585707441856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20934689988393,0,0,0,0,0,0,0,0,-3.18638233271484,0,0,-2.02495932051582,0,0,0,-1.81148348560735,3.82670108214375,0,-3.66556031083944,-2.01133086258312,-5.51897609260194,0,-2.6897181093826,-3.50733242639356,0,-3.1375814341439,6.34893669658187,-3.48372724482529,0,-4.65872842348876,-2.25747117814249,-3.91005477716516
"SRR6928807",0,3.88368030996807,0,0,0,0,-2.56025630642115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07847860159059,0,0,0,-4.43449400312006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60003054039962,0,0,0,0,0,0,0,0,0,-2.5553673185706,-3.83129391067426,0,0,0,0,0,0,0,-2.74170994127341,0,0,-2.51154240655864,0,0,0,0,4.42602602776533,0,-3.74561186951108,-2.18336099387116,-4.74878091790223,0,0,-4.35011905352337,0,0,6.48759006342625,-3.78169217264893,0,0,0,0
"SRR6928808",0,0,0,0,0,0,-2.73770928919441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74185158523799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34422829533143,0,0,3.63850405548451,0,0,0,0,0,0,0,0,-2.03166145616675,0,0,0,0,4.06032251205462,-1.79434201566671,-3.80740580793835,0,0,0,-2.11814939839602,-3.51894086586018,-3.1078915372903,0,6.59462030438206,0,0,-3.66874237604336,1.65748099204411,-3.51762733560024
"SRR6928809",-2.4086578468585,0,0,4.17191776880838,0,0,0,-2.61994635471375,0,0,0,0,0,0,0,0,0,0,0,0,4.53788019946909,0,0,0,0,0,0,0,0,-2.34827354641716,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73644142528936,0,0,0,0,0,0,0,0,0,-4.06732909246447,0,0,1.80817873016351,4.4897393733324,0,0,0,0,0,0,0,0,-2.28479521780132,0,-4.16613107432559,0,0,0,0,-3.74184713729064,0,0,0,0,-3.95738140212228,0,0,6.48106935594355,0,0,0,0,0
"SRR6928810",0,4.85471802350465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59687023306923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32977279676161,0,0,0,0,0,0,-2.81688210609494,0,-2.9248822837193,0,-2.18660741769071,0,0,0,0,4.03528485408294,0,0,0,0,-2.30812434632872,4.87898292668807,-3.7873151436473,0,0,5.06604472155992,0,-3.66283341618863,0,0,-2.61161718437988,0,-3.99778863802804,0,0,6.34421357649979,0,4.52345365326593,0,0,0
"SRR6928811",0,0,0,0,0,0,-2.09805999573725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87284453176855,-3.63394650994466,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97591269126955,0,3.80428660221558,0,0,0,0,0,0,0,0,-2.1721640402306,0,-3.04203251066487,0,0,0,0,0,0,0,0,0,0,0,-2.37386222762367,3.76229848005349,0,0,0,5.26895486674786,0,-3.67495615989561,0,0,-2.56760705355947,0,-4.11164998841283,0,0,6.36521078452742,0,4.44722587063722,0,-2.0614817378052,-3.57059110875399
"SRR6928812",0,0,0,0,0,0,0,-2.96708749137496,0,0,0,0,0,0,0,0,-1.93374914791902,0,0,0,-5.13914628556351,0,0,0,0,0,0,0,0,-2.20618945485541,0,0,0,0,0,0,0,-3.34935177328877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29266731576683,3.82123222693226,0,0,0,0,0,0,0,0,0,0,0,0,-2.36328538821364,3.97101627576071,0,0,0,0,0,-3.75115711178781,0,0,-2.94615091928305,-2.30215855330683,-4.09333036517116,0,0,6.49719470478981,0,5.10288307896399,-3.98745558140668,-2.16539597056274,-3.75057583951958
"SRR6928813",-2.10065471351007,0,0,-3.63844069295848,0,-2.03633351747844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52703311342811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03576032141275,0,0,0,0,0,0,0,0,0,0,0,-2.43854088616157,0,0,0,-2.44864051758222,5.25809111628851,0,-3.74028506067788,-2.23724784642683,0,0,0,-4.22367671116587,0,4.24116978592416,6.47836375988494,-3.87502693913533,0,0,-2.45839428000388,-4.25806379800343
