"","28118__47678","39491__329854","1681__562_751585","626929__820_29361","562__751585","1624__818_291644","820__29361","338188__817_357276","665951__1343_658089","487173__28116_46503","156456__905_1584","29348__292800","1547__457421","905__1584","626933__649756","1686__376805","52226__39496_487174","411489__28117_246787","1318__1304_301301","40519__46228","1343__658089","105841__39490_371601","818__291644","469610__33038_658082","658085__1351_469592","84112__28026_158847","28116__46503","658086__328812_387661","817__357276","823__437897","214856__573_29466","39490__371601","546__908612","1304__301301","39496__487174","564__736_1352","584__1604_147207","71452__102684_626932","1579__100886_469593","35833__36834_45851","1351__469592","1308__491921","28117__246787","1328__1623_39485","328812__387661","33038__658082","1226323__46506_328813","674529__1735_28111","1596__469588_665956","573__29466","1598__1685_328814","358743__548_40520","28026__158847","736__1352","1604__147207","102684__626932","1211813__410072_658081","1623__39485","742723__39492_204516","46506__328813","36834__45851","100886__469593","571__33039_165179","2173__28126","1099853__216816_387090","1735__28111","548__40520","1203555__853_74426","454154__40545_208479","469588__665956","1685__328814","410072__658081","469596__729_88431","100884__1680_310298","39492__204516","33039__165179","1605__239935_310297","39486__360807_457412","216816__387090","853__74426","457394__821_40518","40545__208479","582__166486_218538","261299__39488_363265","239935__310297","360807__457412","729__88431","1680__310298","821__40518","166486__218538","39488__363265"
"ERR260238",0,6.0739145297528,-3.11051346401254,0,5.38756735729679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42257049004115,0,0,0,0,0,0,0,0,0,-2.55689741871739,0,0,4.19601517366831,0,-2.48145835938347,0,0,-5.67211524338412,0,-5.37308300124598,0,0,-4.29801195531867,-4.42867623896023,0,-0.508629542904476,0.242971393149138,0
"ERR260239",0,5.33252580567501,-2.56316454761709,0,4.4395312246321,0,0,-2.77886782934937,0,0,0,0,0,0,0,0,0,0,-2.63952473157987,0,0,0,0,0,0,0,0,0,4.81314026795174,0,0,0,0,4.57179094293094,0,0,0,0,0,0,0,0,0,-2.5168782733362,0,0,0,-2.72386161448809,0,0,0,0,0,0,0,0,0,-4.35936104588454,0,0,0,0,-2.56876780255071,0,0,4.71786670907996,0,-2.5930031720788,0,0,0,0,-2.66015647384149,0,0,-4.44923634686488,0,0,0,4.49121323822774,0,0,0,0,0,0,-4.60752616877673,0,0,0,0
"ERR260240",0,5.4303415068189,0,-2.60236164372129,0,0,4.50742258659373,0,0,0,0,0,0,0,0,0,0,0,0,-4.75792184098629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81785944683574,0,0,0,0,0,0,0,0,0,0,-2.63114078123105,0,0,0,-4.88067573050744,0,0,0,0,0,-3.23757331493362,0,4.55726951495864,-2.99448663184668,0,-2.69965805309105,-2.78574079241565,0,-5.60764147469423,0,0,-5.18660298894425,-4.67594491101618,4.82504458918109
"ERR260241",0,0,0,0,0,0,0,0,-2.32446310998179,0,0,0,0,0,-0.0520919112074748,0,0,0,0,0,-4.02608820680803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4052634069569,5.6722619123246,0,0,0,0,0,0,0,0,0,0,0,4.16603842643557,-3.00456594986279,0,0,0,-3.33214057952766,0,0,-2.22744365675128,5.20406087985379,0,0,0,-5.7714367817039,0,3.85804558449023
"ERR260261",-4.15135002215032,5.73105107492412,0,-2.84052876285473,0,0,4.91994013762516,-2.96975893178855,0,0,0,0,0,0,0,0,-2.41943076434904,5.39500135553638,0,0,0,0,0,0,0,0,0,0,-5.14377335608924,0,0,0,0,0,-4.19057700924774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45422248747691,0,0,0,0,0,0,0,0,0,0,0,0,4.25083804138808,0,0,0,0,-2.86833428059485,0,-2.65268308857552,0,0,0,0,0,-4.96810070708181,-4.59458188579153,0
"ERR260270",0,4.28235998272145,0,-3.15850944996077,0,0,5.47069884351849,0,0,0,0,0,0,0,0,-0.0859164485777315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03597924218108,0,0,0,0,0,0,0,0,-2.55027605622804,0,0,5.25847029818209,-2.95955030866919,0,-2.63288882099941,-2.68571023178238,4.41720770271334,0,0,0,-5.12609150217118,-4.5602972086511,4.65178657585467
"ERR260271",0,0,-2.86324276157097,0,-4.95928193744474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07329067470743,0,0,0,0,0,0,0,0,0,0,0,0,-2.37882718249651,-0.391628874930112,0,0,0,0,0,0,0,0,0,-3.14011618320748,0,0,0,4.12024954250987,-2.69593408115189,0,0,0,0,0,0,5.43884077098462,0,0,-2.76794952515381,-2.55846549573714,0,0,-4.6694948024116,0,0,-4.79422921035255,4.43139222802862
"ERR260273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23418341250947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93535156862183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08417805493001,0,0,0,-2.44954420198261,0,0,-3.30161123501787,0,0,0,0,-2.5859257734268,-2.52023259446984,0,0,0,-2.63345066390241,4.24273501321964,5.71855840589118,0,0,-2.7453036944606,-2.67783914767186,0,-4.56127034910497,-4.47895482417707,4.36517090051289,0,-4.7550054810123,4.6381534582646
"ERR260274",0,4.71443697585753,0,-2.75112620311587,0,0,4.76509036183074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9280522768106,0,0,0,0,-2.73059436158456,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72952816912556,0,0,0,5.0715353106537,0,0,0,0,0,-2.43645369336501,0,0,0,0,0,0,0,0,0,-2.90194716569774,0,4.22006158719705,-2.46540079400527,0,0,-2.70412665764648,0,-5.02631993186898,0,0,-4.27019943623778,0,4.68368476114511
"ERR260276",-4.67653633953201,5.37173381108364,-2.94733993790415,-2.90055780570929,5.10494251962689,0,5.02391348977899,-2.45721509417929,-3.1942676001243,0,0,0,0,0,0,0,0,0,0,0,5.5326337763864,0,0,0,0,0,0,0,-4.25602138824367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71840156176716,0,0,0,0,-2.51265824153785,0,0,0,0,0,0,0,4.70840962035531,0,0,0,-4.35205173640023,0,0,0,-2.84690413728152,0,0,0,0,0,0,4.93098261004964
"ERR275252",0,5.54317684988266,0,-2.75814130834756,0,0,4.77724088051246,0,0,0,0,0,0,0,0,0,0,0,0,-4.40704535665121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55726579507856,0,0,0,0,0,0,0,0,0,0,-2.8994585180452,0,0,0,4.42931428553409,-2.53433927127758,0,0,0,0,-5.71180667284472,0,5.02200946769265,0,0,-2.8342652041789,0,0,0.00301198620471297,-4.38960438146985,0,0,4.90909133576244,0
"SRR1778450",0,0,-3.89384409175431,0,6.74433580367036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02750187785293,0,0,0,0,0,-2.75227932284037,0,0,0,0,0.564382736246568,0,3.07126940777675,0,0,3.51173626488259,0,0,0,0,0,0,0,0,4.76708762378079,0,0,0,-2.47555115311891,0,0,0,0,0,0,0,0,0,0,-2.14367429097383,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71295278684586,0,0,0,0,0,0,0,0,0,0,0,0
"SRR1778451",-6.07975931153898,0,-2.64930114928935,0,4.58872419511977,0,0,-2.76592805786443,0,-2.7309156012373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73008457252551,0,-4.79072792630151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73475011497677,0,0,0,0,0,0,0,0,0,0,0,0,4.7367261451446,0,0,-3.04800183784103,0,0,0,0,0,-2.63990375685553,0,0,0,0,0,0,5.27929404470398,0,0,0,0,0,-4.57244743396573,0,0,0,0,0,0,0,0,0
"SRR1778452",0,0,-2.87053187834894,0,4.97190705804649,0,0,0,0,6.62128543168912,0,0,0,0,0,0,-2.59498084252038,4.91985913716041,0,0,0,0,0,0,0,0,0,0,0,0,-2.45944068296109,0,0,0,4.49463866391319,0,0,0,0,0,0,-4.3589311534127,0,0,0,0,0,0,0,4.2598762210905,0,0,0,0,0,0,0,0,0,0,0,0,-2.85340494977358,0,0,0,0,0,-2.36618852484852,0,0,0,0,0,0,4.94224234757636,0,0,0,0,-2.53081243908121,-4.09835874532409,0,0,0,0,0,0,-4.38349572891598,0,0
"SRR1778453",0,0,5.02673677639911,0,0,5.96098672739185,0,-3.07268493645773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82710543753464,0,-2.79015098095567,0,0,-5.32204642559633,4.70886297040105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89669025616424,0,0,0,0,-3.3695542153487,0,4.83268325980336,0,0,0,0,0,0,0,0,0,0,0,-2.57057115293462,0,0,0,0,0,5.83623909984184,0,0,0,0,0,0,0,4.45235984135366,0,0,0,0,0,0,0,0,0,0,0,0
"SRR1778454",-4.65972365640371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87253783842388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235216518979514,0,0,0,-3.27240290929379,0,0,0,0,0,0,0,0,0,0,0,-2.84905841872948,5.66796810173306,0,0,0,0,0,0,0,-2.74873162066611,0,0,0,0,0,0,-4.93471393497131,0,-2.928912332175,-2.56634775882618,0,4.76094282336485,-2.59329003630642,0,0,0,-5.07302497024215,4.44504470817747,0,0,-4.49171010164485,0,0
"SRR1778455",0,4.68953308825459,-2.92083113757467,0,5.05902793060853,-3.55491943910495,0,-1.68106555847808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15730108534403,-1.77121358352193,0,0,0,0,-2.91169095813819,0,0,0,0,0,0,0,3.11747496631254,0,0,3.36787752905086,0,0,0,0,0,3.06783191771612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50472456575931,0,0,-1.59429766859117,0,0,0,0,4.33831020686101,0,2.76140456438851
"SRR1778456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38520505835873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1312963475476,-2.87897486783589,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98653074480565,-5.42823726717706,0,0,0,-3.50343246340878,0,0,0,0,-2.84309870748923,0,0,0,0,0,0,-0.38204796793188,-6.0681230275102,-2.42214126806399,-2.46985740960706,0,4.92439141230475,-3.20843394130121,0,0,0,-4.19527173939614,4.27791852088987,0,0,-5.55717059906215,0,0
"SRR2912776",0,5.53677129965646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50761992221044,0,0,0,0,0,0,0,0,0,0,0,0,-2.52681201488053,0,0,0,0,0,0,-2.33492353198275,0,0,4.3433251113404,-2.66574136802303,0,0,0,-4.37656679094856,0,0,0,0,0,-2.66931846595913,0,4.04420618918229,4.61719948925405,0,-3.05142271302129,0,0,-3.38033835470214,0,0,-2.666784882549,0,-5.28521917432255,-4.62339520462303,0,-5.85491777711789,0,4.61900690943146
"SRR2912777",0,5.10994069813423,-2.83609291547251,0,-4.91225702458454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25073035707048,0,0,0,-6.30252936833147,0,0,0,0,-2.91316910988764,0,0,0,0,0,0,-3.89837933258371,-1.48924348369131,0,-2.22866468322476,0,5.04575690936559,0,0,-2.32317548656337,0,0,3.86016046437968,0,0,0,4.02385797762631,0
"SRR2912778",0,4.45108599702917,6.05389286905287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.461744852891,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26386716047838,0,0,0,0,0,0,0,0,0,-6.29359690057171,0,0,0,0,0,-2.83494035251961,0,0,0,-2.28967948948028,0,0.703394757417588,-2.91072148275257,0,-3.00710397558516,0,0,-3.96584120882822,0,4.91026072699119,-5.04151749480967,-5.20845686935585,0
"SRR2912779",0,4.45553544601152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13214166358514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.804729590499,0,0,0,0,-2.77259879401081,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80228198023093,0,0,0,4.85793415223612,-2.41741337549992,0,0,0,0,-3.45610147086579,0,0,0,0,-2.66229905712537,0,0,-4.18708278926244,0,0,0,5.98614334365308,0,0,0,-2.39918656153101,0,0,-4.61123723188385,0,0,0,4.15551302140818
"SRR2912783",0,0,0,-2.67249324365884,0,0,-4.62889408090166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02533525275076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24003436769356,0,0,-2.55238424133921,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02542640673085,0,0,0,0,0,0,-4.42085918643765,0,0,0,4.90190075640758,0,5.24019225101838,0,-3.18193594262401,0,0,0,0,-2.62067972640906,0,0,-5.51127471905436,0,0,0,-4.5391504365062,0
"SRR2912784",-4.34562469316803,5.83112992046428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65658219387406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60133533427266,0,0,0,0,0,0,0,0,0,0,-2.67743944401592,0,0,0,0,0,-3.30563801773553,0,-2.46082535052743,0,0,-2.57440869439107,0,0,0,-4.63746115122454,0,-2.47712144791134,0,5.72553299814921,0,-3.00506124660593,4.262274535667,-4.4590066581324,0,0,0,0,0,-5.20491875897775,0,4.29050020430102,0,0,0
"SRR2912785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40018390716482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83257434783653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15368160294493,0,0,0,0,-2.12975274206337,0,0,0,0,0,-2.47699486087222,0,0,0,-3.730285959627,-5.76518805322729,0,0,0,3.68883995681288,0,0,0,4.29028094911769,0,0.805034421554096,0,1.68848686886843,0,0,0,0,0,-5.47639234834782,0,0,0,0,0
"SRR2912788",0,5.61161657024587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42404105852228,1.68996144966969,4.19834414531658,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42500307477704,0,0,0,0,0,0,0,0,4.19856227299363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42318525435806,0,0,0,0,-2.9759668501436,0,0,0,0,0,0,0,4.19707997669988,3.1323699778622,0,0,5.15452578608942,0,0,0,0,4.89462265186809,0,0,0,0,0,0
"SRR2912789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89113158820782,0,0,0,0,0,0,0,0,0,0,0,-2.65037130833856,0,0,5.00758680214324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6089778039987,4.59057776496518,0,0,0,0,0,0,0,0,0,0,0,0,-5.83723464106474,0,0,0,0,0,-2.73293571823893,-4.51888211234522,0,0,0,0,0,0.781241648029813,0,0,0,0,0,-4.73358351780957,0,0,0,0,0,0,0,0,0
"SRR2912790",0,5.4593847404926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09705415108307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6322043358991,0,0,0,0,-2.01998015700422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49870826221227,0,0,0,0,0,-4.96940050405861,0,0,0,0,-2.15131660197245,0,0,0,0,-2.14177670928128,0,1.15741815914226,-3.34943222758583,0,-3.55872601608691,0,0,-3.70966607894286,-3.72618965778271,0,-5.80138679468727,-6.16389427007971,0
"SRR2912791",0,5.97853021544338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381018599018945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52819692217614,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37896552074834,0,0,0,0,0,0,0,0,0,-5.99246091573375,0,0,0,0,-2.56599334157745,0,0,0,0,-2.62908955689311,0,0.659926668176789,-3.00893491950815,0,0,0,0,-4.55371669018761,-4.44443083949558,0,-5.21162815725629,0,0
"SRR2912793",0,0,5.2616029117666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38094163576484,0,0,0,0,0,0,0,0,0,-5.0483034248922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27867614725023,0,0,0,0,0.508475913313774,0,0,0,0,-2.30612454223858,0,0,-3.94678286103271,0,-2.2486428923659,0,1.29533563452593,0,0,0,0,0,-3.89476373765638,-3.99432487573874,0,0,0,0
"SRR2912795",0,5.61300783232635,5.3524688130988,0,0,0,0,5.17798683282947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84512016192448,0,0,0,0,0,0,0,0,0,0,0,-2.99331782262404,4.92789267409179,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77785437686685,-5.18457855198628,0,0,-2.67853435783595,0,0,-5.57571403952279,0,0,0,0,-4.63935759759075,0,4.81138491676097,0.305530182896206,0,0
"SRR2912796",0,0,5.38674151774757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37595198645191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1152695568789,-2.57748186415625,4.94256106234208,0,0,0,-5.24707460287579,0,0,0,0,0,-2.74417454334603,0,4.46432954430596,0,0,0,1.11211654394864,-3.50853961258028,0,0,0,0,0,0,4.75304973391244,-6.07696886935706,0,0
"SRR2912800",0,4.49049577370359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92494030816807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06614522285326,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77417738485525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04134689574993,0,0,4.80501617977786,0,-2.16890847803986,0,0,0,0,0,0,0,-5.26776734688077,0,-1.37064571707512,0,3.75665968093192,0,0,0,0,0,1.55931816105298,0,0,0,0,0
"SRR2912801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238273000589,0,0,0,0,0,0,0,0,0,5.5962564749708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94028646945163,0,-2.38894514011945,0,0,0,0,0,0,0,0,0,0,5.09272555389754,0,0,-3.40129515238181,0,0,0,0,0,0,-4.13777435918164,0,0,0,0,0,5.89121601546302,0,-3.03341770499299,0,0,0,0,-2.57017289803133,0,0,5.25403358562684,0,0,0,4.4516700436268,0
"SRR2912804",0,6.09109071406399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41453215762071,0,0,0,0,0,0,0,0,0,4.18209237350797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41887911477301,0,0,0,0,0,-2.7958496992843,0,0,0,0,-3.14014772488943,0,0,0,4.18962152415408,0,0,0,4.84255372948658,0,2.02870562978855,0,5.43889540278032,-3.17727370769683,0,0,-2.39666082196528,0,-4.76649790610731,0,0,-5.50319949128366,0,4.15113831215366
"SRR2912806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55264428019516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24158371164105,0,0,0,0,0,4.4213095869481,0,0,0,0,0,-2.5084170387338,0.129228522708182,0,0,0,0,0,0,0,-2.59368168548574,0,0,0,0,0,-2.94969383520843,4.34470575765842,0,-3.20683228408447,0,0,4.49238845792218,-5.68456263532728,0,0,0,5.55439644738646,0,0,5.1090195893537,-1.29033487034776,0,0
"SRR2912809",0,5.25724494850255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70933428137932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69270463003709,-3.0496800739582,0,0,0,0,-5.68427851483015,0,0,0,0,-2.66195322424746,0,0,5.28220083492602,0,-5.61594583114531,0,1.19059155610948,0,0,0,0,0,0.422765645306204,-4.61063823176839,0,0,0,0
"SRR341581",0,0,-2.31008397149563,-2.79261215200459,4.00118280838092,-3.08151525500547,4.83694613310622,-3.0495798604661,0,-5.54474961985643,0,0,0,0,0,0,0,0,0,0,0,0,5.33734098596804,-2.49150891743664,0,0,1.82689358379548,0,5.28202726006609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31542003251119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33516439094844,0,0,0,0,0,0,0,-2.81716681167849,0,0,0,0,0,0,0,4.87947605122398,0,0
"SRR341582",0,5.80102977672738,-2.71330659471748,-2.63510489403003,4.69958487856237,0,4.56413555973342,-5.04555542606946,0,-3.13103772939344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42311642772453,0,0.185020372107247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02779684580437,0,0,0,0,5.32900617389366,0,0,0,0,0,0,5.24429797192996,-2.75942711470895,0,0,0,0,0,0,0,-4.7794679624591,0,0
"SRR341583",0,4.82872300451148,0,0,0,0,0,0,0,5.6755279320652,0,0,0,0,0,0,0,-2.4649963578665,0,-4.17407531111386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26949893229702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54240412823116,0,0,0,0,-2.94856442956693,0,0,0,0,0,0,0,-6.13562393103811,-4.66664318782644,0,0,5.10706340140027,0,0,0,-2.34252330400812,0.14119794033211,0,0,0,0,0,-4.05736938045617
"SRR341584",-4.6120132552073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63124152650854,0,0,-3.03432907766847,0,0,0,0,0,0,0,0,0,0,-4.55744401089789,-2.66357904600986,5.2556121294054,0,0,-3.55198248206801,0,0,0,0,-2.55642330301965,0,0,0,0,0,0,-4.61345423766493,-6.1522141265364,0,-2.47466126076107,0,4.42785504648308,-2.52241540352418,0,0,0,0,4.28623903516063,0,0,4.36895163669823,0,0
"SRR341585",-4.38461934901203,5.07214790227084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61242572085216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77702547010699,0,0,0,-2.71339386899945,0,-2.72867652379311,0,0,-2.88494635294962,0,0,0,0,0,-3.03164868103727,4.80994920813816,4.69973604205293,-2.99786464992569,0,-4.72620637663009,4.99687366041927,0,0,0,0,-5.19245388788599,0,0,-5.25096954625572,0,0,0
"SRR341586",0,4.21519003592333,-2.81097854453605,-2.8694737890767,4.86875765812244,0,4.97007439366802,-2.90512501592999,0,-2.89508692520397,0,0,0,0,0,0,0,-3.07883184840716,0,0,0,0,0,0,0,0,-5.01443764678163,0,-5.03182412993009,4.65870793785555,0,0,0,0,0,0,0,0,0,0,0,0,5.3326931894024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57621246129808,0,0,0,0,-2.42428122358128,0,0,0,0,0,0,0,4.46213087406034,0,0,0,4.19897825107802,0,0,0,0,0,0,0,0,0,0,0
"SRR341587",0,0,-2.47436843751876,0,4.2857318504273,-3.35377435416806,0,-5.87886629926911,0,-2.75993244645447,0,0,0,0,0,0,0,0,0,0,0,-2.65452709002062,5.80890757854057,0,0,0,4.78034322271701,0,0.499187129474085,0,0,-4.59777578998368,0,0,0,0,0,0,0,0,0,0,0,-3.0378733265399,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26175094852539,0,0,0,0,0,0,0,0,0,0,-2.84550803060951,0,0,0,0,0,0,0,0,0,0,0,-2.7999903419966,-4.92856448236093,0,0,0,0,0,0,4.84972553304026,0,0
"SRR341588",-5.02993157725729,0,-2.95678751303021,0,5.12130619975355,0,0,-2.71342485911526,0,-3.13976045375481,0,0,0,0,0,0,0,0,0,0,0,-2.46732311872532,0,-2.52459307918388,0,0,5.43822462949885,0,4.69978971850805,0,0,-4.27352900032154,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37272348158323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04255041579123,0,0,0,0,0,0,0,0,0,0,0,-3.1305712721864,-5.26985190474022,0,0,0,0,0,0,5.42230850014238,0,0
"SRR341589",4.27424357407164,0,0,-2.80477392874268,0,0,4.85801094832689,0,0,3.29820287334818,0,0,0,0,0,0,0,5.37537157434323,-2.47992682080552,0,0,0,0,0,0,0,-4.56518033009847,0,0,0,-2.91072148275257,0,0,-4.29535925268792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04151749480967,0,0,0,0,0,0,0,0,0,0,0,0,-3.07661004260855,0,0,0,0,-2.87340717224406,0,0,0,0,0,0,0,-5.32884490887466,0,0,0,4.97688721315953,0,0,0,0,0,0,0,0,0,0,0
"SRR341590",0,4.85478511644646,-3.07478683553413,0,-5.32568702158904,0,0,0,0,-5.28127551215567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50815689936429,-0.299847036935581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79171914129495,0,0,0,0,0,0,0,0,-4.34425518305337,0,0,0,0,-4.83539939318541,0,0,0,0,-3.07981360296079,0,0,0,0,-2.79059742378818,0,0,0,0,0,0,0,-5.33439363816986,0,0,0,4.83345652147194,0,0,0,-2.92472457807943,0,0,0,0,0,0,-5.06577156737902
