"","46506__357276_626933","28111__39485_47770","562__674529","820__310297","88431__53346_158836","287__818_1078764","33043__246787","296__28117_1118061","322095__1318_1747","53345__546_573","1260__40518_147802","74426__328814_363265","357276__626933","584__106648_411489","1623__214856_338188","40518__147802","39485__47770","582__1351_384638","1286__1270_216816","1282__29382","1363__1304_1358","37734__1680_487174","28126__817_218538","665951__293_54291","28117__1118061","291645__166486_204516","454155__328813_360807","818__1078764","457412__291644_751585","546__573","1352__1353","40520__550_46228","328814__363265","410072__328812_626940","387090__853_39492","28125__40545_329854","1351__384638","817__218538","1735__823_1283","1689__28031","1680__487174","1354__329_2173","1304__1358","1270__216816","214856__338188","328813__360807","901__491921","40214__40324","76759__626929","28130__116085","28026__626932","53346__158836","1582__158847","166486__204516","33038__571_39488","387661__552398","40519__749535","303__43765","658089__624_39496","1318__1747","626930__28116_39491","291644__751585","550__46228","106648__411489","548__103892","293__54291","100886__487173","729__371601","853__39492","147207__1531_45851","40545__329854","39486__165179_239935","823__1283","328812__626940","624__39496","28025__501496","1531__45851","28116__39491","329__2173","571__39488","165179__239935"
"ERR2239739",0,0,0,5.69325700998906,0,0,0,-3.08926595984118,0,0,-2.86706207685073,5.09629820337827,0,0,0,4.96589718555941,0,0,0,0,0,-2.45383921105546,0,0,5.35076560053797,0,0,0,0,0,0,0,0,-3.19008158638047,-2.40716097042116,0,0,0,0,0,4.25017418715279,0,0,0,0,0,0,0,0,0,0,0,4.16751330900645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16932510276625,0,0,0,0,-5.5253833879009,0,0,0,0,0,0,0
"ERR2239742",0,0,6.39004774354744,3.73619819430111,0,6.33086696636734,0,-1.72865029401317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36067986067599,0,2.99411013774969,-1.76444392969674,0,0,-1.75333220505023,0,0,0,0,0,0,0,0,4.08881745909543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05610653334125,0,0,0,0,0,0,-2.50122030730627,3.03686046169376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3322406531775,0,0,0
"ERR2239743",2.76052754755035,0,-4.41069336896046,4.51740252417096,0,0,0,-2.84759619011009,0,0,0,0,4.93141720439092,0,0,0,0,0,0,0,0,0,0,0,4.93218128071023,0,0,0,0,0,0,0,0,0,-2.90530253971361,0,0,0,-3.27143423282182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76503784955695,0,0,0,0,0,0,0,5.03213161014286,0,0,0,5.66629030486751,0,0,0,0,4.78918604028363,0,0,0
"ERR2239746",-2.76184312895044,5.61333280042833,0,5.85008608180391,0,0,0,0,0,0,0,0,4.78365262187716,0,0,0,0,0,0,0,0,0,-3.04333827668731,0,0,0,0,0,0,0,0,0,0,0,-2.78199417143202,0,0,-5.27121651984153,-2.20557923663037,0,0,0,0,0,0,0,0,0,0,0,3.94430355573816,0,0,0,0,0,0,0,0,0,-2.523374064784,0,0,0,0,0,0,0,4.81855525128073,0,0,-3.20919449725879,3.82017529796279,0,0,0,0,-4.37061208670749,0,0,-5.55848792062269
"ERR2239750",3.08556551354064,0,4.63297384238108,0,0,0,0,-2.95211306825574,0,0,-2.59957280569866,0,4.88069619340555,0,0,4.50259217744445,0,0,0,0,0,0,0,0,5.11320982390698,0,0,0,0,0,0,0,0,0,-2.93294112040331,-2.96701998663442,0,0,-2.80236760566194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08000303614653,0,-5.13902936392315,0,4.85384307449163,0,0,0,0,0,0,0,0
"ERR2239755",-2.20293947084782,0,6.49429848393578,0,0,0,0,-1.99706006887275,0,-2.12101252199777,0,0,3.81560308950732,0,0,0,0,0,0,0,0,0,0,0,3.45900950505461,0,0,0,0,3.67370145158994,0,0,0,0,1.87872443372853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59708990070992,0,0,-4.47210086038756,0,0,0,0,0,0,0,0,0.9985589545644
"ERR2239759",0,0,0,5.10351720323954,0,0,0,-3.5742673073028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19081257608085,-2.41810576161891,-2.48989004868903,0,0,0,0,0,0,0,-2.27804864072422,-4.71354635878294,0,0,0,0,0,0,0,0,0,4.31261606958955,0,0,0,0,0,0,0,4.18828203719898,0,0,0,0,0,0,-2.89583398328519,0,0,0,0,0,0,0,-3.94569598784757,0,-0.0279514272236224,0,0,0,0,0,0,-5.01573158933451,0,0,0
"ERR2239760",2.73207569139046,0,0,0,0,0,0,-2.52060300839526,0,0,-2.55231367076431,0,5.26165218350959,0,0,4.42073695461641,0,0,0,0,0,0,0,0,4.36581247625155,0,-2.38076602817249,0,0,0,0,0,0,0,-3.15630883581408,0,0,0,0,0,0,0,0,0,0,-4.12360772172871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82383321898605,0,0,0,0,0,0,0,5.46688726800855,0,0,-2.78192798096987,0,0,0,0,0,-1.15787694845132,0,0,4.81844060603732
"ERR2239761",-2.73331412436484,6.10308490225162,0,5.09576731994898,0,0,0,0,0,0,0,-2.50970976839214,4.73423893644555,0,4.77098972215544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34694483110711,0,-3.28766927708961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40856109359714,0,0,0,0,0,0,0,5.69441022640244,-2.45825414022918,0,0,0,0,0,0,-4.25782106879349,-5.90380099481278,0,0,0
"ERR2239763",0,0,0,4.2985264992838,0,0,0,-2.83864673045212,0,0,-2.50978901030511,0,0,0,0,4.34708208212646,0,0,0,0,0,-2.59995956210614,0,0,4.91668036188235,0,0,0,0,0,0,0,0,0,-2.93514819170435,0,0,0,0,0,-4.50326205919236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29127927470421,0,0,0,0,0,0,0,5.08382579577585,0,0,-2.6164171951555,0,0,0,0,0,-5.70066292568613,0,0,4.53176751580619
"ERR2239767",-2.59995525486038,0,0,4.81761245882837,0,-2.62690220835048,0,0,0,0,0,0,4.50325459882387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54992809137791,0,0,0,0,0,0,-5.98383431081391,-2.65201045407461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21503605620031,0,0,0,0,0,0,0,-1.28120427451236,0,4.59341684866104,0,0,0,0,0,0,5.5686057975048,0,0,0
"ERR2239770",0,0,0,5.43329216225757,0,-2.57820615845916,0,-2.88689684683978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00025201493689,-3.00140150267365,0,4.46558405883825,0,0,0,0,0,0,-2.94067779602968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19857989654434,0,0,0,0,0,0,-2.55277325189088,0,0,0,0,0,0,0,5.09340335141307,0,0,-2.41631989573316,0,0,0,0,0,4.42153297247783,0,0,-4.18518882674937
"ERR2239771",2.53000248505617,6.15068183411001,0,4.80730716779267,0,0,0.0272014300274312,0,0,0,0,0,4.98293123375329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57852517651262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85926408983142,0,0,0,0,0,0,0,4.46613661431536,0,0,0,0,0,0,0,0,-4.9523906758452,0,0,0
"ERR2239773",0,0,5.94140966239507,0,0,0,0,-2.69367117324013,0,0,0,-2.63221710486825,0,0,0,0,0,0,0,0,0,-2.41064451772889,0,0,4.66557533093557,-2.54567704696249,0,0,0,0,0,0,4.55913376218366,0,-3.01212677104774,0,0,0,0,0,-4.17535878369382,0,0,0,0,0,0,0,0,0,0,0,0,-4.40924198500094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21715660629308,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239775",5.50314939939715,0,0,5.15685836234634,0,0,0,-2.8841061373056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99541836423453,0,0,0,0,0,0,0,0,0,-2.90474761051627,0,0,0,-2.65075634490197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39605302869704,0,0,0,0,0,0,0,5.03117044457847,0,0,0,4.59124466785578,0,0,0,0,5.88213639090145,0,0,0
"ERR2239780",0,0,5.22391986449842,-0.891160315774773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06571021197237,0,0,-2.75457554037683,0,0,0,0,0,0,0,0,0,0,0,0,-3.53358288322708,-2.39114047827205,0,0,0,0,4.77106478921917,0,0,-3.57791504085002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34451633864707,0,0,0,0,0,0,0,6.12034508650502,0,-4.14157679640174,0,0,0,0,0,0,-4.06082141771208,0,0,0
"ERR2239781",-3.17481193169544,0,0,4.23605801431646,0,0,-3.71617793321543,-2.50394992327423,0,0,0,0,5.49893557017239,0,0,0,0,-2.95854933827066,0,0,0,0,0,0,4.33696848671915,0,0,0,0,0,0,0,0,0,-3.15464629016541,0,-5.12435777058407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46400765447516,-3.50954669875529,0,-4.82706017335737,0,0,0,0,-6.07871319377978,0,0,0,-0.298541811757883
"ERR2239783",-3.05258845763634,0,0,4.93100990240181,0,0,0,-3.21762468837077,0,0,0,-2.64286964147876,5.28723830322446,0,0,0,0,0,0,0,0,0,0,0,5.57308943994614,0,0,0,0,0,0,0,4.57758449682255,0,-2.40434874602755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16445418723423,0,0,-5.37249226920557,0,0,0,0,0,0,0,0,0.649129007586096
"ERR2239784",0,0,0,0,0,0,0,0,0,0,-2.56846315589577,0,0,0,-3.11264462994601,4.44870868338017,0,0,0,0,0,0,-2.11814498732078,0,0,-2.52171055873533,-5.37480494728016,0,0,0,0,0,0,0,-2.94839763952296,0,0,3.66873473583692,0,0,0,0,0,0,-5.39125864497291,-1.26242944657527,0,0,0,0,0,0,0,4.36773080971248,0,0,0,0,0,0,-3.26841500304752,0,0,0,0,0,0,0,5.10677451256992,0,0,0,0,0,0,0,0,-5.66106084549869,0,0,0
"ERR2239787",0,0,3.99098119683089,5.72985707303743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85864400822476,0,0,0,-5.3735877786603,0,0,0,0,0,0,0,-2.77263488924849,0,0,4.95131666299763,0,0,0,0,0,0,0,1.84304394115824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37779934727456,0,0,0,0,0,0,0,4.80234449901649,0,0,0,0,0,0,0,0,-1.33033873150456,0,0,0
"ERR2239789",0,0,0,6.30248028946199,0,0,0,0,0,0,0,0,0,0,-1.96991341752083,0,0,0,0,0,0,0,0,0,0,0,-3.26056820394716,0,0,0,0,0,0,0,-4.29846141650413,0,0,0,0,0,0,0,0,0,-3.41199012565773,5.64746979078008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75338623112372,0,0,0,0,0,0,0,0.0405676130955634,0,0,-2.15316365898225,0,0,0,0,0,0.054124493084125,0,0,-3.72938885436816
"ERR2239790",0,0,0,4.58076407623687,0,0,0,-2.56674620087682,0,0,-2.81143517576117,0,0,0,0,4.86954856660468,0,0,0,0,0,0,0,0,4.44573483005305,0,0,0,0,0,0,0,0,0,-2.87232547073516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143436754219295,0,0,0,0,0,0,0,0,0,0,-2.63368209385253,0,0,0,0,0,0,-4.47214546881171,4.97501365118748,0,0,0,0,0,0,0,0,-4.56167119753697,0,0,0
"ERR2239792",-3.66358480984933,-2.32111353456744,0,5.38831468045707,0,0,-5.40077813259231,0,0,0,0,0,6.34551502849661,0,0,0,4.02028657200658,0,0,0,0,-2.74965237154093,0,0,0,0,-2.2497556515458,0,0,0,0,0,0,0,0,0,0,0,-2.37858653160229,0,-4.76253761066114,0,0,0,0,3.89669109309254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49178355527077,0,0,0,0,0,0,0,0,0,0,0,4.1198327229342,0,0,0,0,4.31589571919359,0,0,0
"ERR2239795",0,0,0,5.63458462196088,0,0,0,-3.19645591452206,0,-3.12195100352148,0,-2.21592671769593,0,0,0,0,0,0,0,0,0,0,-3.07858449335452,0,5.53642404810626,0,-2.22713369844634,0,0,5.40737775683985,0,0,3.8380976608987,0,-2.49133980555889,0,0,5.33226475788372,0,0,0,0,0,0,0,-3.85750872095785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76323288832221,0,0,0,0,0,0,-4.66848106887286,4.31512712214677,0,0,0,0,0,0,0,0,4.78605975571937,0,0,0
"ERR2239796",0,-2.61514306913774,0,5.52429266897652,0,0,0,-2.81274485861897,0,0,0,0,0,0,0,0,4.52956066480817,0,0,0,0,0,-3.31909603773782,0,4.87181700385619,0,0,0,0,0,0,0,0,0,-2.91251491269218,0,0,-5.74884297256244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52983967496209,0,0,0,0,0,0,0,5.04462380658489,0,0,0,0,0,0,0,0,-4.38181085203787,0,0,0
"ERR2239799",0,-2.72614832864458,6.08999030259206,4.10860040965368,0,0,0,-2.50578760912517,0,0,0,0,0,0,0,0,4.72182741418139,0,0,0,0,-2.78963823786902,0,0,4.34015145198133,0,-2.43621540085239,0,0,0,0,0,0,0,-3.01251501313649,0,0,0,0,0,-4.83179516272605,0,0,0,0,4.21964885245812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21782906131643,0,0,-2.45890269725148,0,0,0,0,0,0,0,0,4.25894440250771
"ERR2239801",0,-2.59867938860097,0,0,4.93755651368876,0,0,0,0,0,0,-2.27713788536891,0,0,0,0,4.50104473363891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58074988360628,3.9441185132989,0,-2.5722226061738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60143722116734,0,-4.9880038867369,0,0,0,0,5.38442029809689,4.45522024227025,0,0,0,0,0,0,0,0,-6.2378722473315,0,0,0
"ERR2239802",0,0,6.56878298396658,4.74329145558865,0,-2.00998973908386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40233557588305,0,0,0,-1.62215522102331,3.48140435078535,0,0,0,0,0,0,0,4.29897909965823,0,4.16096727425968,0,0,0,0,0,0,0,2.8096552605755,0,0,0,0,0,0,0,0,4.33664613549429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239803",5.57957414276285,0,0,5.43884195890358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01260123903868,0,0,-2.31022246535961,0,0,0,0,0,0,0,0,-3.23780614095584,0,0,-5.21797840895994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00142268678987,0,0,0,0,0,0,-2.30809743652414,0,0,0,0,0,0,0,5.60804474119403,0,0,-2.5494039141996,0,0,0,0,0,-3.9977420288793,0,0,-4.41569710840867
"ERR2239804",6.32916183926021,0,0,6.03075470617073,0,0,0,0,0,0,-2.59956633868927,0,0,0,0,4.50258097625562,0,0,0,0,0,0,0,0,0,-2.6418097145559,-2.81565082022063,0,0,0,0,0,0,0,-2.75584250272711,0,0,0,0,0,0,0,0,0,0,-4.87685027699511,0,0,0,0,0,0,0,4.57574864953985,0,0,0,0,0,0,-2.64134683252826,0,0,0,0,0,0,0,4.77325923238112,0,0,0,0,0,0,0,0,4.57494691435007,0,0,0
"ERR2239809",-2.6849297617134,-2.39488029259154,5.79233855370881,4.3707088272206,0,0,0,-2.99498354095271,0,0,0,0,4.65043476204141,0,0,0,4.14805434481397,0,0,0,0,0,0,0,5.18746366076264,-2.59492908687414,0,0,0,0,0,-2.78699418404181,0,0,-2.78973430934437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49454902050432,0,0,0,0,0,0,0,0,4.82721552715937,0,0,0,0,0,4.83196156340252,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2241994",0,0,6.53148983911688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.642437172626142,0,0,0,4.3698093694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11273382365937,0,0,-2.51036522176522,0,0.0395746012514563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685452200567998,0,0
"ERR2242031",0,0,6.42276945085282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0598448375757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0295500434136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242032",0,0,6.49572285958702,0,0,0,0,0,0,3.24288804812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242033",0,0,6.80272907381482,0,-2.29254178429712,1.74920343573233,0,0,0,2.75801652574836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97079884887722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242035",0,0,6.16807391781947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93388796962856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08164302711176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,3.65217338459708,0,0,0,0,0,0,7.71776229255533,0,0,0,0,0,0,0,0,0,0,0,1.91718202578566,0,0,0,0,0,0,0,0,0,-3.16361453029925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10426295463527,0,0,0,5.47954110204146,0,0,0,0,0,0,0,0,0,0,0,1.91263954234442,0,0,0,0,0,0
"ERR2242044",0,0,6.07689465679185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242048",0,0,6.34679575612621,0,0,0,0,0,0,-1.25327925858218,0,0,0,0,0,0,0,0,0,0,0,4.00359641937892,0,0,0,0,0,0,0,-2.17074335193658,0,-1.69396553037686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93403436488308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,6.77644568422497,0,0,0,0,0,0,-2.14543063804422,0,0,0,0,0,0,0,-2.07838733233185,0,0,0,4.48847663439282,0,0,0,0,0,0,0,-3.71599486920751,0,0,0,0,0,0,3.5998724574063,0,-1.36634318080769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17366198592734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36657580973419,0,0,0,0,0,0,3.76489299810722,0
"ERR2242051",0,0,6.42137143337607,0,0,0,0,0,-1.64561075850952,-1.9667756339864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40655532515294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32626863287326,0,0,0,0,2.85028144322045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02921546419028,0
"ERR2242055",0,0,6.26809042152516,0,0,0,0,0,-2.58214692800969,0,0,0,0,0,0,0,0,0,0,0,-1.18325442412088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04945678085801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47240967192068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,6.64513642499691,0,0,0,0,0,0,-1.68456531864277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91775272055773,0,0,0,0,0,0,0,0,0,0,0,-1.31741687038777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28183295426,0,0
"ERR2242060",0,0,6.40328713622006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.386703921776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13389245513993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,6.39873988468845,0,0,0,0,0,0,0.245818823196492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425770691233116,-0.390892602184292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,6.19753228563678,0,0,0,0,0,0,-4.90256863334622,0,0,0,0,0,0,0,0,0,0,0,5.2381994799112,0,0,0,0,0,0,0,-0.523042854049568,0.970337428425414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89021441955705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27394741187212,0
"ERR2242072",0,0,6.47084285448295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59732421348076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,6.15530087252901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67501620985284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90121317896657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,6.51006460891205,0,0,0,0,0,0,-1.81421485269844,0,0,0,0,0,0,0,-2.59918516908821,0,0,0,0,0,0,0,0,0,0,0,3.14231230071979,0,0,0,0,0,0,4.50192077114029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,6.386817937635,0,-0.832963012318606,0,0,0,0,-1.64201581449184,0,0,0,0,0,0,0,0,0,0,0,3.74247510616142,0,-2.86336167907934,0,0,0,0,0,2.84405481753147,-1.68243134092927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44273425816145,0,0,-1.58520175538813,0,0,0,0,0,0,0,0,0,0,-4.95948790861114,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74564998057961,0
"ERR2242086",0,0,6.5321105524611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242089",0,0,2.72038548269426,0,0,0,0,0,0,-3.83931085687948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64988147016606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,6.07302746794253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47252577811398,0,0,0,0,0,0,0,0,0,0,0,0,-0.135637192840222,0,0,0,0,0,6.01459107828606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,6.13255053990412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06534821170404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,6.44030917151238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40711017396188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242112",0,0,6.47589855037721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34958016170453,0,0,0,2.73550910361034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33754140895927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,6.49297329007954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78315836234169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,6.8099171136353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04010493825559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53356540583085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,4.21941254106506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36480032000557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871865012854354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51011449960543,0,0
