"","46506__1118061","39485__296_204516","626933__550_53345","1352__28116_39492","310298__40518_46503","46228__246787_357276","1747__329_29361","457412__301301_338188","296__204516","571__573_37734","329854__820_28117","818__310297","1363__1353_1358","147802__33043_40324","28116__39492","823__1735","371601__28111_411489","40519__751585","246787__357276","584__817_626940","1282__29382","40518__46503","287__1582","1286__1283_216816","550__53345","1353__1358","1260__74426_754333","214856__328813_360807","301301__338188","582__88431","573__37734","28126__154046_384638","665951__546_40545","329__29361","820__28117","39486__218538_328814","33043__40324","454155__208479_658659","40215__303_501496","665950__33038_39488","817__626940","158836__169292","1689__1070699","40520__658086","100884__54291_665956","101564__300_363265","28123__548_386414","208479__658659","28090__410072","2173__45851_239935","28111__411489","54291__665956","548__386414","291645__552398","72556__293_147207","328813__360807","624__47678_166486","328812__626930","1283__216816","285__729","74426__754333","546__40545","300__363265","154046__384638","1623__33039_39491","1354__80866","218538__328814","43765__387661","1318__658081","303__501496","47678__166486","45851__239935","28125__40214_165179","33038__39488","33039__39491","293__147207","1681__853_487174","40214__165179","853__487174"
"ERR2242155",0,0,0,0,0,0,0,0,0,-1.06376041702489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84248708936777,0,-3.2955610201546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70807912635129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18663601699004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242467",0,0,0,0,0,-2.30701398515112,0,0,0,0,-5.55030386590031,0,0,0,0,0,0,0,-3.99586543605369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401970193062687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37992260740107,0,0,0,0,0,0,0,-2.55026455927184,0,0,0,-4.61307692031934,0,5.85419768166933,0,0,0,4.41718778940108,0,-2.97877133647867,0,5.15938329891091
"ERR2242469",0,0,0,-2.9309754368482,0,2.05405077361583,0,0,0,0,-2.47377398727735,0,0,0,-5.07659837235747,0,0,0,-4.59824141525576,0,0,0,0,0,0,0,0,0,0,-4.02189242502972,0,0,0,0,4.28470223240662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.59034156154722,0,0,0,0,0,0,0,0,0,-1.50308233485842,0,0,0,0
"ERR2242471",0,0,-2.79504917553595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04259746893641,0,0,0,0,0,0,4.84116718168177,0,0,-2.27302242131853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93699032046692,0,0,0,0,0,0,0,0,-2.68786482104588,0,0,0,0,0,0,0,-3.50742956363774,0,-4.65551843392849,0,-2.85183442893565,-6.0750462081897,4.93952212569073
"ERR2242476",0,0,0,-2.53005820610231,-4.94889898593081,0,0,0,0,0,-2.29029256515855,0,0,0,-4.38218935907577,0,0,0,0,0,0,0.616643487685962,0,0,0,0,0,0,0,0,0,0,0,0,3.96690308705186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05977573506025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29968703289075,-2.67394645453241,0,0,0,-3.18003182798711,-4.6314111159688,5.5079766957598
"ERR2242477",0,0,0,-3.35313274239599,0,0,0,0,0,0,0,0,0,0,5.80779627435261,0,0,0,0,-2.50774397390739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30379700760205,0,0,-1.6553741859976,0,4.34353997518229,0,0,0,0,0,0,0,0,0,0,0,0,1.25287229930917,0,0,-2.30612144564659,0,0,0,0,0,0,0,0,0,3.9902934674919,0,0,-2.86719219568582,-3.99431951228408,0,0,0,0,0,-1.99358301810989,0,3.45298707647284
"ERR2242478",0,-2.74863560610043,0,0,-2.35760776385173,0,0,0,4.76077652125882,0,-2.30258965265002,0,0,0,0,0,0,0,0,-2.68498614588704,0,-4.08349643131004,0,0,0,0,0,0,0,0,0,-2.66621191738312,0,0,3.9882022673722,0,0,0,0,0,-4.65053242229489,0,0,0,-3.1529756193684,0,0,0,0,0,0,5.46111396777202,0,0,0,0,0,0,0,0,0,0,0,-4.6180145046532,0,0,0,0,0,0,0,0,0,0,0,0,-2.50703071346288,0,4.34230457185337
"ERR2242480",0,0,0,-2.87703358472035,0,-5.85481013005467,0,0,0,0,-5.54395925649312,0,0,0,-4.98316834381766,0,0,0,0.0927615069647698,-2.63099208943264,0,0,0,0,0,0,0,-2.58446784691513,0,0,0,0,0,0,0.576288697036941,0,0,0,0,0,-4.55701197320913,0,0,0,0,-2.92420196145833,0,0,0,0,0,0,0,0,0,-4.47642962138515,0,0,0,0,0,0,-5.06486636883839,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73864125116556,0,4.74346579072275
"ERR2242483",0,0,0,0,0,-2.96682888105486,0,0,0,0,-4.81831082358941,0,0,0,0,0,0,0,-5.13869835934975,-3.04586974704532,0,0,0,0,0,0,0,-3.14654823200344,0,0,0,0,0,0,-0.0802272760654419,0,0,0,0,0,5.27560115511945,0,0,-4.25234806680665,0,0,0,0,0,-2.98386883159647,0,0,0,0,0,5.44998140629598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16821241944626,0,0,0,0,-2.64895304030471,0,-4.58812125267181
"ERR2242484",0,-3.19783860400829,0,-2.58665970396736,-2.72244818190596,0,0,0,-5.53881893654748,0,-5.98344234969748,0,0,0,4.48022602916254,0,0,0,0,0,0,-4.71541857203465,0,0,0,0,0,0,0,0,0,0,0,0,-0.208431239307701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39755951137375,0,0,0,0,0,0,0,0,0,-0.475110586724187,0,0,0,0
"ERR2242485",4.65525371991152,0,0,0,0,0,0,0,0,0,-5.35867712491254,-4.56894154329883,0,0,0,0,0,0,0,0,0,0,0,-2.67476489698246,0,0,0,0,0,0,0,0,0,0,-0.935035041945156,-2.83720382695596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63282869987535,0,0,0,0,0,-3.03572806904455,0,4.91418117971657,0,0,0,0,0,0,0,-5.25803525354812,0,-3.3699526787052,0,5.83692925862025
"ERR2242487",0,0,0,-3.13247985767522,0,-2.45398263828813,0,0,0,0,-5.88078807860191,0,0,0,-5.42561426717961,0,0,0,4.25042261040696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38181481290853,-2.64361501563664,0,0,0,-2.5358530547577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57887552273466,0,0,0,0,0,0,4.39222633136909,0,0,-2.59581527197284,0,4.49608393812019
"ERR2242488",0,0,0,0,-2.64374368598925,-2.65433999863726,0,0,0,0,0,0,0,3.46279367504828,0,0,0,0,-4.59745173820205,0,0,4.57909838632281,0,0,0,0,2.51334057966441,0,0,0,0,0,0,0,0,0,5.26805943318198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48300292202164,0,0,0,0,0,0,0,0,0,0,0,-3.16930021000064,0,0,0,-2.76284591117162,-5.48938898815982,4.78538949163318
"ERR2242496",0,0,0,-2.07667553694747,-3.28824291130109,0,0,-3.4891644583541,0,0,-2.25340445594215,0,0,0,-3.5969075408284,4.92518921020565,0,0,0,0,0,-5.6954037900017,0,0,0,0,0,1.29928831585203,-6.04341011783284,0,0,0,0,0,-3.9030110076939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58475956661401,0,0,0,0,0,0,0,0,-3.04453464928232,0,0,0,0,0,0,0,0,0,-5.27328869796087,0,-2.79280412148657,0,4.8372786340025
"ERR2242501",5.20893832252368,5.24426877889096,0,0,6.98248431027953,-2.72413499130757,0,0,0,0,-2.81627562991676,4.29191612277041,0,0,0,0,0,0,4.71834021162091,0,0,0,0,0,0,0,0,-2.51993806409372,0,0,0,0,0,0,4.87793247913387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36466075893709,0,0,0,0,0,0,0,0,-3.06413393455839,0,0,0,0,0,0,0,0,0,-5.30723565585106,0,-2.7882515121896,0,4.82939328339314
"ERR2242504",-4.12893912898975,0,0,0,-5.07100857002852,-2.82919145743498,0,0,0,0,-5.21774531710926,0,0,0,0,0,-3.07979829603852,0,-4.90030334861723,0,0,-0.642729238156188,0,0,0,0,0,0,0,0,0,0,0,0,0.812144289549898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33436712580277,0,0,0,0,0,-3.14972836287313,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45548955453701,0,0,0,0,0,0,0,0
"ERR2242507",4.56456504880817,-2.67071956350484,0,0,0,-2.91690569228899,0,0,-4.62582197675856,0,-2.62583702716673,0,0,0,0,0,0,0,-5.0522288599314,0,0,0,0,0,0,0,0,0,0,0,0,-2.49767493170495,0,0,4.5480831434484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40871722632008,0,0,0,0,0,0,0,0,0,-4.24838225132193,0,0,0,-4.32609988250411,-3.39292678812592,0,0,0,0,0,0,5.90407142462164,0,0,-5.87672158339557,0,-2.38280800496765,0,4.1271445292858
"ERR2242509",0,5.20883522026798,0,0,-5.06518094401337,0,0,0,0,0,-2.45405961427259,0,0,0,0,0,-2.88294030907621,0,0,0,0,0.278286401410459,0,0,0,0,0,0,0,-4.59671837651923,0,0,0,0,-4.25055593672302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99339909050832,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42914878279672,0,0,0,0,0,0,0,0,0,-5.93945991851689,0,-3.17159507689097,0,5.49336381421047
"ERR2242510",0,0,0,0,0,-5.29699466469876,0,0,0,0,-5.05014909396339,4.0387874779754,0,0,0,0,0,0,-1.5122621386157,0,0,0,0,0,0,0,0,-2.7485862268378,0,0,0,0,0,0,-0.397909099740754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76069099386711,-2.44344584898111,0,0,0,0,0,0,0,-2.60200655659617,0,0,0,0,0,4.23217235597855,0,-3.69547711240292,0,-4.50680755765191,0,0,-6.40075411688978,0
"ERR2242513",4.92322704308463,5.92099405740714,0,-2.96847041484262,5.73910148684169,0,0,0,0,0,0,-4.8590561594127,0,0,-5.14154157927249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73823778536894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62674964810945,0,0,0,0,0,0,4.74276696746389,0,0,-4.54966384928924,0,-2.749338238982,0,4.76199351710878
"ERR2242516",0,4.66523330175037,0,-5.36657271592368,5.1043269475696,0,0,0,0,0,0,0,0,0,-1.55325571703209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23578122994168,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87248668486782,0,-3.65617234706364,0,0,0,-2.27479581944276,-6.33267626634257,3.94006193612013
"ERR2242522",0,0,0,-2.71484688965932,0,-3.05211782662832,0,0,0,0,-5.85990857019813,0,0,0,4.70225274766028,4.41832859338779,0,0,5.28642314640695,0,0,0,0,0,0,0,0,-2.53747885030564,0,0,0,0,0,0,0.306230002426796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39504229186084,0,0,0,0,0,0,0,0,-3.00435403089227,0,0,0,0,0,0,0,0,0,-5.20369382542977,0,0,0,0
"ERR2242525",0,0,0,-2.55853543560147,0,4.85857440416462,0,-0.965670203097263,0,0,-2.40876755670458,0,0,0,4.43151336742712,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67258985511982,0,0,0,0,0,4.17210779183588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38814086185364,0,0,0,0,0,0,0,-6.24616354063674,0,0,0,0,0,2.40433050079296,0,0,0,-0.974793345626018,0,-3.37455166511054,0,5.8448949367376
"ERR2242526",4.46636229135853,-2.97352228167204,0,0,0,5.51746275288563,0,0,-5.15029166929411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52549109669028,-2.77305800211501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80307735199863,-2.6220691123122,0,0,0,4.3742788935304,0,0,0,-3.13870224098024,0,0,0,0,0,-4.54155692348175,0,0,0,-5.43639175120807,0,-2.80088132212496,0,4.85126875589113
"ERR2242532",0,0,0,0,-5.31740540164254,0,0,0,0,0,-5.23283262692909,0,0,0,0,0,0,0,0,0,0,0.520381195941755,0,0,0,0,0,-3.2088710216985,0,0,0,0,0,0,0.185160542304299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55792764451726,0,0,0,0,0,0,0,0,-2.64801699432752,0,0,0,0,0,0,0,0,0,-4.58649997348109,0,-2.75969291736618,0,-4.7799283461662
"ERR2242533",0,-1.56483932695788,0,0,0,0,0,0,2.71038121997294,5.4699340027533,-1.81226975406547,0,0,0,0,0,-1.669384631524,0,0,0,0,0,0,0,0,0,0,-1.64052715743665,0,0,0,0,0,0,3.13894329106175,0,0,0,3.26527434948886,0,0,0,0,0,0,0,0,0,0,0,2.89145899917422,0,0,0,-1.70559721130976,2.84147638787682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96058606741776,0,0,2.9541810272363,0,5.1278854889481,0
"ERR2242535",0,0,0,-2.87659690434486,-2.57651704618945,2.59150475947578,0,0,0,0,-2.88435759388301,0,0,0,-4.98241199122065,0,0,0,3.95859141589718,0,0,-4.46265843056742,0,0,0,0,0,0,0,0,0,0,4.60321823126047,0,4.99585389980249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32315506659192,0,0,0,0,0,0,0,0,0,-5.75587341676713,0,-3.32584941103921,0,5.76054015824294
"ERR2242537",4.682883087303,0,0,0,0,0,0,0,0,0,-5.33680453523257,0,0,0,0,0,0,0,0,-2.56241177264618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.735127758714299,0,0,0,0,0,4.43822738013582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71456967215121,0,0,0,0,0,0,0,-3.13952151762647,0,0,0,0,0,4.70177259285148,0,0,0,5.4378107799848,0,-2.54801205331482,0,4.41328633463917
"ERR2242538",0,0,0,0,-2.5744453131818,-2.75503772546372,0,0,0,0,-2.93048454450825,0,0,0,0,0,0,0,4.77186531727215,0,0,-4.45907008373845,0,0,0,0,0,0,0,0,0,0,-2.6759841293631,0,-5.07574812188363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63494047230486,0,0,-2.73274849550633,0,0,0,0,0,0,0,0,0,-4.73325923852438,0,-2.84575431616254,0,4.92899106145195
"ERR2242540",4.55456182231128,0,0,-2.65254623682804,0,-2.6533472718972,0,0,0,0,-3.3204151657277,0,0,0,4.59434485161179,0,0,0,4.59573228505022,0,0,0,0,0,0,0,0,-2.86265478062787,0,0,0,0,0,0,5.75112776926261,-2.58977160072193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95826352457741,-2.46863584302808,0,0,0,0,0,0,0,0,0,4.48561599244936,0,0,0,4.27580270551027,0,0,0,0,0,-2.91992593398842,0,5.05746007200596
"ERR2242541",0,0,0,0,0,-2.33042824850375,0,0,0,0,-2.21445799840576,4.13259663502316,0,0,0,0,0,0,-4.03642012980225,0,0,0,4.94059308461748,0,0,0,0,0,0,0,0,0,0,0,-3.83555376446606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77530397984604,-4.2804747993705,0,0,0,0,0,0,-2.64097852245113,0,0,0,0,0,4.80696749954146,0,-2.72907395442164,0,-4.57430898258354,0,0,-4.72689474667119,0
"ERR2242543",0,0,0,0,0,-2.80071606620277,0,0,0,0,-2.33654821473194,0,0,0,0,0,0,-4.80019342929031,-4.85098252423763,-2.35200133102339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04702022225007,0,0,0,0,0,-4.07378580480214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05979322940147,0,0,0,0,0,0,-2.90804637440726,0,0,0,0,0,0,0,-3.50537540779582,0,-5.03688407123983,0,-3.04767188424822,-6.07148830590484,5.2787225483171
"ERR2242545",0,0,0,0,0,0,0,2.46663724802743,0,0,-5.04536814641559,0,0,0,0,0,0,-5.03785852083226,0,0,0,0,0,0,0,0,0,0,4.94934109426083,0,0,0,0,0,-0.21445139225258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68742353441991,0,0,0,0,0,0,0,-3.36305192164077,0,4.65475410307161,0,-3.19282647062307,-5.82497679677396,5.53013766686998
"ERR2242549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72001549359708,0,0,0,0,0,2.19071618757862,0,0,0,0,0,0,0,0,0,-2.95207583569121,0,0,-4.09000060982109,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11314533521353,0,-5.57188021623742,0,3.99223636042365,0,0,0,0,0,-3.60630883239418,0,-1.97516236070264,0,0,-6.24631012549111,0
"ERR2242551",4.52274016384139,0,-3.28559497377035,-2.60487003008939,0,0,0,0,0,-3.09065240672497,-2.98393694178928,0,0,0,4.51176723922829,0,0,0,0,0,0,0,0,0,5.69081742766319,0,0,0,0,0,5.35316699698268,0,0,0,5.16833038976073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70253885409114,0,0,0,0,0,0,0,0,0,-4.68093460471483,0,-2.83044854098181,0,4.90248068118969
