"","46228__216816_310297","40545__28026_28130","328814__820_28116","301301__1118061","384638__28111_328813","53345__316_322095","1680__751585","291644__821_204516","546__818","674529__1318_29382","37734__1351_1352","584__329854_626929","820__28116","571__46503_357276","1282__100886_626932","821__204516","548__562_817","28111__328813","216816__310297","1747__1358_103892","562__817","296__47678_246787","376804__39485_338188","29361__287_582","1735__823_1078764","46503__357276","1304__1582_469613","40520__411489","1351__1352","329854__626929","154046__1354_54291","39486__329_658089","116085__39488_626940","100886__626932","626933__166486_487174","1318__29382","39485__338188","88431__853_40518","293__47770","28025__147802","28125__573_360807","1363__454154","823__1078764","72556__457412","47678__246787","28026__28130","316__322095","291645__387661","310298__39491_46506","303__1623","1286__1681","106649__454155","587__43765","624__469610","1358__103892","287__582","158836__754333","521720__626930","166486__487174","1396__550_45851","569__387090_658081","147207__729_1531","39488__626940","40214__40324","1354__54291","363265__487173","1582__469613","40519__487175","39496__214856","2173__410072","649756__33039_39492","501496__658086","573__360807","853__40518","329__658089","729__1531","328812__165179_239935","39491__46506","550__45851","1689__33038","387090__658081","33039__39492","165179__239935"
"ERR2239763",0,0,-2.48175357378811,0,0,0,0,0,0,0,0,0,4.29852328166665,0,0,0,0,0,0,0,0,0,5.84293423156552,0,0,0,0,0,0,0,0,0,0,0,-2.59995770441401,0,0,-5.4449334866252,0,0,0,0,0,0,0,0,0,0,1.55656106032874,0,0,0,0,0,0,0,0,0,-4.50325884157521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736743713649391,0,0,-2.61641533746337,5.70065970806898,0,0,0,0,4.53176429818903
"ERR2239767",0,5.30401719276497,-5.9964821907719,0,0,0,0,-2.69641705375233,-4.54992487376076,0,0,0,-0.750993338676427,-2.59995339716825,0,4.67033133549422,0,0,0,0,0,-2.64910242160897,0,0,0,-4.50325138120672,0,0,0,0,0,0,0,0,0,0,0,-2.62206348132652,0,0,0,0,0,0,4.58837998868049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36176711410313,0,0,4.54154717032846,0,0,0,0,0,0,0,-5.82275144484082,0
"ERR2239770",0,0,-5.68968222897191,4.3511123616653,0,0,0,-6.29635943930783,-4.46558084122109,0,0,0,1.01175918977974,0,0,0.508461093742685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94067593833755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09340013379592,0,0,-2.41631803804103,0,0,0,0,0,-4.18518560913222
"ERR2239771",0,0,-2.77549822971019,0,-3.07533905936287,0,0,-2.9132830183217,0,0,0,0,4.80730395017552,-2.87689483146872,0,5.04595420456079,0,5.32664350131758,0,0,0,-2.85863300784814,0,0,0,-4.98292801613613,0,0,0,0,0,0,0,0,0,0,0,-2.57852331882049,0,0,0,0,0,0,-4.95129760978643,0,0,0,-5.56270996155567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4661333966982,0,0,0,0.269878635272157,0,0,0,0,0
"ERR2239775",0,0,-6.37336287698621,0,0,0,0,-2.97575173657907,0,0,0,0,-0.725278028555111,-2.465385766692,0,5.15415319846626,0,0,0,0,0,-2.989547821115,0,0,-2.65075448720984,4.27017340816769,0,0,0,0,0,0,0,0,0,0,0,-2.90474575282414,0,0,0,0,4.59124145023863,0,5.17804871782802,0,0,0,-2.75157284200644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03116722696132,0,0,0,-4.76586396308185,0,0,0,0,0
"ERR2239777",0,0,-3.44623373369538,3.6261050929916,0,0,0,0,0,0,0,0,-5.96905192151818,0,0,0,0,0,0,0,0,-2.86419546873529,0,0,0,0,0,0,0,0,0,3.94615822478564,0,0,4.38003537604438,0,0,-3.26298868657809,0,0,0,0,0,0,4.96093207465809,0,0,0,-2.74989223274951,0,0,0,0,-3.29811173048915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6516621896757,0,0,0,4.76295306246118,0,0,0,0,0
"ERR2239778",0,0,-6.44383068355379,0,0,0,0,-2.05696305030176,0,0,0,0,1.42926318644305,0,0,3.56276451241451,-2.10942123937167,0,0,0,3.65362476115664,4.95078797642364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97733722991158,0,0,0,0,0,0,0,0,0,0,-2.27913276119976,0,0,0,0,0,0,0,0,0,0,-3.44594506335107,0,0,0,0,0,0,0,0,0,0,-1.69219777418909,0,0,3.42484854590435,0,0,0,3.94757373959272,5.9685519298152,0,0,2.93097252135046,0
"ERR2239780",-5.23592007028344,0,-2.65570006779952,0,0,0,4.77106157160201,-3.02042449949011,0,0,0,-2.39113862057992,4.59980744709288,0,0,5.23152869354267,-3.01602968230106,0,-1.9130559396348,0,5.22391664688126,0,0,0,0,0,0,0,0,4.14157357878459,0,0,0,0,0,0,0,-3.53358102553494,0,0,0,0,0,0,0,0,0,0,-2.34451448095494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12034186888786,0,0,0,4.06081820009492,0,0,0,0,0
"ERR2239781",0,0,-2.44568737717635,0,5.91709496115706,0,0,0,0,0,0,0,4.23605479669931,-3.17481007400331,0,0,0,0,0,0,0,-2.14553447240634,0,0,0,-5.49893235255523,0,0,0,0,0,0,0,0,0,0,0,-3.15464443247328,0,0,0,0,0,0,-3.71617471559827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50954484106316,0,0,0,0,0,0,0,0,0,0,0,0,0,5.464004436858,0,0,-4.82705645797311,0,-6.07870997616263,0,0,0,-0.298541811757883
"ERR2239784",0,0,0,0,-2.32296862554138,0,0,-3.37400980984691,0,0,0,0,0,0,0,5.84395641589066,-2.11814312962865,-4.02349968382611,0,0,-3.66873151821977,0,-3.11264277225388,0,0,0,0,0,0,0,0,0,0,0,-2.52170870104319,0,-5.39125542735576,-5.51685708003447,0,0,-3.05183260635452,0,0,0,0,0,0,0,-3.26841314535539,0,0,0,0,0,0,0,0,0,4.36772759209533,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28592913040138,0.65806582918975,0,0,0,5.66105762788153,0,0,0,0,0
"ERR2239786",0,4.71907337712336,-4.32978656562357,0,0,0,0,-3.62491585328702,0,0,0,0,0.121622057145591,-2.30358288802826,0,6.27853843105501,0,0,0,0,0,-3.37803714509131,0,0,-2.23367852167328,3.98992260151119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86884468731347,0,5.85093196515306,0,0,0,-2.59806135917169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49997427526682,0,-4.07863646753739,0,0,0
"ERR2239787",0,0,-5.11299476941549,0,-3.21883298941603,0,0,-3.35837905873161,0,0,0,0,2.60374099137901,0,0,5.81688316079849,-5.16283436116155,-5.57518227874738,0,0,-0.960335466166739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77263303155636,0,0,-2.15475107386001,0,0,0,0,0,0,0,-2.57293352831892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73213833758914,4.80234128139933,0,0,0,4.45645159554583,0,0,0,0,0
"ERR2239790",0,-2.62455092900396,-2.6447035148174,0,0,0,0,-2.96314420793353,0,0,0,0,4.58076085861972,0,0,5.13231631829431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08347536068752,0,0,0,0,-5.68375693111206,0,0,0,0,0,0,0,-4.54585555608695,0,0,-2.6336802361604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105465084582803,0,0,0,4.56166797991981,0,0,0,0,0
"ERR2239796",0,0,-3.18945000182374,4.96462761806013,0,0,0,0,0,0,0,0,5.52428945135937,-2.47747497391597,0,0,0,0,0,0,0,0,-2.61514121144561,0,0,4.29111252930285,0,0,0,0,0,0,0,0,0,0,4.52955744719102,-2.91251305500005,0,0,0,0,0,0,0,0,0,0,-2.52983781726996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82090911256026,0,0,5.04462058896773,0,0,0,4.38180763442071,0,0,0,4.8859579064884,0
"ERR2239797",0,0,-5.67392620098419,0,0,0,0,-3.14682705954199,0,4.89560306673902,0,0,0.0916345039762584,0,0,5.4504643497593,-3.53747176735337,0,0,0,6.12708083139651,-2.70965542542039,0,0,-2.53742561108413,0,0,0,0,0,0,0,0,0,0,0,0,-4.8597667863404,0,0,0,0,4.39495007882422,0,4.69326086783277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258873330975629,0,0,0,0,0,0,0,0,0
"ERR2239799",0,0,-2.37209969481403,0,-2.43621354316026,0,0,0,0,0,0,0,4.10859719203652,-2.32865888303005,0,0,-3.51605568287161,-4.21964563484096,0,0,6.08998708497491,0,-2.72614647095245,0,0,4.03335549890464,0,0,0,0,0,0,0,0,-2.78963638017689,0,4.72182419656423,-3.01251315544436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8317919451089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21782584369927,0,0,-2.45890083955935,0,0,0,0,0,4.25894118489056
"ERR2239801",5.75964705806864,0,4.55427205535355,0,0,0,0,-2.53786840145372,0,0,0,0,0,0,0,4.39571701424144,0,0,0,0,0,0,-2.59867753090884,0,0,0,0,4.72899368576807,0,0,0,0,0,0,0,0,4.50104151602176,2.36533204982284,0,0,0,0,0,0,0,0,0,0,-3.60143536347521,0,0,0,0,0,0,0,0,0,0,0,0,-3.10869465084419,0,0,0,0,0,0,0,0,0,0,0,4.45521702465309,0,5.38441708047974,0,6.23786902971435,0,0,0,0,0
"ERR2239803",0,0,-3.14011501136068,3.95867510595707,0,0,0,-3.40381299551083,0,0,0,0,5.43883874128642,0,0,5.89557704768797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31022060766748,0,0,-3.23780428326371,0,0,0,0,0,0,0,0,0,0,-5.09788079252131,0,0,0,0,0,0,0,0,0,4.00141946917272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60804152357687,0,0,-2.54940205650747,-0.834310921052112,0,0,0,0,-4.41569389079152
"ERR2239804",0,0,-6.12320097016828,0,0,0,0,-2.8690675755776,0,0,0,0,1.45580779182066,0,0,4.96937081124887,0,0,0,0,0,-2.60279382782879,0,0,0,0,0,0,0,0,0,0,0,0,-2.64180785686377,0,0,-5.35540512603212,0,0,-2.8156489625285,0,0,0,4.50817115142614,0,0,0,-3.16457906193797,0,0,0,0,0,0,0,0,0,4.5757454319227,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87684705937795,0.270678256125498,0,0,0,-5.48121171984523,0,0,0,0,0
"ERR2239806",0,0,-2.80458767037208,0,0,0,0,0,0.201783277186452,0,0,0,4.85768833936568,-3.34635584464985,0,0,-3.00109743731364,0,0,0,5.19805323989198,-2.77466310127642,0,0,0,-5.79605834313861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8058574652974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07424200604895,0,0,-4.45214820053233,0,0,-5.32474334923924
"ERR2239809",0,0,-2.52342806025315,0,0,0,0,-5.79774615937438,0,0,0,0,4.37070560960344,-2.68492790402127,0,1.05289931164941,-3.3442063655291,0,0,0,5.79233533609166,0,-2.39487843489941,0,0,-4.65043154442426,0,0,0,0,0,0,0,0,0,0,4.14805112719681,-2.78973245165224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78699232634967,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83195834578536,0,0,0,0,4.82721230954222,0,0,0,0
"ERR2242031",0,0,0,0,0,0,0,0,0,0,-0.61189984457419,0,0,0,0,0,-0.209966462915586,0,0,0,6.42276623322312,0,0,0,0,0,0,0,-1.059841619946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72153718458698,0,0,0,6.44589148596148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56113727913399,0,0,0,6.16807070018767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93388611192798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08163980947996,0,0,0,0
"ERR2242041",0,0,0,0,0,0,0,0,4.0453982700128,0,4.61138463194381,0,0,3.47050999972626,0,0,-3.71115477117083,0,0,0,6.42790861841953,0,0,0,0,0,0,0,-0.908707584370747,0,0,0,0,0,0,0,0,0,0,0,-2.44483091541806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23457136141922,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,0,0,0,7.71775857716141,0,0,0,0,1.91717831039174,0,0,0,0,0,-2.10858142902735,0,0,0,3.65217016697155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9126363247189,0,0,0,0,0,-3.16361267260229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47953788441594,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50849490823398,0,0,0,6.07689143915797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242045",0,0,0,0,0,0,0,0,0,0,-1.55016858595295,0,0,0,0,0,-3.71754149500282,0,0,0,6.43897074859045,0,0,0,0,0,0,0,2.68497075116772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0,0,0,2.41008744436521,0,0,4.34732025646318,0,0,-3.91238088224041,0,0,0,6.77644246660154,0,0,0,0,0,0,0,3.59986923978287,0,0,0,0,0,0,0,0,0,0,0,-2.14542878034847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71599165158408,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,0,3.40655210752533,-1.64560890081135,0,0,0,4.65253355035019,0,0,-3.70737866792808,0,0,0,6.42136821574846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85027822559283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72708090886077,0,0,0,6.45549349806684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242055",0,0,0,0,0,0,0,0,0,-2.58214507031031,0,0,0,0,0,0,-3.61888183447309,0,0,0,6.26808720389546,0,0,0,0,0,2.366505132843,0,0,0,0,0,0,0,0,4.47240645429098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,0,0,2.91774950292803,0,0,0,0,0,0,0,-3.83656944607438,0,0,0,6.64513320736721,0,0,0,0,0,0,0,0,0,0,-1.3174150126884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2818297366303,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69693769409453,0,0,-2.38670206407542,6.40328391858826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13388923750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,0,0,0,-0.425773908862821,0,0.22568380679471,0,0,0,0,0,-3.69431233719989,0,0,0,6.39873666705874,0,0,0,0,0,0,0,0.390895819813997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91567209495079,0,0,0,5.05009220666556,0,0,0,0,0,0,0,0,0,0,-1.28054045414406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85949461215455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21796112772484,0,0,0,6.68484075979001,0,0,0,0
"ERR2242071",0,0,0,0,0,0,0,0,3.98422433562637,0,4.67797304670927,0,0,3.78042512372259,0,0,-3.57814507572804,0,0,0,6.19752906801335,0,0,0,0,0,0,0,-0.970334210801984,0,0,0,0,0,0,0,0,0,0,0,-2.60227192526897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50726718967594,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,0,-1.67501435215225,0,0,0,0,0,-3.55376275799718,0,0,0,6.15529765489722,0,0,0,0,0,0,0,2.90120996133477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242076",0,0,0,0,0,0,0,0,6.14161203762592,0,-4.25119654710303,0,0,5.72187587467108,0,0,-1.52921097367176,0,0,0,2.64867110189136,0,0,0,0,0,-1.4074561762416,0,-1.05702823931665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40040571411373,0,0,0,0,0,-2.43778560667708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,0,0,0,0,3.14230908309008,0,-2.59918331138884,0,0,0,0,0,-3.75858569669785,0,0,0,6.51006139128235,0,0,0,0,0,0,0,4.50191755351058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,0,2.84405159991013,0,3.74247139077233,0,0,3.17039979538716,0,0,-3.68742919786415,0,0,0,6.38681472001366,0,0,0,0,0,0,0,0,0,-2.86335982138479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44273104054011,0,0,0,0,0,0,0,-4.95948469098981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242080",0,0,0,0,0,0,0,0,0,0,-1.80778730021811,0,0,0,0,0,-1.62598471948994,0,0,0,2.81628814648721,0,0,0,0,0,0,0,-3.13117945325553,0,0,-0.155317549892375,0,0,0,0,0,0,0,0,-3.9307066835541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80818368556626,0,0.269017887720708,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,0,0,0,0,0,0,0,-6.63127788987394,0,0,0,0,0,-3.50626218571444,0,0,0,6.07302425031491,0,0,0,0,0,0,0,0.543465496947088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00365713011112,0,-3.54062784733204,0,0,0,6.13254732227232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,0,4.40710645856071,0,0,0,0,0,-3.71831237613651,0,0,0,6.44030595388059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242114",0,0,0,0,0,3.2965973151637,0,0,1.7167390239072,0,0,0,0,0,0,0,-3.72132644781235,0,0,0,6.4455264791608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,0,-1.60685537199475,0,0,0,0,0,-3.74871801916789,0,0,0,6.49297007244774,0,0,0,0,0,0,0,-2.78315514470989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,0,-2.04010308055501,0,0,0,0,0,-3.9317056210158,0,0,0,6.80991389600351,0,0,0,0,0,0,0,3.53356218819906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242122",0,0,0,0,0,0,0,0,0,0,-2.80254146671076,0,0,0,0,0,-2.84759417965968,0,0,0,4.93217779850799,0,0,0,0,0,0,0,4.85414421066164,0,-5.90256646361349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18360777054232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242123",0,0,0,0,0,0,0,0,0,0,-2.54002370562891,0,0,0,0,0,-3.81122738526134,0,0,0,6.60123947047052,0,0,-1.81996497528313,0,0,0,0,4.39945011057865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15227180518622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,0,0,0,0,-3.86261941022614,0,0,0,0,6.14930315616168,0,-2.43607710870783,0,0,0,4.21940932343745,0,0,0,0,0,0,0,0,0,0,-0.871863155156186,0,0,0,-6.69025306881341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51011128197782,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,0,0,0,0,0,0,-3.9307349493175,0,0,0,0,0,-1.67027586559177,0,0,0,2.89300266186103,0,0,0,0,0,0,0,6.80823264330458,0,0,-0.527584426940765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913803032743516,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76865412107252,0,0,0,6.52750041385143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242138",0,0,0,0,0,1.78369759253557,0,0,0,0,-0.593389109428421,0,0,0,7.85947418826598,0,-1.82165703510072,0,0,0,3.15520253875974,0,0,0,0,0,0,0,1.02778008618807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,0,0,0,0,0,0,-2.87099364825948,0,0,0,0,0,-2.47301629103468,0,0,-3.84922744004124,4.2833898640176,0,0,0,0,0,4.6054482438253,0,4.97270686699294,0,0,0,0,0,0,0,0,0,0,0,0,4.62214620626734,0,0,0,0,0,0,0,0,0,0,0,0,6.66705749603971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242149",0,0,0,0,0,0,0,0,0,0,0,0,0,3.82887045182723,0,0,-3.60893986612665,0,0,0,6.25086720959217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84122154310825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92114006822274,0,0,0,0
"ERR2242155",0,0,0,0,0,0,0,0,5.70807820702762,0,0.0775765583685074,0,0,0,0,0,-3.54939985457045,0,0,0,6.1477408844936,0,0,0,0,0,0,0,3.55060579951762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,0,0,0,0,-1.39010368569137,0,0,0,0,0,-3.66391772763223,0,0,0,6.34609165901133,0,0,-2.9945051698257,0,0,0,0,2.40773021140621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18663509766577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
