"","820__39492","39485__546_357276","818__310297","328814__28117_301301","33039__751585","33043__218538","296__116085_371601","817__28116_239935","1747__204516","1118061__562_821","74426__328813_338188","1282__550_571","546__357276","28117__301301","1283__28111","562__821","28116__239935","376804__363265_487174","1680__246787","40214__147802","28130__47770","1260__100886_487173","29382__626933","40324__46228","291645__545_54291","322095__1078764","291644__384638","214856__387090","328813__338188","1304__1363","1735__40545_329854","39488__40518_46503","1286__469613_626940","550__571","363265__487174","40520__1358_88431","454155__287_387661","166486__39491_46506","154046__853_47678","1270__573_310298","1689__658089","1354__28025","116085__371601","158836__454154","1408__552398","39496__43765","328812__626930","28026__29361","2173__626929","1590__626932","1582__487175","1318__53345","40519__749535","197__410072","103892__501496","76759__303_674529","411489__754333","545__54291","147207__329_1531","40518__46503","261299__33038_216816","100886__487173","40545__329854","1358__88431","569__1351_1352","624__45851_102862","729__1681","853__47678","573__310298","303__674529","469613__626940","582__584_165179","329__1531","287__387661","28125__823_360807","45851__102862","39491__46506","33038__216816","584__165179","1351__1352","823__360807"
"ERR2242071",0,-2.30029325807137,0,0,0,0,0,0,0,-3.57814534111366,0,-1.89021282724692,3.98422479528776,0,0,6.19752952767473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27394465391008,0,0,0,0,0,-2.6022721906546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560222983196054,0,0,0,4.50726764933733,0,0,0,0,0,0,0,0,0,0,-0.970334670463372,0
"ERR2242074",0,0,0,0,0,0,0,0,0,-3.5537630233835,0,0,0,0,0,6.1552981145598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67501461753857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90121042099735,0
"ERR2242076",0,-3.54586162856702,0,0,0,0,0,0,0,-1.52921123905721,0,-2.86093820272099,6.14161249728701,0,0,2.64867156155244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40745644162706,-4.95529032442755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85079083298929,0,0,0,0,0,2.43778606633816,0,0,0,0,0,0,0,0,-1.05702823931665,0
"ERR2242077",0,-1.81421326038521,0,0,0,0,0,0,0,-3.758585962084,0,0,3.14230954275237,0,0,6.51006185094463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59918357677498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50191801317286,0
"ERR2242079",0,-1.64201422218275,0,0,0,0,0,0,0,-3.6874294632496,0,-1.58520016307904,2.84405205957122,0,0,6.38681517967474,0,0,0,0,0,0,0,0,-2.86336008677025,0,0,0,0,0,0,0,0,-2.74564722261936,0,0,0,0,0,0,0,0,0,1.4427315002012,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95948515065089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242080",0,0,0,0,0,0,0,0,0,-1.62598498487591,0,0,0,0,0,2.8162886061492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93070694894007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155317815278346,0,0,0,0,0,-1.80778756560408,0,0,0,6.80818414522824,0,0,0,0.269018347382692,0,0,0,0,0,0,-3.13117991291752,0
"ERR2242091",0,0,0,0,0,0,0,0,0,-3.50626245110041,0,0,0,0,0,6.0730247099769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63127842064589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543465496947088,0
"ERR2242103",0,0,0,0,0,0,0,0,0,-3.54062811271836,0,7.00365766088375,0,0,0,6.1325477819349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,-3.71831264152282,0,0,0,0,0,6.44030641354317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242109",0,0,0,0,0,0,0,0,0,-1.46433799356392,0,0,0,0,0,2.53630780430617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,-3.7487182845542,0,0,0,0,0,6.49297053211032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60685563738106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78315560437247,0
"ERR2242121",0,0,0,0,0,0,0,0,0,-3.93170588640211,0,0,0,0,0,6.80991435566609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04010334594132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53356264786164,0
"ERR2242129",0,0,0,0,0,0,0,0,0,-2.4360773740938,0,6.14930368693362,0,0,0,4.21940978309943,0,0,0,0,0,0,6.6902535284754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871863420542156,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51011174163981,0,0,0,0,0,0,0,0
"ERR2242130",0,0,0,0,0,0,0,0,0,-2.22008413114048,0,0,0,0,0,3.84529851221272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78793750989714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56090022303779,-3.40776076663365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90241478784936,0
"ERR2242136",0,0,0,0,0,0,0,0,0,-1.67027613097791,0,0,0,0,0,2.89300312152331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.527584692326908,0,0,0,0,0,-3.93073521470364,0,0,0,0,0,0,0,0.913803492405799,0,0,0,0,0,0,6.80823310296687,0
"ERR2242137",0,0,0,0,0,0,0,0,0,-3.768654386459,0,0,0,0,0,6.52750087351431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,0,0,0,0,0,-2.47301655642047,0,0,0,0,0,4.28339032367929,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.633711031300206,0,0,0,0,0,-3.84922770542704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6670579557014,-2.87099391364527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97270732665463,0
"ERR2242150",0,0,0,0,0,0,0,0,0,-3.66028282160177,0,-2.69395719630581,0,0,0,6.33979581708584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66607073741748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20933007705417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09462113657901,0
"ERR2242155",0,-3.2955607547688,0,0,0,0,0,0,0,-3.54940011995642,0,0,5.7080786666896,0,0,6.14774134415558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04994347952372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55060625917961,0
"ERR2242156",0,0,0,0,0,0,0,0,0,-3.66391799301837,0,0,0,0,0,6.34609211867362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99450543521184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39010395107751,0,0,0,0,0,0,0,0,5.18663555732806,0,0,0,0,0,2.4077306710685,0
"ERR2242469",-0.791896139950858,-2.65479565351186,0,0,4.08983618104246,0,0,0,0,-6.20036988689584,0,0,-4.59824095559557,0,0,1.14210567255816,0,0,0,0,0,0,0,-4.07798039858208,0,0,0,0,0,0,0,0,0,0,0,-2.32204040885769,0,-3.22907301071101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02189196536953,0,0,0,0,0,0,0,0,0,0,0,0,5.59291851590087,0,0,0,0
"ERR2242471",0,0,0,0,0,0,0,0,0,-3.16666710369821,0,-2.79504891015102,0,0,0,5.48482831426228,0,0,3.87196266327369,0,0,-2.33584938994053,0,0,0,0,0,0,0,0,0,0,0,4.84116672202158,0,0,0,-2.68786455566095,-2.85183416355072,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04259700927622,0,0,0,0,0,0,0,0,4.04580982220577,0,0,0,0,0,4.93952166603054,0,0,0,-3.5074292982528,0,0,-2.27302215593359,0,4.6555179742683,0,-6.07504574852951,0,-3.93698986080673
"ERR2242474",0,0,-3.47116036185995,0,0,0,0,-2.29230365595981,0,-5.86370876952572,0,-2.29287977742562,0,0,0,2.89872711331795,-3.97038639849828,-2.28979308789671,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34964014807922,0,3.97138427014839,-3.96603796705713,0,0,-2.23032671039181,-2.27699380382249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06969611597688,0,0,0,0,0,0,0,3.94386895674007,0,0,0,0,0,0,0,0,3.86303917987657,0,0,0,0
"ERR2242476",-0.415286272023913,0,0,0,0,0,0,-3.05977546967531,0,-6.04425717231953,0,0,0,0,0,0.931495238446322,-5.29968657323056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94889845516095,0,0,0,0,0,0,-3.18003156260217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616643487685962,0,0,0,0,0,0,0,5.50797623609961,0,0,0,-2.67394618914748,0,0,0,0,0,0,-4.63141065630861,0,0
"ERR2242477",0,0,0,0,0,-3.99029300783171,0,1.66235494003387,0,-3.47969517112563,0,0,0,0,0,6.02700883124168,5.80779581469242,0,0,0,0,0,0,0,4.90326140614542,0,0,0,0,0,0,0,0,0,0,0,0,4.61224236052331,-1.99358275272496,0,0,0,0,0,-2.99347663980857,0,0,0,0,0,0,0,0,0,-2.86719173602563,0,0,0,0,0,0,0,0,0,0,0,0,3.45298661681265,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242478",3.98820180771201,0,0,0,0,0,5.49727068143099,0,0,-5.70174755651777,0,0,0,0,0,1.39358283025069,0,0,0,0,0,0,0,0,-3.15297535398346,0,-4.61801404499301,0,0,0,0,-2.35760749846679,-2.6849858805021,0,0,0,0,0,-2.50703044807795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.46111350811183,0,-4.08349597164985,0,0,0,0,0,0,0,4.34230411219318,0,0,-4.6505319626347,0,0,0,0,0,0,0,0,0,0
"ERR2242480",0.106185558369736,-2.90062685913413,0,-2.60561914567902,0,0,0,0,0,0,0,0,-5.02403309381924,4.51306474549027,0,0,0,-2.92420169607339,-5.11679460078401,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6309918240477,0,5.0648659091782,0,0,0,-2.73864098578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74346533106256,0,0,-4.55701151354894,0,0,0,-2.5844675815302,0,0,0,0,0,-4.47642916172496
"ERR2242484",5.07759699760363,0,0,-3.05188982552472,4.43686790226571,0,0,-2.58665943858243,-5.53881847688729,-5.64793940616675,0,0,0,5.28602823691133,0,-0.11780386845964,4.48022556950235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72244791652103,0,0,0,0,0,-2.83593210287197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71541811237446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9119784889899,0,0,0,0
"ERR2242487",0.358205009616591,0,0,-2.54149819681455,0,-4.57887506307447,0,0,0,-5.56586851092111,0,0,0,4.40200400422748,0,-0.817354042094791,0,0,-4.25042215074677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59581500658791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53585278937277,0,0,0,0,0,0,4.49608347846,0,0,0,0,0,0,0,0,0,4.3922258717089,0,0,0
"ERR2242488",0,-2.65433973325233,0,0,0,5.26805897352179,0,0,0,-2.56419728863894,5.17652535684428,0,-4.59745127854185,0,0,-4.44131998455299,0,0,0,-5.63289654758669,0,5.10160299270161,0,0,0,0,0,0,0,0,0,-2.64374342060432,0,0,0,0,0,0,-2.76284564578669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57909792666262,0,0,0,0,0,0,0,4.78538903197299,0,0,0,-3.1692999446157,0,0,0,0,0,0,-5.48938852849963,0,0
"ERR2242496",-3.59690708116821,0,0,-2.25340419055721,0,0,0,0,0,0,-6.71352636672816,0,0,3.90301054803371,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91759601201497,-0.458650551218834,0,0,-3.28824264591616,0,0,0,0,0,-3.04453438389739,-2.79280385610163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69540333034151,0,0,0,0,0,0,0,4.83727817434231,0,0,0,0,0,0,-2.84355905093714,0,5.27328823830068,0,0,0,4.92518875054546
"ERR2242498",-4.19086890052468,5.40889584933557,0,0,0,-4.14078039836642,6.62585434743059,5.17867445556902,0,-5.42217113750585,0,0,0,0,0,-0.444363371705045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97866156633153,0,0,0,0,0,0,-2.98184700300977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42714236387003,0,0,0,0,0,0,0,5.1647105096099,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242499",-0.449751010889027,0,0,-2.63850102773313,4.84366274874626,0,0,0,0,-2.65910448390069,0,0,0,4.57001783585649,0,-4.60570406875021,0,0,0,0,0,0,0,-5.02291508026979,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24727841712169,-2.83953950359161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91822669031958,0,0,0,-2.96447293991887,0,0,0,0,5.6244512047766,0,-5.13461774960257,0,0
"ERR2242501",4.87793201947368,5.24426824812109,4.29191566311022,0,0,0,0,0,0,0,-2.51993779870879,0,0,0,0,0,0,0,-4.71833975196072,0,0,0,0,0,0,0,0,0,4.3646602992769,0,0,0,0,0,0,0,0,-6.07151534648973,-2.78825124680466,-3.49124188975483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82939282373295,-6.04700833456814,0,0,0,0,0,0,0,0.0982973333273773,0,0,0,0
"ERR2242504",4.92477168020867,-2.82919119205005,0,-2.37442653107347,0,0,0,0,0,2.29461424837813,0,0,-4.90030288895704,4.11262739065877,-5.33436666614258,-4.28348887669673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07100803925865,0,0,0,0,0,0,-3.1497280974882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.642729238156188,0,0,0,0,0,0,0,-5.45548909487682,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242507",4.54808268378821,-2.91690542690405,0,0,0,0,0,0,-4.62582151709837,0,0,0,-5.05222840027121,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32609942284392,0,0,0,0,0,0,0,0,0,0,-6.028279117019,-2.38280773958271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40871696093515,4.24838179166174,4.12714406962561,0,0,0,0,0,0,0,5.90407096496145,1.3121565345874,0,0,0,0
"ERR2242509",0,5.20883468949811,0,-2.45405934888766,0,0,0,0,0,0,0,0,0,4.25055547706283,0,0,0,0,4.79955908395371,0,0,0,0,0,0,0,0,0,0,0,0,-5.0651804132435,0,0,0,-2.65391632668734,0,-3.42914851741179,-3.17159481150603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99339863084813,0,0,0.278286401410459,0,0,0,-4.59671791685904,0,0,0,5.49336335455028,0,0,0,0,0,0,0,0,5.9394594588567,0,0,0,0
"ERR2242510",4.17460239874069,-3.08504954337197,4.03878701831521,-2.63994074452092,0,0,0,0,0,0,0,0,-5.34346255298742,4.57251149848145,0,0,0,0,-3.83120041437173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60200629121123,-2.44344558359617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23217189631836,0,0,0,-3.69547684701799,0,0,-2.74858596145287,0,4.50680709799172,0,-6.40075365722959,0,-4.76069053420692
"ERR2242513",-5.1415411196123,5.92099352663727,-4.85905569975251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44628417935186,0,0,0,0,0,0,0,0,0,-5.46917557594614,-2.74933797359707,-2.86955047803591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73823751998401,0,4.76199305744859,-4.97020722284176,0,0,0,0,0,0,4.7427665078037,-0.373563193795391,0,0,0,0
"ERR2242516",-5.42421570210221,4.66523277098051,0,0,0,0,0,-2.2348997894025,0,-2.26041755384178,0,0,0,0,0,-3.91515804957452,3.87095998507012,0,0,0,0,0,0,0,0,0,0,-4.19426950942488,0,0,0,0,0,0,0,0,0,0,-4.51057651861457,-2.55216320839987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675752512523077,-4.42047634615657,0,0,-3.6561720816787,0,0,0,0,0,0,-6.33267580668238,0,0
"ERR2242522",5.22794422719894,0,0,-2.84155303254661,0,0,0,-2.71484662427438,0,-6.10748546262489,-2.53747858492071,0,0,4.92171422477214,0,0.725614555079338,4.70225228800008,0,-5.28642268674676,0,0,0,0,0,0,0,0,0,4.39504183220065,0,0,0,0,0,0,0,0,-3.00435376550734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55092293737573,0,5.20369336576958,0,0,0,4.4183281337276
"ERR2242525",4.17210733217569,0,0,0,4.92193916991037,0,0,-2.55853517021654,0,-3.38200954858487,-0.965669937712329,0,0,0,0,-5.85781236983209,4.43151290776693,0,0,0,0,0,0,-4.20764840052321,0,0,0,0,-1.67258939545963,0,0,0,0,0,0,0,0,-3.40448010518415,-4.76269199619431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44056443594465,0,0,0,0,0,0,0,0,5.89673251553639,0,0,0,0
"ERR2242526",0,0,0,0,0,0,0,0,-5.15029120963392,0,5.05098166261068,0,0,0,0,0,0,0,0,0,-5.72653568942664,0,0,-4.77826244877319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473219487570084,-2.80088105674003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85126829623094,0,0,0,0,0,0,-2.77305773673007,0,0.970029459849533,0,0,0,-4.80307689233844
"ERR2242529",0,0,0,0,0,0,0,0,0,-5.30781389624754,0,-3.75680163130669,0,0,0,-0.164414643900352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3320169368701,0,-6.50697129938083,0,0,0,-0.251960848322612,-2.24361937266553,0,0,0,0,0,3.60921115685429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03917181877016,0,0,0,0,0,0,0,3.88606274630252,0,0,0,0,0,0,0,0,0.357520356720981,0,0,0,0
"ERR2242531",5.09423312685629,0,4.76596090366906,0,0,0,-2.89977373467612,0,0,-3.30758723236117,0,0,0,0,0,-5.72890913691567,0,0,-4.49289404156074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735411342854573,-3.10584503096904,0,0,0,-5.02255543891279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37948139407371,0,0,0,0,0,0,0,0,0.0882833713960437,0,0,0,0
"ERR2242535",0.0134419085818424,0,0,0,0,0,0,0,0,-2.65635642829644,0,0,0,0,0,-4.60094429682163,0,0,-3.95859095623699,0,0,0,0,-4.22360420402271,0,0,0,0,0,0,0,-2.57651678080452,0,0,0,0,0,-3.32315480120698,-3.32584914565428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46265797090723,0,0,0,0,0,0,0,5.76053969858275,0,0,0,0,0,0,0,0,5.75587295710694,0,0,0,0
"ERR2242537",4.25424396352607,0,0,-2.88061510692258,5.43781032032461,0,0,5.1248230145225,0,-6.25016703844424,0,0,0,4.98937172224037,0,0.00174690419904821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.703663545653,-5.26258119469615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288486258212312,0,0,0,0,0,0,0,0,-4.68288262764281,0,0,0,0
"ERR2242538",0,-2.67598386397817,0,-2.93048427912332,0,0,0,0,0,-5.97698766892063,0,0,4.63494001264467,5.07574766222344,0,1.42753734888277,0,0,-4.77186485761196,0,0,0,0,0,0,0,4.3829498953992,0,0,0,0,-2.57444504779687,0,0,0,0,0,-2.7327482301214,-2.84575405077761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45906962407826,0,0,0,0,0,0,0,4.92899060179176,0,0,0,0,0,0,0,0,4.73325877886419,0,0,0,0
"ERR2242539",-1.43135271980228,0,4.16571514652731,-2.92178520856415,0,0,0,0,0,-2.9283741562563,0,0,0,5.06068043003633,0,-5.07209282220755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28843268941116,0,0,0,0,0,-5.27790101903424,-3.03588700592606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96368168776161,0,0,0,0,0,0,0,5.25831054030209,0,0,0,0,0,0,0,0,-0.332497408275618,0,0,0,0
"ERR2242540",5.75112730960242,0,0,0,0,-4.48561553278917,0,-2.65254597144311,0,-3.01196820846408,-2.86265451524293,0,0,0,0,-5.21688196784199,4.5943443919516,0,-4.59573182539003,0,0,0,0,0,0,0,0,0,4.95826306491721,0,0,0,0,0,0,0,0,-2.62957722876728,-5.38856124624664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781657366495689,0,0,0,0,0,0,0,0,-4.55456136265109,0,0,0,0
"ERR2242541",0,-2.33042798311882,4.13259617536297,-2.21445773302083,0,0,0,0,0,-3.6367887845968,0,0,-4.03641967014206,3.83555330480587,0,6.29910295131833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85245248197537,-2.6409782570662,-2.77530371446111,0,0,0,0,0,0,0,-4.28047433971031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80696703988127,0,0,0,-2.7290736890367,0,4.94059262495729,0,0,4.57430852292335,0,-4.726894287011,0,0
"ERR2242543",0,-2.80071580081783,0,-2.336547949347,-4.80019296963012,0,0,0,0,0,0,0,-4.85098206457744,4.04701976258988,0,0,0,0,0,0,0,0,0,0,0,0,4.45271581504008,0,0,0,0,0,-2.35200106563846,0,0,0,0,-2.90804610902232,-3.04767161886329,0,0,0,0,0,0,0,4.05979276974128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27872208865691,0,0,-4.07378534514195,-3.50537514241089,0,0,0,0,5.03688361157964,0,-6.07148784624465,0,0
"ERR2242545",4.26219083045422,0,0,-5.44209374004325,-0.383104417760651,0,0,0,0,-2.75589162481306,0,0,0,-0.472698411893841,0,-4.77334431432977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19282620523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53013720720979,0,0,0,-3.36305165625583,0,0,0,0,0,0,-5.82497633711377,0,0
"ERR2242548",5.55185756148492,-2.87869106923735,0,0,0,0,0,0,0,0,-3.2532903870317,0,-4.98603919121386,0,0,0,0,0,-4.05259778183605,0,0,0,-4.88159950140439,0,0,0,0,0,5.63486424211433,0,0,0,0,0,0,0,-2.28498144848538,-2.66336554588609,-2.70219756237886,0,0,0,0,0,0,0,4.62950207174477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68034347012896,0,0,0,0,0,-3.957703963129,0,0,-4.61308444460313,0,0,0,0
"ERR2242549",0,0,0,0,3.83780817409403,-3.99223590076345,0,0,0,0,0,0,0,0,0,0,0,-2.95207557030628,0,0,0,-2.23991930955616,0,0,0,0,0,0,0,0,0,0,0,0,5.11314487555334,-2.72510195042255,0,-3.35612010305622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0900001501609,0,0,0,0,0,0,0,3.87965404900587,0,-4.72001503393689,0,0,0,0,0,0,0,-3.60630856700924,0,0,0,0,5.81297053479667,0,-6.24630966583092,0,0
"ERR2242551",5.16832993010054,0,0,0,0,0,0,-2.60486976470445,0,-5.62099473149117,0,-3.28559470838542,0,0,0,0.215753560645112,4.5117667795681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69081696800299,0,0,0,-5.31374357438983,-2.83044827559687,-3.09065214134004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9024802215295,5.35316653732249,0,0,0,0,0,0,0,0.158194440873442,0,0,0,0
