"","46506__218538","100886__165179_310298","167__363265","165179__310298","552396__626931","1343__328813_487173","371601__821_387090","457395__28111_40545","1624__33043_39490","328813__487173","387661__239935_751585","658089__573_39486","1304__28116_1118060","821__387090","239935__751585","28111__40545","33043__39490","471189__204516_301301","360807__626940","1226323__823_39488","28116__1118060","454155__562_310297","261299__820_28117","1584__384638","214856__1308_47678","33038__454154","158847__40518_166486","573__39486","28118__817_147207","204516__301301","658082__1735_457412","823__39488","1308__47678","820__28117","571__40520_246787","487175__33039_329854","562__310297","1352__1623_46503","40518__166486","817__147207","1735__457412","29348__410072_411489","1531__469588","1351__39491_487174","40520__246787","901__853_39492","33039__329854","1161942__216816_357276","1623__46503","376805__39485_88431","39491__487174","410072__411489","1683__1680_2173","853__39492","216816__357276","39485__88431","376804__45851_74426","1680__2173","45851__74426"
"ERR321438",0,-1.89142818498261,0,3.27604971525767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67067191983712,0,0,0,0,0,0,0,-2.58878660333263,0,-2.67213641172845,0,-2.47249169646844,0,0,0,0,0,0,0,4.48390992692578,4.62827602986846,4.2824812395755,0,0,-2.36523447009181,0,0,0,0,0,-1.91232796676101,4.09670627401226,0,-3.07692594047626,0,0,3.31224919916496,-3.76935247825574,-5.32939206003153,6.5287100039746
"ERR321439",0,-2.39218620667823,0,4.14338805113216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07349322722551,0,0,0,0,0,0,0,-2.75166939197526,0,-2.16343865351025,0,0,0,0,0,0,0,0,0,4.76603119253332,3.74718566693815,0,-2.66126348466976,0,-2.57463758465969,0,-2.49732381338332,0,0,0,0,4.45940310770701,-4.60944356777582,-2.62503796616944,4.32549172773157,0,0,-3.60193621505211,-4.54669912920274,6.23873653009258
"ERR321440",0,-2.35300738431607,0,4.07552834022017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0547346945349,0,0,0,0,0,0,0,-2.80066261386747,0,-2.18822453302155,0,0,0,0,0,0,0,0,0,4.85088994207712,3.79011606956201,0,-2.66426226210947,0,-2.60126335337434,0,-2.45149011162165,0,0,0,0,4.50552029191136,-4.614637602662,-2.59986880398989,4.24610542758139,0,0,-3.61798703870162,-4.50310486152382,6.26653737215688
"ERR321441",0,-2.37177399323653,0,4.10803306035619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05642226636838,0,0,0,0,0,0,0,-2.78563852590296,0,-2.22443479512956,0,0,0,0,0,0,0,0,0,4.82486745838519,3.85283408328846,0,-2.64705991447844,0,-2.56748794555192,0,-2.44960826458832,0,0,0,0,4.44701956951656,-4.58484226255559,-2.59303403298683,4.2428459729076,0,0,-3.60612066641788,-4.49126669088843,6.2459842124599
"ERR321442",0,0,0,0,0,0,0,0,0,0,0,0,-3.10843193615841,0,0,0,0,0,5.33196762217125,-2.30530770611887,5.38396204529607,0,-3.47547425881534,0,0,0,-2.76974703528396,0,-2.67214904392686,0,0,3.99291007407795,0,6.01969799666595,0,0,0,-2.87734091248872,-4.79734258922508,4.62829790947792,0,0,0,-2.34875596731427,0,0,0,-3.12238435633368,-4.98370065112705,0,4.06816466996891,0,0,0,-5.40812834592817,0,0,0,0
"ERR321443",0,0,0,0,0,-2.49453263907446,0,0,0,4.32065727201585,0,0,-2.87847086252867,0,0,0,0,0,5.0416326221258,0,4.98565778200627,0,-3.59808032372402,0,0,0,-2.70793279379084,0,0,0,0,0,0,6.23205793040387,0,0,0,-2.81868054594823,-4.69027718232767,0,0,0,0,-2.31162106884668,0,-2.66249963993089,0,-2.82342147638021,-4.88209791588832,0,4.00384513908912,0,0,4.61158465149414,-4.89030944827166,0,0,0,0
"ERR321444",0,0,0,0,0,-2.48067272653298,0,0,0,4.29665119930554,0,0,-2.88906574973759,0,0,0,0,0,5.0401450551187,0,5.00400866495258,0,-3.59323135848259,0,0,0,-2.71227308084177,0,-2.28928058130203,0,0,0,0,6.22365927624159,0,0,0,-2.82478832697416,-4.69779478001932,3.96515027959593,0,0,0,0,0,-2.63944008892978,0,-2.81100510239457,-4.89267690294673,0,0,0,0,4.5716443375605,-4.86880365768276,0,0,0,0
"ERR321445",0,0,0,0,0,-2.49716870911023,0,0,0,4.3252230792501,0,0,-2.88606231744346,0,0,0,0,0,5.07986845951612,0,4.99880656762205,0,-3.58570620494171,0,0,0,-2.71774107643423,0,-2.34620174652901,0,0,0,0,6.21062532797402,0,0,0,-2.81998168067054,-4.70726562620102,4.06374062979508,0,0,0,0,0,-2.65248030936713,0,-2.77620532386394,-4.88435154733486,0,0,0,0,4.59423066189989,-4.80852867317555,0,0,0,0
"ERR321446",0,0,0,0,0,0,1.28787030400125,0,0,0,0,0,0,5.73487456723983,0,0,0,0,0,-2.28418519539869,0,0,-2.78958190042546,0,-2.40943583548418,0,4.02513117750864,0,0,0,0,3.95632481232717,-4.17326528463577,4.83169758341145,0,0,0,0,4.38313272945165,0,0,0,0,-2.78512230499893,0,0,0,0,0,0,4.82397333755149,0,0,0,0,0,0,0,0
"ERR321447",-4.61606852136975,0,0,0,0,0,-2.91404926086996,0,0,0,0,0,0,5.0472813755853,0,0,0,0,0,0,0,0,-5.89248778614711,0,-2.41591800962375,0,2.729058205156,0,0,0,0,0,-4.18449273958901,0.612707977373301,0,0,0,0,4.7241789676205,0,0,0,0,-2.91761818930033,0,-2.83815861447074,0,0,0,0,5.05346294095528,0,0,4.91583492020261,0,0,0,0,0
"ERR321448",-4.61961658878328,0,0,0,0,0,-2.97175345684428,0,0,0,0,0,0,5.14722797482273,0,0,0,0,0,0,0,0,-5.8666594302819,0,-2.42621356510273,0,2.8905314820609,0,0,0,0,0,-4.20232516477076,0.670227567699472,0,0,0,0,4.73651483085145,0,0,0,0,-2.95453151096747,0,-2.75106744865402,0,0,0,0,5.11739868955891,0,0,4.76498859611765,0,0,0,0,0
"ERR321449",-4.49374362368917,0,0,0,0,0,-3.30138677018851,0,0,0,0,0,0,5.71816962140222,0,0,0,0,0,0,0,0,-5.71834816290417,0,-2.36527656602678,0,2.76468563672933,0,0,0,0,0,-4.09677918631042,0.731624380113179,0,0,0,0,4.65768157991152,0,0,0,0,-2.87592693825677,0,-2.6903193880335,0,0,0,0,4.98125157591673,0,0,4.65976986866163,0,0,0,0,0
"ERR321450",0,0,0,0,0,0,-2.47533049236178,0,0,0,0,0,0,4.28739817829508,0,0,0,0,0,-2.68299883987796,0,0,-2.84909705778471,0,-2.48725368853236,0,0,0,0,0,-2.95764022398597,4.64709030731699,-4.30804975985114,4.93478085977812,-2.53499356412927,0,0,-3.08974499153806,0,0,5.1227831384531,0,0,-2.87025154574429,-4.390737649932,0,0,0,-5.35159530777539,-2.92590629334654,4.97142150773222,0,0,0,0,5.06781835826173,0,0,0
"ERR321451",0,0,0,0,0,0,0,-2.44088945491899,0,0,0,0,0,0,0,-4.22774455157879,0,0,0,-2.48759840239407,0,0,-5.50448025512251,0,0,0,0,0,0,0,0,4.30864682177369,0,0.656138993519525,0,0,0,-3.10026225306242,0,0,0,0,0,-2.82760025304672,0,-2.84823629793637,0,0,-5.36981173909208,2.74654288531782,4.89754730177153,0,0,4.93328997998768,0,4.35988765439946,0,0,0
"ERR321452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59824677973679,0,0,-5.16378995348219,0,0,0,0,0,0,0,0,4.50029543310634,0,0.278380796734817,-2.46313288670622,0,0,-3.14898022508201,0,0,0,0,0,-2.82691962052467,-4.26627130556896,-2.76914059085437,0,0,-5.45419374187172,2.6789258199264,4.89636841166205,0,0,4.79629219666107,0,4.41028828699556,0,0,0
"ERR321453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56360438385666,0,0,-5.1279895274318,0,0,0,0,0,0,0,0,4.44029304334605,0,0.299348046262908,-2.45149011162165,0,0,-3.14928035919344,0,0,0,0,0,-2.83101829275672,-4.24610542758139,-2.76670647991956,0,0,-5.4547135894018,2.58990875110429,4.90346752021155,0,0,4.79207619285073,0,4.41725228492986,0,0,0
"ERR321454",-5.09628350480785,0,0,0,0,0,-2.79841715972561,0,0,0,0,0,-2.94197833806204,4.84700070141735,0,0,0,0,0,0,5.09565595629049,0,-3.12339837078684,0,0,0,0,0,0,0,0,0,0,5.40988467048066,-2.62738360913195,0,0,-2.80048145461816,0,0,0,0,0,-2.80185296950867,-4.55076190199022,0,0,0,-4.85057616505305,0,4.85295169852674,0,0,0,0,0,0,0,0
"ERR321455",-5.25614611584235,0,0,0,0,0,-2.44525404633568,0,0,0,0,0,-2.80089438046468,4.23530424566677,0,0,0,0,0,0,4.85129137359899,0,-5.82078988012665,0,0,0,0,0,0,0,0,0,0,0.302226029938894,-2.48370169789753,0,0,-2.84318879165072,0,0,0,0,0,-2.67481290492817,-4.30189753160361,-2.64069041669892,0,0,-4.92454744264941,0,4.63291185207649,0,0,4.57380996878275,0,0,0,0,0
"ERR321456",-5.27967424312322,0,0,0,0,0,-2.52343437326445,0,0,0,0,0,-2.81954360855467,4.37071654405976,0,0,0,0,0,0,4.88359278417279,0,-5.79388241775928,0,0,0,0,0,0,0,0,0,0,0.296784126824773,-2.51093748103817,0,0,-2.84499839165652,0,0,0,0,0,-2.71157897574656,-4.34907129178713,-2.58644701429728,0,0,-4.92768176180083,0,4.69659255472862,0,0,4.47985763984772,0,0,0,0,0
"ERR321457",-5.26042913762227,0,0,0,0,0,-2.51187650910268,0,0,0,0,0,-2.79928180063807,4.35069773610459,0,0,0,0,0,0,4.84849830340803,0,-5.79877259718478,0,0,0,0,0,0,0,0,0,0,0.27658754831187,-2.50218925385238,0,0,-2.86334486233298,0,0,0,0,0,-2.68583569648681,-4.33391891782519,-2.56955925207667,0,0,-4.95945878115203,0,4.6520038870973,0,0,4.45060717765548,0,0,0,0,0
"ERR321458",0,-3.14749594998797,0,5.45162290199644,0,0,-2.73556928424972,0,0,0,-3.37167842905489,0,0,4.73814498794534,-5.83991834590709,0,0,0,4.45026350778146,0,0,0,-2.58588788135742,0,0,0,-2.64642520788093,0,0,0,0,0,0,4.47888919318769,0,-2.45555786938546,0,0,4.5837429184808,0,0,0,0,-2.61729413254825,0,0,4.2531509907012,0,0,-2.939835138106,4.53328641592548,0,0,0,0,5.09194382507586,0,0,0
"ERR321459",0,-3.23861983195811,0,5.60945409535163,0,0,0,0,0,0,-3.39201968874313,0,0,0,-5.87515044117706,0,0,0,-0.12982310138757,0,0,0,-2.64834167874856,0,0,0,-2.58628336340782,0,0,0,0,0,0,4.58706234339475,0,0,0,0,4.47957418819246,0,0,0,0,-2.55942554617411,0,-2.64006817161192,0,0,0,-2.69899724666227,4.43305508416327,0,0,4.57273220867732,0,4.67480036070757,0,0,0
"ERR321460",0,-3.24399340860481,0,5.61876140312208,0,0,0,0,0,0,-3.36409851370587,0,0,0,-5.82678954740552,0,0,0,-0.217254005893624,0,0,0,-2.65624075195263,0,0,0,-2.58141520607484,0,0,0,0,0,0,4.60074393951692,0,0,0,0,4.4711422923525,0,0,0,0,-2.54368276341167,0,-2.72038572364698,0,0,0,-2.63266745978052,4.40578778456622,0,0,4.71184628954159,0,4.55991379977316,0,0,0
"ERR321461",0,-3.25040618107877,0,5.62986865086435,0,0,0,0,0,0,-3.37785028592771,0,0,0,-5.85060831558785,0,0,0,-0.177395252813702,0,0,0,-2.6699378798382,0,0,0,-2.57064709460243,0,0,0,0,0,0,4.62446806093249,0,0,0,0,4.45249137618072,0,0,0,0,-2.55235061998538,0,-2.69104970177502,0,0,0,-2.66403866852474,4.4208009525446,0,0,4.66103480916741,0,4.614250327213,0,0,0
"ERR321462",0,0.197971457395663,0,6.62454759178493,0,-2.63527408345551,0,0,0,-4.56442860441445,0,0,0,0,0,0,0,0,3.27815176485445,0,0,-1.97095207764351,0,0,0,0,-2.15952382752046,0,0,0,0,0,0,0,0,0,-3.413789137762,0,3.74040498942105,0,0,-2.63182276152789,0,0,0,-2.01529271296633,0,0,0,-2.07871439429059,0,-4.55845073948254,0,3.490589370981,0,3.60043894533607,0,0,0
"ERR321464",4.10997111234045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12664826494327,0,0,0,-2.42057807009942,0,-3.11845414510732,0,-2.63358677954444,0,0,0,0,0,-5.40132102039965,4.19256420109921,0,-2.46213348393677,0,0,4.56150610831267,0,0,0,0,-3.12390294319654,0,0,-4.26454028919506,-2.61144092451031,0,0,5.41075861553036,0,0,0,-4.5231483622165,0,-3.53531696560043,0,6.12334860528018
"ERR321465",0,2.01015292624456,0,5.54064175478028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37178905809653,0,4.8937168899969,0,0,0,0,0,0,0,0,-2.37557338791179,4.10805915345912,0,0,0,0,-5.69946758482261,0,-3.2519921223347,0,0,-4.11461380497175,-2.72407620816523,1.19968458962279,0,0,-5.63261558169745,0,4.71823839623175,0,0,0
"ERR321468",0,-3.4093392624986,0,5.90514882288698,0,0,-2.74773030450498,0,-2.56547872881113,0,0,0,0,4.75920849289933,0,0,4.4435395040381,0,0,0,0,0,-2.56766862894454,0,0,0,0,0,0,0,0,0,0,4.44733252233266,0,0,0,-2.56612383094107,0,0,0,0,0,-5.31421703727965,0,0,0,0,-4.44465685370323,-2.71209557429136,-0.252484019292199,0,0,0,0,4.69748732965533,0,0,0
"ERR321472",4.15267500522955,-2.47461825052155,0,4.28616453924054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70222112993601,0,-2.62160076773241,0,0,0,0,0,0,0,-4.54074572687411,4.68038429033535,0,0,0,0,0,0,0,0,0,-5.08917988463791,0,0,0,0,0,-2.40160815467644,-0.58960695142135,0,0,0,0,-4.15970734377132,0,0,0
"ERR321473",4.41067745278648,-2.62065197800613,0,4.53910237486249,0,0,0,-2.49640756765675,0,0,-2.81157364158441,0,0,0,4.86978839644565,-4.32390474358092,0,0,0,0,0,0,-2.82381558384032,0,-2.60475190889275,0,0,0,0,0,0,0,-4.51156264731426,4.8909920624162,0,0,0,0,0,0,0,0,0,-5.17269402746588,0,0,0,0,0,-2.35607762157652,-0.689660496741799,0,0,0,0,-4.08084614714658,0,0,0
"ERR321474",4.38913070779009,-2.57349715185458,0,4.45742782014594,0,0,0,-2.40545493079544,0,0,-2.75106670496531,0,0,0,4.76498730801102,-4.16637015545478,0,0,0,0,0,0,-2.78897306120931,0,-2.60424394857896,0,0,0,0,0,0,0,-4.51068283424256,4.83064304295542,0,0,0,0,0,0,0,0,0,-5.16946072602494,0,0,0,0,0,-2.36846512117819,-0.688816370907052,0,0,0,0,-4.1023019258354,0,0,0
"ERR321475",4.40499526078281,-2.61183961728705,0,4.52383891836242,0,0,0,-2.43723235058807,0,0,-2.74531559493025,0,0,0,4.75502609323037,-4.22141026106906,0,0,0,0,0,0,-2.80350973371078,0,-2.60392308622382,0,0,0,0,0,0,0,-4.51012708434121,4.85582129830097,0,0,0,0,0,0,0,0,0,-5.17528370921093,0,0,0,0,0,-2.38898517379934,-0.693788008633802,0,0,0,0,-4.13784369954922,0,0,0
"ERR321476",0,0,0,0,0,0,-2.54830130073239,0,0,0,-2.67374207558865,0,0,4.41378732586236,-4.63105712125421,0,0,0,0,0,0,0,-2.76194275703908,0,0,0,-2.38871969343166,0,0,0,0,0,0,4.78382518278856,0,0,0,0,-4.137383874064,0,0,0,0,-2.87086368839437,0,0,0,-2.63785239347216,0,-2.76913632193346,4.97248176990363,0,0,0,-4.56889436836095,4.79628480267316,-3.43094495645098,0,5.94257098254529
"ERR321477",0,0,0,0,0,0,0,0,0,0,-2.70401180736763,0,0,0,-4.68348583462688,0,0,0,0,0,0,0,-2.81024667418478,0,0,0,0,0,0,0,0,0,0,4.86749002148951,0,0,0,0,0,0,0,0,0,-2.8731288860387,0,-2.60323146904145,0,-2.66113280354602,0,-2.66617390256549,4.97640520731281,0,0,4.50892916824196,-4.60921722142992,4.61794866105763,-3.34078473848321,0,5.78640890420363
"ERR321478",0,0,0,0,0,0,-2.51368293516217,0,0,0,-2.71147328315328,0,0,4.35382655781975,-4.69640948978707,0,0,0,0,0,0,0,-2.81701347405215,0,0,0,0,0,0,0,0,0,0,4.87921046266444,0,0,0,0,0,0,0,0,0,-2.87314929085657,0,-2.58419915799617,0,-2.59793956422435,0,-2.68489226624472,4.97644054949408,0,0,4.47596423852607,-4.49976332022992,4.65036981798461,-3.35235063898001,0,5.80644163149937
"ERR321479",0,0,0,0,0,0,-2.61504946630965,0,0,0,-2.70475554161772,0,0,4.52939853995419,-4.68477402013537,0,0,0,0,0,0,0,-2.82007777995571,0,0,0,0,0,0,0,0,0,0,4.88451799617934,0,0,0,0,0,0,0,0,0,-2.86877541463285,0,-2.57076046188046,0,-2.60399026433149,0,-2.69351122484444,4.96886477364856,0,0,4.45268773406619,-4.51024344023685,4.66529829218766,-3.34530965487255,0,5.79424628928996
"ERR321480",0,0,0,0,0,0,-3.0727569637759,-2.81043577033518,0,0,5.31051091115708,0,0,5.32217118057094,0,4.86781754562951,0,0,0,0,0,0,-3.00642738991776,0,-2.7556635012886,0,-5.52230077567189,0,0,0,0,0,-4.77294919279501,5.20728498860424,0,0,0,0,-0.63198127736979,0,0,4.83703184447099,0,0,0,0,0,0,0,-2.64918632211893,0,0,0,0,0,4.58852530862652,0,0,0
"ERR321481",5.60398573805274,0,0,0,0,-2.36944734466389,0,-2.40134375365815,0,4.10400318681702,0,0,-2.45343579218637,0,0,-4.15924938777408,0,0,0,0,4.2494754451748,0,-5.92847498584979,0,0,0,-2.79248624580033,0,0,0,0,0,0,0.20824893762069,0,0,0,0,4.83672805716345,0,0,0,0,-5.73881271963764,0,0,0,0,0,0,0.891284788846087,0,0,0,0,0,0,0,0
"ERR321482",5.61526373411878,0,0,0,0,-2.41290693380677,0,0,0,4.17927740328856,0,0,-2.44293681815811,0,0,0,0,0,0,0,4.2312906887305,0,-5.99073712747027,0,0,0,-2.77855650181312,0,0,0,0,0,0,0.138241744852582,0,0,0,0,4.81260103284118,0,0,0,0,-5.75394759257246,0,0,0,0,0,0,0.893556155355624,0,0,0,0,0,0,0,0
"ERR321483",0,2.76608326592363,0,5.29893020857652,0,0,0,0,0,0,-2.51169609444681,0,0,0,-4.3503852487542,0,0,0,4.0657241392356,0,0,0,0,0,0,0,0,0,0,0,-2.37340717275525,0,0,0,0,-2.48243421908006,0,0,0,0,4.1108618102605,0,0,-2.42279441624266,0,0,-4.29970219389423,0,0,-2.43848168426303,-4.19640302522647,0,0,0,0,4.22357417046969,-3.38945101208267,0,5.87070136269293
"ERR321484",0,-3.23324306834422,0,5.60014126759208,0,0,0,0,0,0,-2.74236644895196,0,0,0,-4.74991802255703,0,0,0,4.26821917328004,0,0,0,0,0,-2.54659049986788,0,-2.31849967525911,0,0,0,0,0,-4.41082413184339,0,0,0,0,0,-4.01575923488072,0,0,0,0,0,0,0,0,0,0,-5.19226348929966,0,0,0,0,0,0.31205780727159,-3.325803468184,0,5.76046058288347
"ERR321485",0,0,0,0,0,0,0,0,0,0,0,0,-2.52644686924753,0,0,0,0,0,0,0,4.37593434016004,-2.50796440122174,-2.95345616854244,0,-2.67983942132368,0,-3.26709532827008,0,0,0,0,0,-4.64161803385859,5.11553614184321,0,0,-4.34392176649011,0,5.6587751017347,0,0,0,0,0,0,-2.53456912522638,0,-3.11920941659338,0,0,0,0,-2.69199707472438,-4.3900025001875,-5.40262918898702,0,0,-4.66267570724941,0
"ERR321486",4.63667319489825,0,0,0,0,0,-2.71369036159441,0,0,0,-2.71038855888937,0,0,4.70024958229148,-4.69453069224978,0,0,-2.07969377731171,3.64209494046988,0,0,0,0,0,0,4.25300486653752,0,0,0,3.60213528648871,0,0,0,0,0,-2.18496712489709,0,0,0,0,0,0,0,0,0,0,3.78447407318945,0,0,-3.15113516536337,0,0,0,0,0,5.45792620792631,0,0,0
"ERR321487",-5.02783745040152,0,0,0,0,0,0,-2.91801462944074,0,0,0,0,0,0,0,5.05414959542063,0,0,0,0,0,0,-2.89797787918535,0,0,0,-5.52593493597708,0,0,0,0,0,0,5.01944492595973,0,0,0,-2.83005049271385,-0.194571014887378,0,0,0,0,-2.95164244602859,0,0,0,-3.0860592298486,-4.90179124136572,-2.6142652231649,5.1123946822984,0,0,0,-5.34521138126465,4.528040190982,0,0,0
"ERR321488",-4.97879494080293,0,0,0,0,0,-3.37801684336589,0,0,0,0,0,0,5.85089680153316,0,0,0,0,0,0,0,0,-3.26679055947564,0,0,0,-2.24733818510986,0,-2.29247408194309,0,-2.23087036678718,0,0,5.65824722669816,0,0,0,0,3.89250391839991,3.97068158496025,-3.86398082037521,0,0,-2.97238491477438,0,0,0,-2.8401628235103,0,0,5.14832169204051,0,0,0,-4.91930631208812,0,0,0,0
"ERR321489",0,-2.81287713419971,0,4.87204611188264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88513050832761,0,0,0,0,0,0,0,0,0,0,0,4.99719262689045,0,0,-2.53936627750747,0,-5.18900842420683,0,0,0,0,0,0,-0.295983995059275,-4.39831141166999,-2.80151660200985,0,0,0,-2.99962720662917,-4.85236909292878,5.19550672564762
"ERR321490",0,0,0,0,0,0,-3.15447376852342,0,0,0,0,0,0,5.46370883822584,0,0,0,0,0,0,0,-2.85945418367632,-5.41075827292672,0,-3.12328781900937,0,-2.57268866056564,0,0,0,0,0,-5.40969318918521,0.400928048916425,0,0,-4.95271992804278,0,4.45602747215601,0,0,0,0,-5.67858386101239,0,0,0,0,0,0,-0.301163597032189,0,0,0,0,0,0,0,0
"ERR321491",0,0,0,0,0,0,-2.75773416960472,0,0,0,-2.33579731483214,0,0,4.77653569552415,4.04571962547222,0,0,0,0,0,0,-2.54232961229142,-2.74600890677228,0,-2.75354310152039,0,0,0,0,0,0,0,-4.7692765526641,4.75622694456626,0,0,4.40344405807562,0,0,0,0,-2.95093019238814,0,0,0,0,0,0,0,-2.74577542232938,0,-5.11116102280525,-2.6369219848518,0,0,4.75582253764838,0,-4.56728285335869,0
"ERR321492",-4.47074792593294,0,0,0,0,0,0,0,0,0,-2.84871550253164,0,-2.84607465688943,0,-4.93411998669391,0,0,0,4.49320277202695,0,4.92954590786666,0,-2.80472313050132,0,0,0,-2.63419323027968,0,0,0,-2.56751942518542,0,0,4.85792296319192,0,0,0,0,4.5625565117984,0,4.44707409384119,0,0,-2.97026813095854,0,0,0,-3.38560280177121,0,0,5.14465531492284,0,0,0,-5.86403606691529,0,0,0,0
"ERR321493",-6.20597948403996,-2.86949884606678,0,4.97011779364792,0,0,0,0,0,0,-2.36659846381462,0,0,0,-4.09906878044137,0,0,0,4.38169890206215,0,0,0,-2.36893187718939,0,0,0,0,0,0,0,0,0,0,-4.10311037096154,0,0,0,0,0,0,0,0,0,-2.77327817144255,0,-2.91418443953384,0,-2.39249956409561,0,0,4.80345869646021,0,-2.36219595405155,5.04751551189925,-4.14393080209999,0,0,4.09144340985092,0
"ERR321494",-4.46173296399448,0,0,0,0,0,0,0,0,0,0,0,-2.75968882056159,0,0,0,0,0,0,0,4.77992125029251,0,-3.07529908360306,0,-2.50371739827528,0,-2.92040241181989,0,0,0,0,0,-4.33656574160694,5.3265742612705,0,0,0,-2.80392941004606,5.05828535581874,0,0,-2.87142673683113,0,-5.661882933777,0,0,0,0,-4.85654819903641,0,-0.00433745194174235,-4.97345699840322,0,0,0,0,0,0,0
"ERR321495",0,0,0,0,0,0,-2.63656281273113,0,0,0,0,0,0,4.56666074899703,0,0,0,0,-0.289532706013397,0,0,0,0,0,0,4.61080813618085,-2.79763628611139,0,0,0,0,0,0,0,0,0,0,0,4.84564818864323,0,0,0,0,-3.33747190725376,0,-2.46485161433731,0,0,0,0,5.78067091219731,0,-2.72655392830684,-4.26924822915039,0,0,0,-4.72252993340395,0
"ERR321496",0,0,0,0,0,0,-2.45387957219487,0,0,0,0,0,0,4.2502440946969,0,0,0,0,-0.88584653056841,0,0,0,0,0,0,4.4911547590248,-2.7650195840963,0,0,0,0,0,0,0,0,0,0,0,4.78915440357776,0,0,0,0,-5.65897905409743,0,-5.41230285203106,0,0,0,0,1.56918383347047,0,0,0.313610674733736,0,0,0,0,0
"ERR321498",0,-3.0736117220688,0,5.32365166536244,0,0,-3.00508436837879,0,0,0,0,0,0,5.20495880706309,0,0,0,0,0.28411363547347,0,0,0,0,0,0,0,0,0,0,0,-2.99893889051158,0,0,0,0,0,0,-2.73543021720924,0,0,5.1943145271603,0,0,0,0,0,0,-2.86931351582386,-4.73790411676557,-3.06462387089044,0,0,0,0,-4.96979679225102,5.30808425047065,0,0,0
"ERR321499",0,-3.2960903505214,0,5.70899595344057,0,0,-2.62218346578687,0,0,0,0,0,0,4.5417549895099,0,0,0,0,-0.508072024092406,0,0,0,-2.63068178674638,0,0,0,0,0,0,0,0,0,0,-4.55647451319081,0,0,0,-2.82101184127565,0,0,0,0,0,0,0,-2.67174191003004,0,0,-4.88613583784286,-2.73134999127447,0,0,0,4.62759273288315,0,4.73083695814019,0,0,0
"ERR321500",0,-3.30179610556893,0,5.71887861107844,0,0,-2.66600906328187,0,0,0,0,0,0,4.61766315104331,0,0,0,0,-0.425088981855101,0,0,0,0,0,0,0,0,0,0,0,-2.60821829326128,0,0,0,0,0,0,-2.83070634980021,0,0,4.51756660115912,0,0,0,0,-2.59796986335266,0,0,-4.90292721916181,-2.75983005674854,0,0,0,4.49981579985959,0,4.78016587854418,0,0,0
"ERR321501",0,-3.29626644443237,0,5.70930095704127,0,0,-2.65063647907461,0,0,0,0,0,0,4.5910370541527,0,0,0,0,-0.422289770674159,0,0,0,-2.62628264351031,0,0,0,0,0,0,0,0,0,0,-4.54885497359617,0,0,0,-2.82395371155902,0,0,0,0,0,0,0,-2.59241365970043,0,0,-4.89123130664292,-2.78075178554377,0,0,0,4.49019217283672,0,4.81640337579969,0,0,0
"ERR321502",0,-3.30199290380722,0,5.719219475626,0,0,-2.6448924721997,0,0,0,0,0,0,4.58108814240634,0,0,0,0,-0.550771800970811,0,0,0,-2.64627911451674,0,0,0,0,0,0,0,0,0,0,-4.58348987735137,0,0,0,-2.78953994065219,0,0,0,0,0,0,0,-2.69373978934577,0,0,-4.83162490695227,-2.73374374075364,0,0,0,4.66569417751676,0,4.73498305385871,0,0,0
"ERR321503",0,0,0,0,0,0,0,0,0,0,0,0,-2.92988156115526,0,0,0,0,0,0,0,5.07470372408013,0,-2.94922237918834,0,0,0,-2.29559060058429,0,0,0,0,0,0,5.10820300357337,0,-2.32185450385693,0,0,3.97607955358955,0,0,0,0,-3.26156585467197,0,0,4.02156996846284,-3.42186569820506,0,0,5.64919777252365,0,0,0,-5.92684524596832,0,0,0,0
"ERR321504",0,0,0,0,0,0,0,-2.23482423531799,0,0,0,0,-3.01256390538809,0,0,-3.87082912155702,0,0,0,0,5.21791374518029,0,-3.34414745679819,0,0,0,-2.4901146308349,0,0,0,0,0,0,5.79223330317671,0,-2.31467979043014,0,0,4.31300505727666,0,0,0,0,-3.3528022364045,0,-2.16208752344287,4.00914300027789,-3.1335888810552,0,0,5.80722382118316,0,0,3.74484544101381,-5.42753515202052,0,0,0,0
"ERR321505",0,0,0,0,0,0,0,-2.21573819516468,0,0,0,0,-2.99751810432618,0,0,-3.83777113029618,0,0,0,0,5.19185365330048,0,-3.32848408366278,0,0,0,-2.51220505982477,0,0,0,0,0,0,5.76510354508828,0,-2.09536029212125,0,0,4.35126680264811,0,0,0,0,-3.33900749987734,0,-2.21728075234551,3.62927048611637,-3.20788680084232,0,0,5.78333063664108,0,0,3.84044291770697,-5.55622292398848,0,0,0,0
