"","46503__562_328813","821__46506","1283__1353_328814","562__328813","33039__88431","296__1351","338188__28116_218538","301301__571_39488","37734__166486","54291__28111_39485","1680__626940","158836__1582_53346","1353__328814","287__573","328812__817_246787","329854__501496","310297__310298","40324__363265","39492__47678","548__291644_360807","626932__823_1118061","28116__218538","214856__820_357276","29361__216816","1735__40518_165179","74426__371601","817__246787","329__1747","665951__100886_410072","28031__376804","28111__39485","47770__46228_626929","1396__28126","1270__28125","1363__2173","33945__582_584","1354__53345","80866__1286_310575","303__261299","39496__457412","40520__1318_40545","626933__658086","1260__28025","38304__239935_751585","154046__674529","72556__322095","291645__457402","1623__469610","28130__28117_204516","1286__310575","1683__39486","454155__1070699","823__1118061","208479__1689_33038","39490__552398","43765__102862","40518__165179","1282__137591","571__39488","1681__40214_387090","291644__360807","487173__626930","820__357276","1582__53346","40216__40519","147207__1531_384638","1512__546_818","1304__1358","239935__751585","658082__1352_45851","46228__626929","1318__40545","28117__204516","40214__387090","100886__410072","582__584","1531__384638","546__818","729__853_487174","624__550_39491","1352__45851","550__39491","853__487174","1689__33038"
"ERR2239803",0,1.06352731537371,0,0,0,0,-3.01259831980439,4.57108215303286,-4.00141763052777,0,0,0,0,0,0,0,0,0,0,0,0,-5.21797335269784,-3.14011394981853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54940099496531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43883690264148,0,0,0,0,0,4.41569205214657,0,0,0,0,0,0,0,0,0,-3.23780322172155,-2.30809451728986,0,-3.9977369726172,5.60803968493193,0
"ERR2239804",0,-0.511840908596361,0,0,0,0,-2.64134391329398,0,-4.57574359327775,0,0,0,0,0,0,0,0,0,-4.50816931278119,-2.81564790098634,0,4.57494185808797,-3.48185493378999,0,-2.59956341945499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50257591999352,0,0,0,-4.876845220733,0,6.03074964990863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75583958349282,0,0,0,4.77325417611902,0
"ERR2239806",-3.00109637577148,0,0,5.19805140124703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80585562665245,0,0,0,-6.15094139193762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07424094450679,0,0,0,0,-2.64171348320362,0,0,0,0,-2.57044790050729,0,0,0,0,0,0,0,0,-0.938370003772935,0,0,0,-5.65295780895075,0,5.32474151059429,0,0,0,4.57558197194842,0,0,0,0,0.201783277186452,0,0,0,0,0,-4.45214636188738
"ERR2239809",-3.34420530398695,5.54744327589163,0,5.79233349744671,0,0,0,0,0,-2.39487737335726,0,0,0,0,0,0,0,0,0,0,0,0,-5.20835384119012,0,0,0,0,0,0,0,-4.14804928855187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.58990678935828,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279725934820817,0,0,0,0,0,0,0,0,0,0.692914640258317,0,0,0,0,0,-2.78973139011008,-2.78699126480752,0,4.82721047089727,4.83195650714042,0
"ERR2241994",-3.77095449758156,0,0,6.53148478284163,0,-1.11272876738412,0,0,3.78436086735367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685502763320495,0,2.51036016548997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2241997",-1.63150392810422,0,0,2.82584769622471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8068037301509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242031",-3.70818475214711,0,0,6.422764394571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49821722768523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.611898783027896,0,0,0,0,0,0,0,0,0,0,1.05983978129388,0,0,0
"ERR2242043",-2.10858036748243,0,0,3.65216832832183,0,0,0,0,1.66032328173404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68377314944729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.955091540270587,0,5.47953604576621,0,0
"ERR2242044",-3.50849384668631,0,0,6.07688960050346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242048",-3.66432131904726,0,0,6.34679069984767,0,0,0,0,3.46721114940403,0,0,0,0,-2.17073829565805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69396261113308,0,2.93402930860454,0,0
"ERR2242050",-3.91237982069619,0,2.73268052313542,6.77644062795301,0,-3.59986740113434,0,-2.17365906668736,3.88712973340509,0,0,0,0,-3.71598981293555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76488794183526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",-3.70737760638247,0,0,6.42136637709753,0,0,0,-2.32626571362949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64560783926575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02921040791175,0,0,0,0,0,0,0,-1.96677271474263,0,0,0,0,2.85027638694191,0,0,0,0,0,3.4065502688744,0,0,0,0,0,0
"ERR2242055",-3.6188807729268,0,0,6.26808536524334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58214400876402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04945172457619,0,0,0,4.47240461563886,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",-3.83656838452808,0,0,6.64513136871509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28182789797818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6845623993971,0,0,0,0,0,0,0,0,0,0,2.91774766427591,0,0,0,0,0,0
"ERR2242060",-3.69693663254755,0,0,6.40328207993495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13388739885482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",-3.6943112756536,0,0,6.39873482840662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245821742442165,0,0,0.225684868341007,0,0,0,0,0,0,0,-0.425775747514939,0,0,-0.390897658466116,0,0,0
"ERR2242065",-3.71317495744308,0,0,6.43140768368383,0,-3.05720960374137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16256556142525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74567342708724,0,0,0,0,0,0,0,0
"ERR2242068",-3.75544210907077,0,0,6.50461653779419,0,0,0,0,1.94094107272375,0,0,0,0,-3.08592666930727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280082568402811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75775843346383,0,0,0,0,0,0,0,0,0,0,3.04452691419203,0,0,0
"ERR2242071",-3.57814401418381,0,0,6.19752722936481,0,0,0,-1.89021150031707,4.53640876342157,0,0,0,0,-4.50726535102741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27394235560016,0,0,0,0,0,0,0,-2.30029193114152,0,0,-0.560221656266203,0,0,0,0,0,0,0,3.98422249697784,0,0,0.970332372153451,0,0,0
"ERR2242074",-3.55376169645019,0,0,6.1552958162439,0,-2.90120812268146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",-3.75858463515156,0,0,6.51005955263023,0,-4.50191571485846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81421193345277,0,0,0,0,0,0,0,0,0,0,3.14230724443797,0,0,0,0,0,0
"ERR2242079",-3.68742813632061,0,-0.971349268340493,6.38681288136632,0,0,0,-1.58519883615005,3.24107345869798,5.72671751968251,0,1.66592018616105,1.68242628466059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74564492431093,0,0,0,0,0,0,0,-1.64201289525376,0,0,0,0,0,0,0,0,0,0,2.84404976126279,0,0,0,0,0,0
"ERR2242084",-3.86416587447515,0,0,6.69293162346479,0,-3.8605400379358,0,0,0,5.10261783520409,0,0,0,-4.52120255166958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60263127056393,0,0,0,0,0,0,0,0,0,0,4.50788959398427,0,0,0,0,0,0
"ERR2242087",-3.69743264550967,0,0,6.40414119958655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67049665096379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242088",-3.54904218925309,0,0,6.14712138999184,0,0,0,0,0,0,0,0,0,-4.29312763926123,0,0,0,0,0,3.84581476340925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521677222120773,0,0,0,0,0,0,0,0,0,0,0.903571453864575,0,-2.89809760210074,0,5.01965229213201,0,0
"ERR2242091",-3.50626112416883,0,-3.23706307771096,6.07302241166399,0,-6.01458602200752,0,0,0,0,0,0,5.60675771790066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15875290791253,0,0,0,0,0,0,0,0,0,0,5.47112052506044,0,0,0
"ERR2242096",-3.70066626388382,0,0,6.40974199090287,0,-3.010538628578,0,0,3.02094857302326,0,0,0,0,-4.88684336088275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242097",-3.84275615990194,0,0,6.65584891004843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242101",-3.37285451533566,0,0,5.84195538709947,0,-3.33981605402952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24811228463305,0,0,0,0,0,0,0,0,0,-3.58742454504992,2.16179389053531,6.21360158034613,0,0
"ERR2242102",-3.6744646552565,0,0,6.36435947352031,0,-3.34067675997196,0,0,1.10843206722288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56482462850341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52642324606434,0,0,0,0,0,0,0,0,0,0,4.37589342360652,0,-2.96451755238714,0,5.13469502066426,0,0
"ERR2242103",-3.54062678578506,0,0,6.13254548361901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06534315541893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",-3.71831131458952,0,0,6.44030411522727,0,0,0,0,3.81666431164273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242109",-1.46433666663061,0,-3.92764401214809,2.53630550599027,0,0,0,0,0,0,0,0,6.80287898308417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242110",-1.72354621289991,0,0,2.98526960993557,0,0,0,0,0,0,0,-3.47229975878297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75539402411563,0,0,0,0,0,0,0,0,3.78094030872278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.01419960132126,0,0,0,0,0,-2.7398766837067,0,0,0,0,0,0,0,0,0,0,4.74560562265333,0,0,0
"ERR2242111",-3.7703717068851,0,0,6.53047535974518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30379141417238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",-3.7487169576209,0,0,6.49296823379443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60685431044776,0,0,0,0,0,0,0,0,0,0,2.78315330605658,0,0,0
"ERR2242121",-3.93170455946881,0,0,6.80991205735019,0,-3.53356034954574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",-2.43607604716222,0,0,4.21940748478652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5101094433269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32545091015692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",-1.67027480404547,0,0,2.89300082320891,0,-6.80823080465246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913801194091397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",-3.76865305952484,0,0,6.52749857519692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",-2.47301522948976,0,0,4.28338802536787,0,-4.97270502834322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62214436761761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67862232107257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",-3.54939879302484,0,0,6.14773904584267,0,-3.5506039608667,0,0,1.84248433139318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29555942783723,0,0,0,0,0,0,0,0,0,0,5.7080763683767,0,0,0,0,0,0
"ERR2242156",-3.66391666608594,0,0,6.34608982035921,0,-2.40772837275409,0,0,0,0,0,0,0,5.18663325901365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",-3.42988112526788,4.79862270032733,0,5.94072837288549,0.0679442156729324,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07659561439185,0,0,0,-5.12856672154975,0,0,0,0,0,0,0,0,-2.35442175394412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313539182849144,0,0,0,0,0,0,0,4.07797810027664,0,0,0,0,0,0,0,0,-3.22907168378375,0,-5.59291621759544,0,0
"ERR2242471",-3.16666577677094,0,0,5.48482601595684,0,0,0,0,0,0,3.87196036496825,0,0,0,0,0,0,0,0,-2.27302082900633,0,0,0,0,-3.50742797132554,0,0,0,-2.33584806301327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07504345022407,0,0,0,-3.93698756250129,0,0,0,-4.04259471097078,0,0,0,0,0,0,0,0,0,4.04580752390033,0,0,0,-2.85183283662345,-5.48291081195743,0,0.185648747753278,4.9395193677251,0
"ERR2242474",0.930634144877631,3.62875489983845,0,6.5274820131564,0,0,0,0,0,0,0,0,0,0,0,0,3.47115806355451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29230232903255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97038410019285,0,0,0,0,0,0,0,0,0,-4.56678423786467,-4.5232038339629,0,0.108345090271824,-0.0221690103170549,0
"ERR2242476",1.30184974513148,4.76873034070641,0,5.70022557915273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38218660111014,0,0,0,-2.29029097284635,0,-5.32640240467819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05977414274805,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372171295466907,0,0,0,0,0,3.96690032908623,0,0,0,0,0,5.29968427492513,0,0,0,0,0,0,0,0,0,-3.18003023567491,0,0,0,5.50797393779417,0
"ERR2242477",-3.47969384419837,0,0,6.02700653293624,0,0,-5.65692656537364,0,-3.99431675431845,0,0,0,0,0,-2.50774238159519,-2.86718943772019,0,0,0,0,0,1.81750280686071,0,0,0,0,4.34353721721666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24634664081231,0,0,0,0,0,0,0,-2.99347434150314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99358142579769,0,0,0,3.45298431850721,0
"ERR2242478",1.4620471806558,4.24106451647946,0,5.63464734673014,0,4.76077376329319,0,0,0,6.3059480541124,-4.65052966432926,0,0,0,0,0,0,0,0,0,0,0,-2.30258806033782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98819950940657,0,0,-2.66621032507092,0,0,0,0,0,0,0,0,0,0,-4.61801174668757,0,-2.50702912115068,0,0,0,4.34230181388774,0
"ERR2242479",-3.55649965234923,0,0,6.16003809496991,3.79777695428197,0,0,4.40664160815847,0,0,0,0,0,0,-2.31774538326632,0,0,0,0,0,0,0,-6.21542016171667,0,0,0,-4.01445276282546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50021225913522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.545939244545622,0,0,0,-2.47108961524548,0,0,0,0,0,-4.33049466252877,0,0,0,0,-4.280052763661,-2.65751453126429,0,0,0,-4.60295019000235,0
"ERR2242480",0,0,0,0,0,0,0,0,0,0,-4.5570092152435,0,0,0,-2.95418141322341,0,0,-5.06486361087276,4.98316558585203,-2.58446625460293,0,0,-5.83896378532383,0,0,0,-5.11679230247857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60561781875175,0,0,0,0,0,0,0,0,0,0,0,-4.47642686341952,0,0.0653203487079648,0,0,0,0,0,0,0,0,0,4.51306244718483,0,0,0,0,0,-2.73863965885336,0,0,0,4.74346303275712,0
"ERR2242481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70567245712652,0,0,0,0,0,0,0,-5.49037413910519,0,0,0,-2.34187168005303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21546010885917,0,0,0,0,0,0,0,0,0,0,0,0,-1.60826430933216,0,0,0,0,0,0,0,0,0,0,0,3.83728947068616,-3.33352055997196,0,0,0,0,-4.05624073465853,0,0,0,-3.13151295221683,-4.96302072233748,-5.77382697794689,-1.05778273642736,5.42393953779956,0
"ERR2242482",0,0,0,0,0,0,0,0,0,-2.20010759464048,4.66043989623227,0,0,0,0,0,0,0,0,0,0,0,0,-3.77459374589509,-6.36032805290098,0,0,0,0,0,-3.81069813603546,0,0,0,0,0,0,0,0,0,0,0,0,-2.90068584919122,0,0,0,0,0,0,4.11542585193001,0,0,0,0,0,-1.09135793239653,0,0,0,0,0,0,0,0,0,0,0,-5.02413526759527,0,0,0,0,0,0,0,0,0,-3.34052203021359,-2.69568841853202,0,-4.66906930227246,5.78595388013307,0
"ERR2242484",2.65493185061479,4.95015864069999,0,4.83235477224035,4.43686560396027,0,-2.58665811165516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48022327119691,-2.93155066647563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24972551029354,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07759469929819,0,0,0,0,0,0,0,0,0,-0.252790239975963,0,0,0,0,0,0,-2.8359307759447,0,-4.91197619068446,0,0
"ERR2242487",-2.54698314041996,5.2288582473235,0,4.41150420522871,0,0,-2.64361342332445,0,0,0,0,0,0,0,-2.45398104597593,0,0,0,5.42561150921398,0,0,-4.57887276476903,-3.33928802409023,0,0,0,-4.25041985244134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54149686988728,0,0,0,0,-2.53585146244551,0,0,0,0,0,0,0,0,5.78381651883057,0,0,0,0,0,0,0,0,0,4.40200170592204,0,0,0,0,0,-2.59581367966065,0,0,0,4.49608118015456,-4.39222357340346
"ERR2242488",0,4.44131768624756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65433840632507,0,-5.81304071136549,4.48300016405601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41811549339688,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.910290601837006,0,0,0,0,0,-4.59744898023642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76284431885942,0,0,0,4.78538673366755,0
"ERR2242489",4.98101414613903,4.52015442927406,0,0,0,0,0,0,0,0,-5.13426176631766,0,0,0,0,0,0,0,0,0,-2.40157712041567,0,-5.16873518509465,0,-3.57658643260323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15965359085491,0,0,0,-6.19482941893031,0,0,0,0,0,-0.32725573372595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.66500364867982,0,0,0,0.313726537112062,0
"ERR2242490",-3.50542421151535,5.61063884296485,0,6.07157283642665,0,0,0,0,0,0,3.91075474667797,0,0,0,-5.27226437960506,0,0,0,0,0,-2.39820039545561,0,0,0,0,-4.18277278902605,-2.04871225260334,0,4.14287548564217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15380493166089,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64513744593697,0,0,0,0,0,0,0,0,0,0,-4.58151244936581,0,0,0,0,0,0
"ERR2242496",3.35212179114606,0,0,-5.58475680864838,0,0,6.9783257320838,0,0,0,0,0,0,0,0,0,0,0,3.59690478286277,0,-2.84355772400987,0,4.52364757037157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25340286362995,0,0,0,4.92518645224002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90300824972827,0,0,0,0,0,-2.79280252917437,-3.04453305697012,0,-5.27328593999524,4.83727587603687,0
