"","33039__820_821","550__46503","29382__218538_239935","40545__338188_487174","1735__216816_387090","411489__40518_363265","218538__239935","820__821","1582__74426_204516","1351__571_37734","338188__487174","1363__329_1747","1078764__287_166486","40518__363265","216816__387090","74426__204516","287__166486","457412__584_28116","46228__310297","54291__384638","1282__291644_751585","147802__546_165179","28126__371601_1118061","548__28111_39492","1260__45851_674529","40519__100886","584__28116","33043__46506_357276","296__1318","301301__328812","546__165179","571__37734","322095__39485_328814","28125__573_360807","329__1747","626932__626940","28111__39492","1613__1680","371601__1118061","40214__33035_292800","626933__47678_246787","582__88431","1502__40324","33945__1354_28118","45851__674529","469610__28123_501496","1288121__28117_328813","46506__357276","291644__751585","658086__214856_552398","457394__43765_154046","1689__33038_39488","28130__116085","2173__1535_908612","1632__658081","840__1596","1681__169435_208479","1535__908612","291645__665951","573__360807","39485__328814","47678__246787","1286__562_817","29361__454155","28117__328813","1352__1353","1354__28118","33035__292800","28123__501496","39777__624_1531","47715__1512_147207","214856__552398","729__40520","39486__823_39491","562__817","43765__154046","626930__818_853","29466__36834","33038__39488","823__39491","169435__208479","624__1531","818__853","1512__147207"
"SRR7464958",-2.94241227574431,0,-2.32876926001044,0,0,0,-4.03354667744265,-5.09640755840352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54386567183159,-2.77878232225815,-2.56758629075664,0,0,0,0,0,0,0,0,0,0,-6.92018636174675,0,0,0,0,0,0,0,0,2.67405378367377,0,0,0.221467820675313,-4.81299216532534,-3.06402923390258,0,4.44718990840782,0,0,0,5.30705430899562,0
"SRR7464959",-5.33137857703491,0,0,0,0,0,0,0.951110578193043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.87996545440415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2561956835023,0,0,0,0,5.30484262244491,0,0,0,0,0,4.50419171163536,0,0,0,-6.70928557442665,0,0,0,0,0,0,-2.34158235747526,0,0,0,0,-1.06995024431718,0,-2.49922723104258,0,0,0,0,-4.05573961325405,4.32878854382543,0
"SRR7464960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45159394411366,0,0,0,0,0,0,0,0,5.97833607830192,0,0,0,0,0,0,0,0,0,0,0,0,-4.88176877502002,0,0,0,0,0,0,0,0,0,0,-2.46571300255786,-2.75596358178394,0,0,0,0,0,0,0,0,0,0,0,5.60122036885484,0,0,0,1.606599370553,0,-2.93846380466429,-3.15064495251348,0,0,0,0,-4.27074019731342,0,4.73211673955087,4.77346894745929,0,0,-5.0895686058807,0,5.45707713436378
"SRR7464961",0,0,0,0,0,0,0,0,0,0,0,0,-2.68723730319481,0,0,0,4.65443154112779,0,0,0,0,-3.27181209636524,0,0,0,0,0,0,0,0,5.66694478372304,0,0,-2.59131983696134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03038567492395,0,0,0,0,0,-0.293687089312263,0,0,4.48829761627813,0,0,-2.75676521176784,0,0,0,0,0,0,0,-2.44236902540951,0,0,0,4.77485741132028,-5.24878195549718,0,0,0,0,-1.46224090643741,0,0,4.23030724284176
"SRR7464962",-5.05466590385934,0,0,-2.5911735332899,0,0,0,0.210553384031927,-3.26411777306362,0,4.48804421088588,0,0,0,0,-5.65361782483477,0,0,0,0,0,0,0,0,0,0,0,-2.35851227009491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085063082079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20440648161642,0,0,0,0,0,0,0,-2.6231387042493,0,0,-2.5947958586852,5.55019483426267,0,-2.9806774368506,0,0,4.49431826251208,0,0,5.16268476159941,4.54340951106017
"SRR7464963",0,0,0,0,0,0,0,0,0,0,0,-0.619406418694473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6269541319977,-1.07284338771311,0,0,3.16141266818283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2820688333419,0,0,-3.56516870367801,0,0,3.7088855629171,0,0,0,0,4.21206573079813,0,0,0,6.17505333232478,0,0,0,0,0,0,0,0,0
"SRR7464964",5.81245451825436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12894995683679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51382458222355,0,0,0.329470900486711,0,0,0,0,0,0,0,0,3.76824711311005,0,4.68502488670966,0,0,0,-3.62531043001767,0,0,0,0,0,0,0,0,5.61694946602724,0,0,-6.27922185799998,0,0
"SRR7464965",-0.744345347090189,0,0,0,0,0,0,0.598892253202455,0,0,0,0,0,0,0,0,0,0,4.03018286909348,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76438814876847,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52717981501697,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78806072550826,0,-2.85995204630107,0,6.10925464704079,0,0,0,0,0,0,0,0,-2.62017353360758,-4.95358225140404,0,-2.85469356623495,0,0,4.53827368485562,0,0,4.94447429675892,0
"SRR7464966",0,0,-2.82772299846597,0,0,-2.73921861274775,-4.89775990307407,0,0,0,0,0,0,4.74446581031744,0,0,0,0,0,0,-3.20326329243475,0,0,-2.80994445606706,-2.22118929296786,0,0,-2.40652263261369,0,0,0,0,0,0,0,0,4.86696656435465,0,0,0,0,0,0,0,-3.84721270864833,-3.63543080282328,0,4.16821946925132,5.54821477251734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29675085789083,0,-2.2950799456843,0,0,-2.26958675508195,0,0,0,0,0,3.93103957198733,0,0,0,3.97519507335763
"SRR7464969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20068683950338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352265220362278,0,0,0,0,0,0,0,0,0,0,0,0,-1.25552384330779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212209862627753,0,0,0,0,0,0,2.77351370562228,0,0,0,0,0,0
"SRR7464970",0,4.46600666640869,0,0,0,0,0,0,0,4.18169339762092,0,0,0,0,0,0,0,0,0,0,0,-2.14504529050882,0,0,0,0,0,0,0,0,3.71532742769763,0,0,-2.15513168994613,0,0,0,0,0,-1.8328782727791,0,0,0,3.90408790327735,0,0,-3.67625447310087,0,0,-2.39056659782069,0,0,0,0,0,0,-1.89418744256513,0,0,3.73279758398847,0,0,0,0,-6.36745952896307,0,0,3.17463829254248,0,0,0,4.14058280630251,0,0,0,0,0,0,0,0,-3.28082888958176,0,0,0
"SRR7464971",0,0,0,0,0,0,0,0,0,-3.2301339612682,0,0,-2.4904428356018,0,0,0,-4.31357352460823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59475613617024,0,0,0,0,0,0,0,0,0,0,4.41179386088631,0,0,0,0,0,0,0,0,-2.60281040631639,0,0,0,0,-2.67656543759986,0,0,0,0,0,0,4.53363112209802,0,0,0,0,0,0,-2.48121472264889,0,5.55264311192328,0,0,0,0,5.19109931272356,4.50819986620898,0,-4.63594732770579,0,0,4.29758996411579
"SRR7464972",-3.97670058781669,0,0,0,0,0,0,2.08756238474189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4532521435288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95649776904444,-3.76808274533073,-0.432418363451871,0,3.03841796065006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52651076203644,0,0,0,5.120804348449,0,0,4.11744445316097,0,-2.62018480604668,0,0,0,0,0,-4.53829320929285,0,0,0,0
