"","584__821","46503__28111_28117","674529__296_310297","1351__166486_360807","37734__46228_74426","384638__39492_204516","40518__1260_147802","33043__328814","310298__165179_218538","28111__28117","301301__820_751585","88431__216816","39492__204516","29361__1582_658081","296__310297","1282__29382_291644","40519__303_626932","548__363265_1118061","820__751585","166486__360807","411489__39485_246787","1747__562_328813","165179__218538","39488__546_571","46228__74426","291645__552398_1070699","1260__147802","40214__40324","582__1304_487173","665951__28116_100886","1352__47770","562__328813","116085__729_371601","363265__1118061","1735__818_626940","1363__1358_387661","39485__246787","28126__626929_626930","39486__410072","29382__291644","40520__40545_329854","28116__100886","546__571","154046__287_47678","823__1078764","28026__550_54291","818__626940","729__371601","552398__1070699","316__43765","624__35833","1353__2173","1358__387661","39490__158836","39496__33039_338188","303__626932","1582__658081","454155__853_239935","1304__487173","545__501496","214856__39491_357276","40545__329854","626929__626930","569__1283_469613","287__47678","1512__329_33038","550__54291","1396__387090_487174","33039__338188","39491__357276","853__239935","1318__658086","1283__469613","658082__817_45851","329__33038","387090__487174","817__45851"
"ERR2239759",-4.96621797235029,-3.57426783807043,0,-2.41810629238653,0,-2.27804917149185,0,0,0,-6.19081349539735,-2.94651756187186,0,3.94569690716407,0,0,0,0,0,5.10351812255604,4.18828295651548,0,-2.48989057945666,0,0,0,0,0,0,0,0,0,-4.31261698890605,0,0,0,0,0,0,0,0,-4.7135474203182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89583451405282,-0.0279514272236224,0,0,0,0,0,0,0,5.01573250865101,0,0,0,0,0,0,0
"ERR2239760",0,-2.52060353916289,0,-2.38076655894012,0,0,5.10462840306388,0,-2.7819285117375,-4.36581339556805,0,0,0,0,0,0,0,0,0,-4.12360864104521,0,0,4.81844152535382,0,0,0,0,0,0,-2.57766685632223,0,0,0,0,0,0,0,0,0,0,0,4.46464996013646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1563093665817,0,0,-6.28398425949814,0,0,0,0,0,0,0,0,0.360873805761693,5.46688818732505,0,0,0,0,0,0
"ERR2239761",-4.34998693481053,-3.05154298189344,0,0,0,0,0,0,0,5.28542748611967,-2.94204316466787,0,0,0,0,0,0,-2.50971029915977,5.09576823926547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3469457504236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28766980785724,0,0,-6.14187627949723,0,0,0,0,0,0,0,0,1.16956205836723,5.69441114571894,0,0,-2.45825467099681,0,0,-4.25782198810999
"ERR2239762",-5.334566075944,-2.97386426240895,0,0,0,-3.07465192712496,0,0,0,-5.15088399730564,-2.51589703788865,0,-5.32545335336999,0,0,0,0,5.5279063818985,4.35766149623519,0,-2.74527730857659,-3.30380267636937,0,0,0,0,0,0,0,0,0,5.72235409365378,0,0,0,0,-4.7549597793206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66565677336714,0,0,0,0,0,0,0,-4.617052967012,0
"ERR2239763",0,-2.83864726121975,0,0,0,0,5.01957908214547,0,2.2314255283372,-4.91668128119885,-2.48175596224787,0,0,0,0,0,0,0,4.2985274186003,0,0,0,4.53176843512269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93514872247198,0,0,-3.29127980547184,0,0,0,0,0,0,-2.59996009287377,0,5.70066384500263,5.08382671509235,0,0,0,0,-4.50326297850886,0
"ERR2239764",-4.18203006997264,0,0,0,0,0,6.99031778944503,0,-2.64805139625273,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58655955936344,0,0,0,0,0,0,-2.78893174533507,0,0,0,0,0,0,0,0,0,0,0,4.83057148176209,0,0,4.35786770325598,0,0,0,0,0,0,0,0,0,0,0,0,-2.53675096967312,0,0,-3.37122150052706,0,0,0,0,-2.42152807954553,0,0,0,5.83912692248146,4.39378156562347,0,0,0,-4.19420966572755,0,0
"ERR2239767",-4.67033547242787,0,0,0,0,-3.36176950256289,0,0,0,0,-2.78145038072348,0,5.82275558177447,0,0,0,0,0,4.81761337814487,0,0,0,0,0,0,0,0,0,0,-3.21503658696793,0,0,0,0,-2.6269027391181,0,0,0,0,0,-2.65201098484224,5.5686067168213,0,-2.64910481006873,0,0,4.54992901069441,0,0,0,0,0,0,0,0,0,0,-2.62206586978628,0,0,-2.59995578562801,4.59341776797754,0,0,-4.58838412561414,0,0,0,0,-4.50325551814037,4.54155130726212,0,0,0,0,0,0
"ERR2239770",-5.70704190960352,-2.88689737760741,0,0,0,-3.00140203344128,0,0,0,-5.00025293425339,1.88732334025014,0,-5.19858081586084,0,0,0,0,0,5.43329308157407,0,0,0,0,0,0,0,0,0,0,-2.55277378265851,0,0,0,0,-2.57820668922679,0,0,0,0,0,0,4.42153389179432,0,0,0,0,4.46558497815475,0,0,0,0,0,0,0,0,0,0,-5.3569987532981,0,0,0,0,0,0,0,0,0,0,0,0,0.908214524663698,0,0,0,0,0,0
"ERR2239771",-5.04595834149445,-3.07534144782263,0,0,0,0,0,4.97850317674751,0,5.32664763825123,-2.77550061816994,0,0,0,0,0,0,0,4.80730808710917,0,-2.8586353963079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95130174672008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57852570728024,0,0,-5.73616184052753,0,0,0,0,0,0,0,0,-0.0305405579080821,4.46613753363186,0,0,0,0,0,0
"ERR2239772",-4.75107798306034,-2.99587755357417,-2.61560191443497,0,0,0,0,0,0,-5.18901213604562,-2.81649168871443,0,0,0,4.53035540817579,0,0,0,4.87830670394886,0,0,-2.42906000093039,0,-3.33202676189634,0,0,0,0,0,-2.3029081737844,0,-4.20725533624474,0,0,0,0,0,0,0,0,-2.27649444440371,3.98875396216024,5.77123964378367,-2.36625179354365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94300404085552,0,0,-4.09846832991858,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239778",-3.56276864934816,0,-2.47539637667158,0,0,0,0,0,0,0,-3.63451047295451,0,0,0,4.28751229326708,0,0,0,6.2951567997984,0,0,-2.10942362783142,0,0,0,0,0,0,0,-2.80932498751879,0,3.65362889809029,0,0,0,0,0,0,0,0,0,4.86589361335535,0,0,0,-3.44594745181083,0,0,0,0,0,0,0,0,-1.69220016264884,0,0,-1.97733961837133,0,0,-2.27913514965951,0,0,0,0,0,5.96855606674885,0,2.93097665828412,3.94757787652638,3.42485268283801,0,0,0,0,0,0
"ERR2239780",-5.23153283047632,0,-3.17021410446296,0,0,0,0,0,0,0,-2.65570245625928,-3.57791596016651,0,0,-5.49097189980131,0,0,0,4.59981158402654,0,0,-3.01603207076082,0,0,0,0,0,0,0,0,0,5.22392078381491,0,0,0,0,0,0,0,0,-2.39114100903968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5335834139947,0,0,-2.34451686941469,-4.14157771571824,0,0,0,0,0,0,0,4.06082233702858,6.12034600582152,0,0,0,0,0,0
"ERR2239781",0,-2.50395045404185,0,0,0,5.91709973807658,0,0,-2.32734901975493,-4.33696940603565,-2.44568976563611,0,0,0,0,0,0,0,4.23605893363296,0,-2.1455368608661,0,4.03108674916116,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71617885253193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65435903607074,0,0,-3.17481246246306,0,0,0,0,0,0,0,0,-5.49893648948889,1.13438001287262,0,0,-3.50954722952291,0,0,-6.07871411309628
"ERR2239784",-5.84396055282431,0,0,-5.57354608431723,0,0,5.13692737332679,0,0,0,0,0,0,0,0,0,0,0,0,-0.918201538306051,0,-2.32297101400114,0,0,0,0,0,0,0,0,0,-4.02350382075976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11264516071363,0,0,-2.94839817029059,0,0,-3.26841553381514,0,0,0,0,0,0,0,-5.39125956428941,5.66106176481518,5.10677543188642,0,0,-2.1181455180884,0,0,3.66873565515342
"ERR2239787",-5.81688729773214,0,0,-2.15475346231977,0,0,0,0,0,0,-3.30813505430387,0,0,0,0,0,0,0,5.72985799235393,-3.73214247452279,0,-5.52302997696447,0,0,0,0,0,0,0,-1.80486449203114,0,-1.58420429953364,0,0,0,0,0,0,0,0,0,3.12611700097493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77263542001611,0,0,-2.57293591677868,0,0,0,0,0,0,0,0,4.45645573247948,4.80234541833299,0,0,-2.85864453899239,0,0,4.95131758231413
"ERR2239790",-5.13232045522796,-2.56674673164445,0,0,0,0,5.62287141305759,0,0,-4.44573574936955,-2.64470590327715,0,0,0,0,0,0,0,4.58076499555337,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5014852165658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47214638812821,0,0,0,0,0,0,0,0,0,-2.87232600150278,0,0,-2.63368262462016,0,0,0,0,0,0,0,0,4.56167211685346,4.97501457050398,0,0,0,0,0,0
"ERR2239796",0,2.14220933536487,0,0,0,0,0,0,-3.31909656850544,-4.87181792317269,2.54321057006255,0,0,0,0,0,0,0,5.52429358829302,0,-2.61514359990537,0,-5.74884389187894,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52956158412467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82091150102001,0,0,-2.91251544345981,0,0,-2.52984020572971,0,0,0,0,0,0,0,4.88596204342205,4.38181177135437,5.04462472590139,0,0,0,0,0,0
"ERR2239799",0,2.15153440308682,0,0,0,0,0,0,-2.45890322801911,-4.34015237129783,-2.37210208327379,0,0,0,0,0,0,0,4.10860132897018,0,-2.72614885941221,-5.95227400295138,4.25894532182421,0,0,0,0,0,0,0,0,1.87034145013394,0,0,0,0,4.72182833349788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01251554390412,0,0,0,0,0,0,0,0,0,-2.78963876863664,0,0,5.21782998063292,0,0,0,0,-4.83179608204255,0
"ERR2239801",-4.3957211511751,0,0,0,-2.87982591749408,0,0,-3.9441194326154,0,0,0,4.2760502927923,0,0,0,0,0,0,0,0,-2.5986799193686,0,0,0,4.9880048060534,0,0,0,0,0,0,0,-3.10869703930395,0,0,0,4.50104565295541,0,0,0,5.46057633186799,0,0,0,0,0,0,5.38442121741339,0,0,0,0,0,0,0,0,0,-2.57222313694142,0,0,-3.60143775193497,0,0,0,0,0,0,0,0,6.237873166648,4.45522116158674,0,0,0,0,0,0
"ERR2239803",-5.89558118462162,0,0,-2.31022299612724,0,0,0,0,-3.01260176980631,0,1.43097165321625,0,0,0,0,0,0,0,5.43884287822008,4.00142360610637,0,0,-5.21797932827644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.78721111669069,0,0,-2.30809796729177,0,0,0,0,0,0,0,0,3.9977429481958,1.19234763278535,0,0,0,0,0,0
"ERR2239804",-4.96937494818252,0,0,-5.45746159631178,0,0,5.1991337389138,0,0,0,-3.4818583837919,0,0,0,0,0,0,0,6.03075562548723,-0.301101627455253,0,0,0,0,0,0,0,0,0,-2.64134736329589,0,0,0,0,0,0,0,0,0,0,0,4.57494783366657,0,-2.60279621628854,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75584303349474,0,0,0,0,0,0,-4.50817528835979,0,0,0,0,0,4.77326015169762,0,0,0,0,0,0
"ERR2239806",0,-2.64171693320553,0,0,0,0,0,0,0,-4.57558794752702,-2.80459005883184,0,0,0,0,0,0,0,4.85769247629933,0,0,-3.0010998257734,0,-2.88473216917807,0,0,0,0,0,0,0,5.19805737682563,0,0,-2.76823253977651,0,0,0,0,0,0,0,4.9965026832448,-2.77466548973618,0,0,4.79471940605834,0,0,0,0,0,0,0,0,0,0,-3.0742443945087,0,0,-3.34635823310961,0,0,0,-4.80586160223105,-2.5704513505092,0,0,0,-5.79606248007227,-5.32474748617289,0,0,0,-4.45215233746598,0,0
"ERR2239809",-5.54744925147023,-2.99498407172034,0,0,0,-2.59492961764177,0,0,0,-5.18746458007914,-2.52343044871291,0,-4.49454993982082,0,0,0,0,0,4.37070974653709,0,-2.39488082335917,-3.34420875398886,0,0,0,0,0,0,0,0,0,5.79233947302531,0,0,0,0,4.14805526413047,0,0,0,0,0,0,0,0,-2.78699471480943,0,0,0,0,0,0,0,0,0,0,0,-2.789734840112,0,0,-2.68493029248103,0,0,0,0,0,4.82721644647587,0,0,-4.65043568135791,4.83196248271902,0,0,0,0,0,0
"ERR2242031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49822412771597,0,0,0,-3.70818820216248,0,0,0,0,0,0,0,0,1.05984575689579,6.42277037017291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72153957305916,0,0,0,0,0,0,0,0,0,6.44589562291665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242037",0,0,0,0.748078191298819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58877323572486,0,-3.08819767123958,0,0,0,0,0,0,0,6.21593758111882,0,0,0,0,0,0,0,0,0,0,-0.178167999966538,0,0,-4.12443139287847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14992493290415,0,0,0,0,0,0,0,0,0,0
"ERR2242041",0,0,0,0,5.13603197732375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71115715963525,0,-4.0708715569631,0,0,0,0,0,0,0.908711721312467,6.42791275536125,0,0,0,0,0,0,0,0,0,0,1.03984844616193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,0,0,1.91718308732367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10858381749332,0,0,0,0,0,0,0,0,0,3.65217430391596,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16361506106826,0,0,0,0,1.91264046166331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47954202136035,0,0,0,0,0,0,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50849729670616,0,0,0,0,0,0,0,0,0,6.07689557611313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242045",0,0,0,3.10034194884716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71754388347345,0,0,0,0,0,0,0,0,0,6.43897488554293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242047",0,0,0,2.97675522804537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68795025814325,0,0,0,0,0,0,0,0,3.09526993461555,6.38771722289087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39565822576948,0,0,0,0,0,0,0,0,-3.83239340027624,0,0,0,0
"ERR2242050",0,0,0,4.15677572620102,4.48847769593014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91238327070483,0,-2.17366251669601,0,0,0,0,0,0,0,6.77644660354326,0,0,0,0,0,0,0,0,0,0,-3.76489391742551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36634371157635,0,0,0,0,0,0,0,0,2.36657672905248,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7073810563956,0,-4.29304532839837,0,0,0,0,0,0,0,6.42137235269556,0,0,0,0,0,0,0,0,0,0,-0.622660139037344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85028236253993,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83657183454345,0,-1.68456584941247,0,0,0,0,0,0,0,6.64513734431699,0,0,0,0,0,0,0,0,0,0,2.91775363987781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31741740115747,0,0,0,0,0,0,0,0,2.28183387358009,0,0
"ERR2242060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69694008256516,0,0,0,0,0,0,0,0,0,6.40328805554074,0,0,0,-2.38670445254604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13389337446061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69431472566897,0,0.245818292426795,0,0,0,0,0,0,-0.390891682864209,6.39874080400853,0,0,0,0,0,0,0,0,0,0,-0.425769771913033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62750637987032,0,-4.7505150797947,0,0,0,0,0,0,0,6.28302535471564,0,0,0,0,0,0,0,0,0,0,1.87074187581692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86419197187019,0,0,0,0,0,-1.428281703896,0,0,0,0,0,0,0,0,0,2.47385647866892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,0,5.23820054144853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57814746419245,0,-4.19051033147587,0,0,0,0,0,0,0.970338347743705,6.19753320495507,0,0,0,0,0,0,0,0,0,0,0.71028014137768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,3.35003348124576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55376514646781,0,0,0,0,0,0,0,0,0,6.15530179184969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,5.19837139971582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75858808516693,0,-1.81421538346814,0,0,0,0,0,0,0,6.51006552823214,0,0,0,0,0,0,0,0,0,0,3.14231322003987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,3.74247616769806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68743158632701,0,-3.22721863141661,0,0,0,0,0,0,0,6.38681885695269,0,0,0,0,0,0,0,0,0,0,0.0984048369518584,0,0,-2.86336220984766,0,0,0,0,0,1.68243226024696,0,-1.44273517747914,0,0,0,0,0,0,0,0,0,0,0,0,-4.95948882792884,0,0,0,0,0,0,0,0,0,0
"ERR2242087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69743609552728,0,0,0,0,0,0,0,0,0,6.40414717519235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0836308206431,0,0,0,0,0,0,0,0,0
"ERR2242088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84582166343102,0,0,0,-3.54904563926398,0,-0.521680672131657,0,0,0,0,0,0,0,6.14712736558597,0,0,0,0,0,0,0,0,0,0,0.903577429458713,0,0,-2.89810105211162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01965826772615,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,6.94505261776666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50626457418196,0,0,0,0,0,0,0,0,5.47112650065846,6.07302838726201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60676369349868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00366190705238,0,0,0,0,0,-3.54063023580267,0,0,0,0,0,0,0,0,0,6.1325514592248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242104",0,0,0,7.74122318704979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68591539457213,0,0,0,0,0,0,0,0,0,4.65214192823033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,4.40711123550196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831476460713,0,0,0,0,0,0,0,0,0,6.44031009083306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72132883628142,0,-0.991162126050229,0,0,0,0,0,0,0,6.44553061611059,0,0,0,0,0,0,0,0,0,0,1.71674316085698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74872040763851,0,0,0,0,0,0,0,0,2.78315928166237,6.49297420940022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,4.08021093805127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93170800948642,0,0,0,0,0,0,0,0,0,6.80991803295598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242123",0,0,0,5.08005218819598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81122977373041,0,0,0,0,0,0,3.63993472750441,0,0,6.60124360742031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28668613440306,0,0,0,0,0,-2.43607949717535,0,0,0,0,0,0,0,0,0,4.21941346038455,0,0,0,0,0,0,0,6.69025720576051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871865543623707,0,0,0,0,0,0,0,0,1.51011541892492,0,0
"ERR2242136",0,0,0,7.86147467557314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67027825406084,0,0,0,0,0,0,0,0,0,2.89300679881082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.527586815409839,0,0,0,0,0,0,0,0,0.913807169693304,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7686565095447,0,0,0,0,0,0,0,0,0,6.5275045508066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,5.74199207345089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47301867950065,0,0,0,0,0,0,-2.30272651037862,0,0,4.28339400096201,0,0,0,1.48796966126924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66706163298412,0,0,0,0,0,3.98843931191155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,4.09989120521054,2.1275245494413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54940224303797,0,-3.29556287785035,0,0,0,0,0,0,0,6.1477450214407,0,0,0,0,0,0,0,0,0,0,5.70808234397472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,2.78021214832089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66392011610131,0,0,0,0,0,0,0,0,0,6.34609579596112,0,0,0,0,0,0,0,0,0,0,0,-2.99450755829477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18663923461556,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242467",-4.22575679482396,-2.6591149910544,0,0,0,0,0,0,0,-4.60572226767427,-2.89119259022534,0,0,-2.66336305942853,0,0,0,0,5.00769246073696,0,0,-3.28124453191565,0,0,0,0,0,0,0,0,0,5.68328224133546,0,0,0,0,0,0,0,0,0,0,0,-3.37992446509078,0,0,0,0,0,0,0,0,0,0,-2.55026641696156,0,-4.61308013793231,-2.97877319416839,0,0,-2.30701584284083,0,0,0,-5.8542008992823,0,0,0,4.41719100701405,-3.99586865366666,5.15938651652388,0,0,0,0,0,0
"ERR2242469",-4.79862867590593,0,0,0,-2.35442520394603,-2.93097729453792,0,0,0,0,-2.47377584496707,4.02189564264269,5.07660158997045,0,0,0,0,0,4.28470545001959,0,0,-3.4298845752698,0,0,4.07798407585524,0,0,0,0,0,0,5.94073434846409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36127014314098,0,0,0,0,0,-5.88387291037218,0,0,0,0,0,0,0,4.08983985831562,0.994677560305304,0,0,0,0,0,0,0
"ERR2242470",-4.83914123424969,0,0,0,0,-2.54749751270243,0,-4.15425406481027,0,0,0,0,4.41239512415596,0,0,0,0,0,0,0,-5.50233781061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541183452524123,0,0,0,0,0,0,-2.78762350742798,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2049504400467,0,0,-2.82438513101749,0,0,0,-4.82830554723862,0,0,0,0,4.89197854706438,5.55113699790112,0,0,0,0,0,0
